Unnamed: 0,channel_title,video_id,title,description,publishedAt,duration_iso,duration_seconds,duration_hms,url,section,merged_section,subsection
10,Breitbart News,eBNaQDKfDAM,Why Was This Baby Trying to Break INTO Prison?!,"Who was Bambi trying to visit in the clink? The Coweta County Sheriff's Office released bodycam footage showing an officer rescuing a baby deer who was seen trying to get through the fence around the Coweta County Jail in Newnan, GA.",2025-06-29 16:01:05+00:00,PT42S,42,0:00:42,https://www.youtube.com/watch?v=eBNaQDKfDAM,Local News,Local News,
11,Breitbart News,CGLS9vDT9sM,"""Not One District Court Judge Can Think They're an EMPEROR!""",Mic drop! AG Pam Bondi was completely over hysterical hypothetical questions from the press and broke down the FACTS of why Americans should be thankful that a single judge can't block the MAGA agenda anymore.,2025-06-29 00:00:12+00:00,PT1M16S,76,0:01:16,https://www.youtube.com/watch?v=CGLS9vDT9sM,Politics,Politics,Trump Administration
12,Breitbart News,haH_8Skmljg,What Is She DOING There?!,"A woman was seen sitting in a lawn chair in the middle of I-45, reportedly  while brandishing a firearm, near Houston, Texas, which caused a crash and several delays as vehicles swerved to avoid the lounging lady before she eventually surrendered to law enforcement. #shorts",2025-06-28 22:30:07+00:00,PT17S,17,0:00:17,https://www.youtube.com/watch?v=haH_8Skmljg,Local News,Local News,
13,Breitbart News,kTN0pXD_ngM,Pam Bondi: You Endorsed Joe Biden and Want to Lecture About COMPETENCE?!,"Pam Bondi had enough lecturing from Democrat Rep. Madeleine Dean, reminding her of her endorsement of Joe Biden's competence.",2025-06-28 21:00:51+00:00,PT29S,29,0:00:29,https://www.youtube.com/watch?v=kTN0pXD_ngM,Politics,Politics,Biden Administration
14,Breitbart News,SnmzLGYMG7c,"""Should People Be Treated Differently Based on Their Race, Yes or No?""","A DEI activist was left speechless after Rep. Brandon Gill (R - TX) asked him which races should be given preference in the UNITED STATES OF AMERICA after he claimed whether people should be treated differently based on their race was ""not a yes or no answer."" #shorts",2025-06-28 14:00:42+00:00,PT2M39S,159,0:02:39,https://www.youtube.com/watch?v=SnmzLGYMG7c,Politics,Politics,Politician
15,Breitbart News,h0ZBeStwiu8,How Joyless Are Democrats Not to Cheer THIS?!,Kari Lake called out Democrat Congresswoman Pramila Jayapal for Democrats refusing to cheer President Trump praising child cancer patient DJ Daniel during his address to Congress.,2025-06-28 12:01:18+00:00,PT47S,47,0:00:47,https://www.youtube.com/watch?v=h0ZBeStwiu8,Politics,Politics,Trump Administration
16,Breitbart News,IuNPbNSuE2E,"She Calls for ""MOM!"" After Hitting a Bicyclist with Her Truck!","The Pierce County Sheriff's Office, based on Washington state, released footage showing a suspect calling for ""mom"" as she was being arrested for vehicular assault on a bicyclist.",2025-06-28 12:00:37+00:00,PT1M21S,81,0:01:21,https://www.youtube.com/watch?v=IuNPbNSuE2E,Crime News,Crime,
17,Breitbart News,wJi0oa0FQX4,When You're the Best of Friends...,"We're all out of the fox and the hound, but may we offer you coyote and a bear instead? The two critters were caught on camera near the edge of the woods in California having a seemingly friendly interaction. #shorts",2025-06-28 11:01:37+00:00,PT39S,39,0:00:39,https://www.youtube.com/watch?v=wJi0oa0FQX4,Animals,Animals,
18,Breitbart News,BostTRDSm_4,"""TRUMP 2028!"" President's Press Conference Gets WILD","""Who's that guy?!"" President Trump laughed as a man interrupted his press conference with a celebratory chant after it was mentioned illegal border crossings had dropped to zero.",2025-06-27 22:00:21+00:00,PT23S,23,0:00:23,https://www.youtube.com/watch?v=BostTRDSm_4,Politics,Politics,Immigration
19,Breitbart News,qEKv8p1crOE,Kari Lake: Your Tax Dollars Were Paying for THIS!,"Kari Lake flipped the narrative on Democrats complaining about her proposed cuts to VOA, showing them a newsroom in the middle of the week with only one person in it: ""I didn't hear any complaints coming from anybody when nobody was showing up for work!""",2025-06-27 21:00:54+00:00,PT3M9S,189,0:03:09,https://www.youtube.com/watch?v=qEKv8p1crOE,Politics,Politics,Politician
20,Breitbart News,xbDQ1IKKPCQ,"""Midnight Hammer"" Strikes in the Night!",The Pentagon released footage of B-2 bombers preparing to leave and arriving back at Whiteman Air Force Base in Missouri from the successful Operation Midnight Hammer to bomb Iran's nuclear facilities.,2025-06-27 19:01:00+00:00,PT2M14S,134,0:02:14,https://www.youtube.com/watch?v=xbDQ1IKKPCQ,Military News,Defense & Security,
21,Breitbart News,HLiLc1A2VSM,She Got This TRIGGERED by Seeing a Picture of Trump!,"Democrat Congresswoman Madeleine Dean hysterically claimed she was ""suffering"" through a ""propaganda war"" because Kari Lake showed a picture of Donald Trump during a committee hearing.",2025-06-27 16:00:34+00:00,PT1M30S,90,0:01:30,https://www.youtube.com/watch?v=HLiLc1A2VSM,Politics,Politics,Trump Administration
22,Breitbart News,NiZsnS-JHpM,Watch the Media All Use the Same Talking Point About the Iran Strike,"Get new material! Various members of the press repeatedly asked Secretary of Defense Pete Hegseth the same question, setting the narrative that the Trump administration failed to fully ""obliterate"" Iran's nuclear capabilities.",2025-06-27 13:00:55+00:00,PT24S,24,0:00:24,https://www.youtube.com/watch?v=NiZsnS-JHpM,National Security,Defense & Security,
23,Breitbart News,dosptiavIuU,Hegseth: Iran Is Trying to Save Face After Being Decimated by U.S.,"Secretary of Defense Pete Hegseth said Iran will say anything to ""bolster their image"" after Iranian leaders admitted the U.S. strikes on Iran's nuclear sites were severely damaging but have only ""strengthened their ability and their determination to complete their nuclear program.""",2025-06-27 11:30:41+00:00,PT37S,37,0:00:37,https://www.youtube.com/watch?v=dosptiavIuU,International Relations,World,
24,Breitbart News,oxp4RacF3Sk,Trump Teases Homan: He's So Fired Up About Illegal Immigration He Didn't Even Look at Me!,Border Czar Tom Homan delivered such a passionate speech against illegal immigration at a White House event that he forgot to shake hands with President Trump when he walked off stage. Trump most certainly was not going to let that slide.,2025-06-27 11:01:29+00:00,PT1M2S,62,0:01:02,https://www.youtube.com/watch?v=oxp4RacF3Sk,Politics,Politics,Immigration
25,Breitbart News,-QT8qUKdnu4,WOW! Trump Admin Says There Were ZERO May Border Crossings,"NOTHING, NADA, ZILCH! Press Secretary Karoline Leavitt stated that Donald Trump's border policies resulted in zero illegal alien border crossings in May. #shorts",2025-06-27 11:00:00+00:00,PT25S,25,0:00:25,https://www.youtube.com/watch?v=-QT8qUKdnu4,Politics,Politics,Immigration
26,Breitbart News,TiefCHXTD1Y,Karoline Denounces Fake News for Claiming WH Is Targeting Migrant FOSTER CHILDREN!,"How low can they go? Karoline Leavitt blasted the ""fake news"" Miami Herald for running an ""egregious"" story claiming that the Trump administration was specifically targeting migrant foster children. #shorts",2025-06-27 01:00:34+00:00,PT1M18S,78,0:01:18,https://www.youtube.com/watch?v=TiefCHXTD1Y,Politics,Politics,Immigration
27,Breitbart News,laKn1fkXL1k,"Pam Bondi Totally Stuns Democrat Senator ""You've Made Your Point""",Senator Merkley (D-OR) was left stunned after Attorney General Pam Bondi informed him of specific examples showing massive illegal immigrant drug trafficking in his state.,2025-06-26 23:30:30+00:00,PT1M52S,112,0:01:52,https://www.youtube.com/watch?v=laKn1fkXL1k,Politics,Politics,Immigration
28,Breitbart News,M3tSgqSJHKg,"Hegseth SHUT DOWN This Reporter Triggered by the Word ""Boys""","""We don't do that anymore, we don't play your little games."" Pete Hegseth laughed at a journalist upset over the defense secretary congratulating ""the boys"" immediately following the U.S. strike on Iran.",2025-06-26 22:30:06+00:00,PT53S,53,0:00:53,https://www.youtube.com/watch?v=M3tSgqSJHKg,Politics,Politics,Foreign Policy
29,Breitbart News,L-zBAhHR46g,Karoline Leavitt: Trump Firmly Committed to Diplomacy,"Karoline Leavitt stated that while President Trump is not afraid to use strength to ensure peace in the Middle East, he is firmly committed to a diplomatic solution.",2025-06-26 22:00:31+00:00,PT1M34S,94,0:01:34,https://www.youtube.com/watch?v=L-zBAhHR46g,Politics,Politics,Foreign Policy
30,Breitbart News,M16rxxuVMPA,Hegseth Slams Fake News Relying on Deep State Leaks,"""If you wanna know what's going on in Fordow, you better go there and get a big shovel."" Pete Hegseth has had it up to here with fake news reports relying on politically-motivated leakers.",2025-06-26 21:00:31+00:00,PT2M24S,144,0:02:24,https://www.youtube.com/watch?v=M16rxxuVMPA,Politics,Politics,Foreign Policy
31,Breitbart News,oePKz3jyGYg,Hegseth Shames Media to Their Faces for Their TDS,"""It's like it's in your DNA and in your blood to cheer against Trump!"" Pete Hegseth didn't hold back on journalists in the room, ripping them for trying to undercut the bombing of Iran's nuclear sites just in the hopes of ""making the president look bad."" #shorts",2025-06-26 20:00:36+00:00,PT2M46S,166,0:02:46,https://www.youtube.com/watch?v=oePKz3jyGYg,Politics,Politics,Foreign Policy
32,Breitbart News,y65z_Y8gF-A,"Hegseth to Former Co-Worker at Fox News: ""Jennifer, You've Been About the Worst""","I guess he's not interested in going back to his old job! Secretary of Defense Pete Hegseth told his former co-worker at Fox News, Jennifer Griffin, that she's been ""about the worst"" after she asked if he's ""certain that none of that highly enriched uranium was moved"" from Iran's nuclear sites.",2025-06-26 18:31:20+00:00,PT58S,58,0:00:58,https://www.youtube.com/watch?v=y65z_Y8gF-A,Politics,Politics,Foreign Policy
33,Breitbart News,g0Os0p81LOE,Fleeing Is Futile! Tip from Public Leads to Arrest of 5 Illegals,"Should've self-deported! 5 illegals were detained and arrested near a home improvement store in Baltimore, Maryland, on May 20, after ICE received a tip from the public. #shorts",2025-06-26 18:00:48+00:00,PT36S,36,0:00:36,https://www.youtube.com/watch?v=g0Os0p81LOE,Immigration,World,
34,Breitbart News,5qdB4_z4pWo,"Hegseth Shuts Down Reporter: ""Do You Have a Top Secret Clearance?""",Secretary of Defense Pete Hegseth wasn't having it from a reporter on Thursday who asked if he would be allowed to see classified intelligence surrounding the destruction of Iran's nuclear sites.,2025-06-26 17:00:08+00:00,PT57S,57,0:00:57,https://www.youtube.com/watch?v=5qdB4_z4pWo,National Security,Defense & Security,
35,Breitbart News,DKj3L-J89sE,BRUTAL: Watch Kari Lake Shut Down Democrat's Childish Attack,Kari Lake turned the tables on Democrat Rep. Greg Stanton in an absolutely brutal response after he mocked her.,2025-06-26 16:30:04+00:00,PT2M27S,147,0:02:27,https://www.youtube.com/watch?v=DKj3L-J89sE,Politics,Politics,Elections
36,Breitbart News,QsRwvCtSg_U,"Splish, Splash, and Chill: Houston Zoo Animals Stay Cool This Summer","As summer temperatures soar in Houston, the animals at the Houston Zoo are beating the heat with clever enrichment activities designed by their expert care teams.",2025-06-26 14:00:41+00:00,PT1M12S,72,0:01:12,https://www.youtube.com/watch?v=QsRwvCtSg_U,Lifestyle,Lifestyle,
37,Breitbart News,d_hc8z6SB2I,Have You Ever Seen an Albino Deer?!,"Creepy or cool? Footage of a rare albino deer in the road was captured in Farmington Hills, Michigan.",2025-06-26 11:45:04+00:00,PT55S,55,0:00:55,https://www.youtube.com/watch?v=d_hc8z6SB2I,Wildlife,Climate & Environment,
38,Breitbart News,zQiBz__Wzvk,Bondi: You Don't Want to Talk About Illegal Aliens,"Democrat Senator Jeff Merkley was confronted by Attorney General Pam Bondi about the rampant illegal alien crime that has affected the state he represents, Oregon.",2025-06-25 23:30:15+00:00,PT27S,27,0:00:27,https://www.youtube.com/watch?v=zQiBz__Wzvk,Politics,Politics,Immigration
39,Breitbart News,Aellldlh0UA,GOT 'IM! Trump's Hilarious Response to Putin,Stay in your lane! President Trump had a hilarious retort to Vladimir Putin when they discussed Iran and Israel.,2025-06-25 23:00:08+00:00,PT1M38S,98,0:01:38,https://www.youtube.com/watch?v=Aellldlh0UA,Politics,Politics,Foreign Policy
40,Breitbart News,UtOHjTKFOPg,You Can't Teach That Speed! Shedeur Sanders Ticketed for Driving over 100MPH,"Someone call Mel Kiper! Browns quarterback Shedeur Sanders, son of NFL legend Deion Sanders, was pulled over and ticketed for allegedly driving over 100 MPH recently.",2025-06-25 21:15:06+00:00,PT1M41S,101,0:01:41,https://www.youtube.com/watch?v=UtOHjTKFOPg,Sports News,Sports,
41,Breitbart News,buipI9iIjzI,LOL! Rubio Can't Hold It Together After Trump Was Called THIS at NATO Meeting,"""Daddy, you're my daddy!"" Marco Rubio lost it on stage after hearing that NATO Chief Mark Rutte had called Trump ""daddy"" earlier in the conference. #shorts",2025-06-25 20:30:05+00:00,PT46S,46,0:00:46,https://www.youtube.com/watch?v=buipI9iIjzI,Politics,Politics,Foreign Policy
42,Breitbart News,cEZjkkxJMOI,Trump Praises Israel for Calling Off Iran Strike After Cease-Fire,"""I thought it was amazing, actually."" President Donald Trump praised Israel for turning back from a retaliatory strike on Iran after it violated their ceasefire, preventing further violence between the two nations. #shorts",2025-06-25 18:31:00+00:00,PT1M5S,65,0:01:05,https://www.youtube.com/watch?v=cEZjkkxJMOI,International News,World,
43,Breitbart News,kFpZR0RYAsQ,"Pam Bondi Unleashes on Democrat with ""Murders Left and Right in Your State""","AG Pam Bondi tore into Democrat Senator Jeff Merkley for ""gotcha questions"" about President Donald Trump while his state of Oregon is riddled with violent crime.",2025-06-25 18:30:59+00:00,PT1M37S,97,0:01:37,https://www.youtube.com/watch?v=kFpZR0RYAsQ,Politics,Politics,Crime
44,Breitbart News,QsVU9-NLrOI,RFK Jr. Just BLEW UP This Congressman Taking $$$ from Big Pharma!,"Health Secretary Robert F. Kennedy Jr. called out Democrat Congressman Frank Pallone, accusing him of abandoning vaccine injury victims after taking major payouts from pharmaceutical companies.",2025-06-25 18:00:34+00:00,PT2M7S,127,0:02:07,https://www.youtube.com/watch?v=QsVU9-NLrOI,Politics,Politics,Healthcare
45,Breitbart News,JmfrnELti34,Clown Show! Jasmine Crockett Gets Laughed Out of Room After Latest Rant,"Every time Jasmine Crockett tries to make herself the focus in Congress, she ends up the punchline.",2025-06-25 16:50:41+00:00,PT1M15S,75,0:01:15,https://www.youtube.com/watch?v=JmfrnELti34,Politics,Politics,Politician
46,Breitbart News,HPjUNS-QkVk,They Did This?! Biden Last-Minute SPENDING SPREE,They did this?! Trump's Energy Secretary Chris Wright detailed a last-minute Biden scandal and spending spree of $96 billion in between Trump's election and inauguration day.,2025-06-25 16:00:26+00:00,PT2M51S,171,0:02:51,https://www.youtube.com/watch?v=HPjUNS-QkVk,Politics,Politics,Biden Administration
47,Breitbart News,DgQr3Mm0S1c,Karmelo Anthony Indicted for 1st-Degree Murder in Stabbing of Austin Metcalf,Karmelo Anthony has been indicted for first-degree murder after allegedly stabbing 17-year-old Austin Metcalf during a school track meet.,2025-06-25 15:07:54+00:00,PT1M16S,76,0:01:16,https://www.youtube.com/watch?v=DgQr3Mm0S1c,Crime News,Crime,
48,Breitbart News,KG6cA9EHPfs,"Trump Doesn't Hold Back on the Fake News: ""You're Real Losers""","President Donald Trump had choice words for CNN and ""MSDNC"" for their overtly biased coverage.",2025-06-25 00:30:27+00:00,PT33S,33,0:00:33,https://www.youtube.com/watch?v=KG6cA9EHPfs,Politics,Politics,Trump Administration
49,Breitbart News,mC1ZtXBX3EM,Trump's Big Beautiful Bill Unleashes America's Energy,"Trump's Big Beautiful Bill will unleash America's ability to supply its own energy instead of relying on foreign sources that have left us vulnerable under the Biden administration. ""This is the reversal of that,"" Energy Secretary Chris Wright declared.",2025-06-25 00:01:00+00:00,PT2M47S,167,0:02:47,https://www.youtube.com/watch?v=mC1ZtXBX3EM,Energy Policy,Climate & Environment,
50,Breitbart News,lncySxMCJDc,Don't Do Drugs! Dazed and Confused Man Arrested,The Volusia County Sheriff's Office released footage recently showing officers confronting and arresting a man who seemed totally out of it while sitting behind the wheel of his vehicle.,2025-06-24 21:30:06+00:00,PT2M45S,165,0:02:45,https://www.youtube.com/watch?v=lncySxMCJDc,Crime,Crime,
51,Breitbart News,bCJcV7ywVHg,"""Drill, Baby, Drill!"" Makes America Strong and Our Enemies Weak","President Trump's Energy Secretary Chris Wright sent a message to Americans on Tuesday, saying the president's call to ""drill, baby, drill"" makes America stronger while diminishing the influence ""bad actors"" can have in the wake of our energy dominance.",2025-06-24 21:00:37+00:00,PT2M14S,134,0:02:14,https://www.youtube.com/watch?v=bCJcV7ywVHg,Energy Policy,Climate & Environment,
52,Breitbart News,rCJxlCXJOYs,"Trump's ""Energy Dominance"" Keeping Oil Prices Low Despite Iran Conflict",Winning! Energy Secretary Chris Wright told Matt Boyle Tuesday that the dropping price of oil despite conflict with Iran is proof of Trump's agenda for American energy dominance working.,2025-06-24 19:30:18+00:00,PT2M26S,146,0:02:26,https://www.youtube.com/watch?v=rCJxlCXJOYs,Energy News,Climate & Environment,
53,Breitbart News,gMjWQkrlqTE,How Could There Have Been No Injuries from THIS?,"""Did you get that on video?"" Onlookers couldn't believe it when a helicopter flipped and crashed while trying to land, but even more unbelievable is that no one was hurt in the accident. #shorts",2025-06-24 17:01:01+00:00,PT43S,43,0:00:43,https://www.youtube.com/watch?v=gMjWQkrlqTE,Breaking News,Breaking News,
54,Breitbart News,ND7W4u5eZnE,LIVE: Chris Wright Tells Breitbart How Trump's Big Beautiful Bill Will Unleash U.S. Energy Dominance,,2025-06-24 15:21:25+00:00,PT59M,3540,0:59:00,https://www.youtube.com/watch?v=ND7W4u5eZnE,Please provide the text you would like me to analyze.,Unknown,
55,Breitbart News,R_87-HyQ5UI,"Trump: ""They Don't Know What the F*ck They're Doing""",President Donald Trump expressed his frustration with both Iran and Israel for violating the ceasefire agreement Tuesday.,2025-06-24 13:15:03+00:00,PT59S,59,0:00:59,https://www.youtube.com/watch?v=R_87-HyQ5UI,International News,World,
56,Breitbart News,qUqNDH6WbtQ,Yeehaw! Wildfires Hate to See This Plane Coming...,Yeehaw! A plane works to contain the Buck Fire in New Mexico. #shorts,2025-06-24 01:01:02+00:00,PT11S,11,0:00:11,https://www.youtube.com/watch?v=qUqNDH6WbtQ,Wildfire News,Wildfire News,
57,Breitbart News,KyeD293HeJE,ICE Arrests Haitian National for Voter Fraud,I thought they said this never happens? ICE released footage of agents arresting a Haitian permanent resident in Miami who was charged with unlawful voting and casting an illegal ballot. #shorts,2025-06-23 22:30:04+00:00,PT25S,25,0:00:25,https://www.youtube.com/watch?v=KyeD293HeJE,Politics,Politics,Immigration
58,Breitbart News,YereRYMWj_E,Are Iranian Sleeper Cells in the U.S. Due to Biden's Open Border?,DHS Secretary Kristi Noem spoke about the possibility of Iranian sleeper cells having entered the United States during the previous administration.,2025-06-23 22:00:41+00:00,PT1M32S,92,0:01:32,https://www.youtube.com/watch?v=YereRYMWj_E,National Security,Defense & Security,
59,Breitbart News,KkIJEuw7k9M,Illegal Immigrant Wanted for Attempted Murder Arrested,"The Texas Department of Public Safety recently released footage showing officers arresting a human smuggler and an illegal immigrant who has been wanted for several violent offenses, including attempted murder.",2025-06-23 21:30:03+00:00,PT58S,58,0:00:58,https://www.youtube.com/watch?v=KkIJEuw7k9M,Crime News,Crime,
60,Breitbart News,9USriVyCqPw,White House: Trump Asking About It Doesn't Mean We're Trying Regime Change,Press Secretary Karoline Leavitt stated that Trump and America's military posture towards Iran has not changed despite a post that the president made on Truth Social floating the idea of regime change. Leavitt stated that the President was instead encouraging the Iranian people to overthrow the Iranian authorities if they did not engage in diplomacy.,2025-06-23 19:00:09+00:00,PT1M47S,107,0:01:47,https://www.youtube.com/watch?v=9USriVyCqPw,Politics,Politics,Foreign Policy
61,Breitbart News,Rf_mQTr8KHQ,"ICE Chases After, Arrests Wanted Fugitive from India","ICE recently released footage of federal officers chasing down and arresting fugitive Sukhpreet Singh, who is a citizen of India who has been wanted for aggravated assault as well as conspiracy in Canada. #shorts",2025-06-23 18:15:02+00:00,PT19S,19,0:00:19,https://www.youtube.com/watch?v=Rf_mQTr8KHQ,Crime News,Crime,
62,Breitbart News,3M4czFjEISw,There Were Signs Before the Iran Strike...,American F-22 fighters were seen landing at RAF Lakenheath base in Britain last week ahead of the U.S. bombing of Iranian nuclear sites on Saturday. Operation Midnight Hammer employed F-22s and other fighter jets to escort B-2 bombers flying over Iran. #shorts,2025-06-23 17:30:00+00:00,PT2M14S,134,0:02:14,https://www.youtube.com/watch?v=3M4czFjEISw,Military News,Defense & Security,
63,Breitbart News,Snc5LfvnCHA,ICE Arrests Over 80 Illegal Aliens Working at Louisiana Race Track,"ICE, in coordination with CBP, FBI, ATF, and Louisiana State Police, released a video recently showing the arrest of over 80 illegal immigrants who were employed at the Delta Downs Racetrack in Vinton, Louisiana.",2025-06-23 16:30:11+00:00,PT25S,25,0:00:25,https://www.youtube.com/watch?v=Snc5LfvnCHA,Immigration News,World,
64,Breitbart News,gi5AWrNLra0,No Duck Left Behind! Firefighters Save Ducklings from Storm Drain,Talk about a flock of luck! Firefighters saved these ducklings from a storm drain and reunited them with their family. A true tale of teamwork!,2025-06-23 13:47:02+00:00,PT39S,39,0:00:39,https://www.youtube.com/watch?v=gi5AWrNLra0,Human Interest,Human Interest,
65,Breitbart News,NevCPBimRQY,"David Hogg Out at DNC as Democrats Have No Leadership, Money, Message","Goodnight, sweet prince! David Hogg being ousted from the DNC over the party’s own woke obsession is a sign of the absolute disarray the party is in from being absolutely bodied by Donald Trump. #shorts",2025-06-22 17:00:24+00:00,PT2M5S,125,0:02:05,https://www.youtube.com/watch?v=NevCPBimRQY,Politics,Politics,Trump Administration
66,Breitbart News,Fv2prUe7_uE,"President Trump: ""We Love You, God""","""I just want to say...we love you, God and we love our great military. Protect them,"" said the 47th President, Saturday evening, not long after the U.S. military bombed key nuclear sites in Iran.",2025-06-22 10:45:01+00:00,PT37S,37,0:00:37,https://www.youtube.com/watch?v=Fv2prUe7_uE,Politics,Politics,Foreign Policy
67,Breitbart News,Dxy1Wm9sunw,"Trump: Iran Nuke Sites ""Completely Obliterated""","President Trump gave Iran a grave warning should they decide to not make peace after their nuclear sites were ""completely obliterated"" by the USA.",2025-06-22 03:30:20+00:00,PT1M3S,63,0:01:03,https://www.youtube.com/watch?v=Dxy1Wm9sunw,International Relations,World,
68,Breitbart News,0RmC-nTjWu4,"Trump to Iran: ""There Are Many Targets Left""","President Donald Trump warned Iran to make peace or there will be ""tragedy"" after the United States struck three nuclear sites on Saturday.",2025-06-22 02:23:39+00:00,PT37S,37,0:00:37,https://www.youtube.com/watch?v=0RmC-nTjWu4,World News,World,
69,Breitbart News,Tuj78J6o0_A,The Fed Is DENYING REALITY on Trump's Tariffs!,"Jerome Powell and the Federal Reserve are ""data defiant,"" stubbornly refusing to lower interest rates because they're SURE that Donald Trump's tariffs will cause inflation, even when all the information contradicts them. #shorts",2025-06-21 22:00:34+00:00,PT1M29S,89,0:01:29,https://www.youtube.com/watch?v=Tuj78J6o0_A,Economics,Business & Economy,
70,Breitbart News,6pCUoZ6BCUo,You Guys Didn't Have to Do This... But You Did,"But... why?! Weirdos and degenerates ""flock"" to the NYC PigeonFest impersonator contest. #shorts",2025-06-21 13:00:11+00:00,PT1M15S,75,0:01:15,https://www.youtube.com/watch?v=6pCUoZ6BCUo,Entertainment,Entertainment,
71,Breitbart News,mGtcumSl4BY,Unbelievable Helicopter Rescue in NARROW Canyon Walls,"Missing camper Janelle Banda was found alive in Arizona on Monday, and the Pinal County Sheriff's Office performed a daring rescue in harrowing conditions to airlift her to safety. #shorts",2025-06-21 02:00:56+00:00,PT34S,34,0:00:34,https://www.youtube.com/watch?v=mGtcumSl4BY,Local News,Local News,
72,Breitbart News,luC58d1dipE,I Can't Believe He Survived This!,"Unbelievable! A truck driver escaped with minor injuries after a driver collided with his truck, tipping it over and igniting a massive fireball. The other driver fled the scene on foot but was caught by police. #shorts",2025-06-21 00:01:08+00:00,PT14S,14,0:00:14,https://www.youtube.com/watch?v=luC58d1dipE,Local News,Local News,
73,Breitbart News,VN8rgz1opMY,Claw-B-Q: Bear Digs into Corn on the Cob,"If you didn't eat it like this, did you even enjoy corn on the cob?",2025-06-20 22:30:14+00:00,PT31S,31,0:00:31,https://www.youtube.com/watch?v=VN8rgz1opMY,Food,Food & Lifestyle,
