Unnamed: 0,channel_title,video_id,title,description,publishedAt,duration_iso,duration_seconds,duration_hms,url,section,merged_section
10,BBC News,ztS0KHobeT4,Blood Money: The infected blood scandal 'on another level' of injustice | BBC Documentary,"In the wake of the Post Office scandal, an injustice that’s been described by the government as 'on another level', BBC Wales investigates the infected blood scandal.
 
Wyre Davies exposes the role of drugs companies, politicians and doctors, and asks: how did 3,000 people lose their lives to deadly diseases in blood?
 
Subscribe here: http://bit.ly/1rbfUog
 
For more news, analysis and features visit: www.bbc.com/news
 
#UK #Wales #BBCNews",2025-06-30 03:01:14+00:00,PT59M52S,3592,0:59:52,https://www.youtube.com/watch?v=ztS0KHobeT4,Health,Health
11,BBC News,WdgEr3ggCrs,Immigration: How British politics failed | BBC Documentary,"For years, British politicians avoided talking about immigration - but in the past two decades, it's become unignorable.
 
We take a look at the immigration pressures and promises that brought our recent governments to crisis.
 
In the first part of this two-part documentary, Tony Blair, David Cameron, Nigel Farage, migrant activists and government and media insiders go on record.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#BBCNews",2025-06-30 01:00:26+00:00,PT59M27S,3567,0:59:27,https://www.youtube.com/watch?v=WdgEr3ggCrs,Politics,Politics
12,BBC News,Baq7SJN8VQ8,UN nuclear watchdog warns that Iran could resume enriching uranium within months | BBC News,"Iran has the capacity to start enriching uranium again - for a possible bomb - in ""a matter of months"", the head of the UN's nuclear watchdog has said.

Rafael Grossi, head of the International Atomic Energy Agency (IAEA), said US strikes on three Iranian nuclear sites had caused severe but ""not total"" damage to the enrichment programme.

That contradicts claims by US President Donald Trump that the US bombing had “totally obliterated” the nuclear facilities. 

Meanwhile Iran’s deputy foreign minister has told the BBC that the US must rule out any further strikes on Iran if it wants to resume diplomatic talks.  Majid Takht-Ravanchi says the Trump administration has told Iran through mediators it wants to return to negotiations, but had ""not made their position clear"" on the ""very important question"" of whether they might conduct further attacks while talks are taking place.

Israel attacked nuclear and military sites in Iran on 13 June, claiming Iran was close to building a nuclear weapon.
The US later joined the strikes, dropping bombs on three of Iran's nuclear facilities: Fordo, Natanz and Isfahan.
Since then, the true extent of the damage has been unclear.

The IAEA assessment comes after a leaked US intelligence report also concluded that the strikes had probably only set back the programme by months. 

Trump retorted furiously to that, declaring that Iran's nuclear sites were ""completely destroyed"" and accusing the media of ""an attempt to demean one of the most successful military strikes in history"".

Reeta Chakrabarti presents BBC News at Ten reporting by Lyse Doucet in Iran’s capital Tehran.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#BBCNews",2025-06-29 22:51:44+00:00,PT4M51S,291,0:04:51,https://www.youtube.com/watch?v=Baq7SJN8VQ8,International News,World
13,BBC News,FVkEnoWgC1Y,Was The Welfare Rebellion Starmer's Most Damaging Moment? | BBC Newscast,"Today, we look at where the welfare U-turn leaves Keir Starmer’s government, and the PM himself.

Paddy and Henry Zeffman go through the PM’s first year in office and put it into context by look at where he’s got things right and wrong.

Henry’s been talking to Labour insiders and officials for a documentary: Starmer’s Stormy Year

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#BBCNews",2025-06-29 20:30:01+00:00,PT24M42S,1482,0:24:42,https://www.youtube.com/watch?v=FVkEnoWgC1Y,Politics,Politics
14,BBC News,fAmNpJPZN54,Jujutsu Kaisen and Genshin Impact voice actors on creating a video game | BBC News,"Voice actors and video games go hand in hand, right? But what happens when voice actors try to make a video game? 

Well, co-creator of Date Everything Robbie Daymond joked it ""almost destroyed"" their lives, with Ray Chase and Amanda Hufford also sharing the tough times they had with getting their game to screen.
 
The game does, well, what it says on the tin, you can get into a relationship with anything inside a virtual household, with plenty of nods to the anime history of the creators involved.
 
They spoke to BBC Newsbeat's Tom Richardson to share the challenges they faced in making the leap from voice acting to game creating.
 
(Sassy Chap Games/Team 17)

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news

#Gaming #DateEverything #JujutsuKaisen #GenshinImpact #Anime #BBCNews",2025-06-29 18:31:08+00:00,PT12M32S,752,0:12:32,https://www.youtube.com/watch?v=fAmNpJPZN54,Gaming News,Entertainment
15,BBC News,SyZaFnSuK7w,Why have music and politics collided at Glastonbury? | BBC Newscast,"Today, we look at the reaction from politicians, Glastonbury, and the BBC to comments from Bob Vylan, a duo that performed at the music festival on Saturday.

Rapper Bobby Vylan led chants of ""death, death to the IDF [Israel Defense Forces]"".

A BBC spokesperson said: “Some of the comments made during Bob Vylan’s set were deeply offensive. During this live stream on iPlayer, which reflected what was happening on stage, a warning was issued on screen about the very strong and discriminatory language. We have no plans to make the performance available on demand.”

The Israeli Embassy posted on X that it was ""deeply disturbed by the inflammatory and hateful rhetoric"".

The festival said in a statement: “Glastonbury Festival does not condone hate speech or incitement to violence of any kind from its performers.""

We also hear from Health Secretary Wes Streeting on the issue, and on the upcoming welfare vote in the House of Commons.

Faisal Islam joins to talk about the economic consequences of the government’s U-turn.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#BBCNews",2025-06-29 16:30:17+00:00,PT25M16S,1516,0:25:16,https://www.youtube.com/watch?v=SyZaFnSuK7w,Politics,Politics
16,BBC News,Nt0JcKGVl00,Is half the internet controlled by bots? #AI #Bots #Tech #BBCNews,,2025-06-29 15:45:03+00:00,PT1M15S,75,0:01:15,https://www.youtube.com/watch?v=Nt0JcKGVl00,Please provide the text you would like me to analyze.,Unknown
17,BBC News,pDVKH9v98vY,Evacuation warning sent to northern Gaza after march in Israel for new hostage deal | BBC News,"Thousands have marched on the Israeli capital of Tel Aviv, calling for Prime Minister Benjamin Netanyahu to take a ""bold and brave decision"" to strike a deal to return the remaining hostages held in Gaza.
 
Hamas has said it is willing to free the remaining hostages under a deal to end the war, with the Qatari government urging both sides to build on the momentum set by the Iran-Israel ceasefire.
 
The march was followed by a warning by the Israeli military to civilians in northern Gaza, including Gaza City, to evacuate.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news

#Israel #Gaza #BBCNews",2025-06-29 14:58:48+00:00,PT4M43S,283,0:04:43,https://www.youtube.com/watch?v=pDVKH9v98vY,World News,World
18,BBC News,ybgPF9nchhs,How Vogue's Anna Wintour spent nearly 40 years at the cutting edge of fashion | BBC News,"Many fashion trends have come and gone in the almost 40 years Anna Wintour has spent as US Vogue editor.
 
Known for her style, drive and her dark sunglasses, she has made the choice to step down from her current role at the magazine to focus on being Vogue's global editorial director.
 
But in an everchanging industry, how did Anna Wintour stay at the top for so long?

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#Vogue #AnnaWintour #BBCNews",2025-06-29 11:30:52+00:00,PT6M8S,368,0:06:08,https://www.youtube.com/watch?v=ybgPF9nchhs,Fashion,Arts & Culture
19,BBC News,_TbkS_jFJR4,Budapest Pride goes ahead defying Viktor Orban threat. #Hungary #Budapest #BBCNews,,2025-06-28 17:00:13+00:00,PT36S,36,0:00:36,https://www.youtube.com/watch?v=_TbkS_jFJR4,Please provide the text you would like me to analyze.,Unknown
20,BBC News,u8Yx_wVKn4U,Health and fire warnings issued across southern Europe as temperatures reach over 40C | BBC News,"Health and fire warnings have been issued in countries across southern Europe, with temperatures expected to exceed 40C in some places over the weekend.
 
Italy, Greece, France, Spain and Portugal are among the countries affected - with the Spanish city of Seville forecast to hit 42C on Sunday.
 
Hot air from North Africa, which is spreading across the Balkans to holiday destinations such as Croatia, is contributing to the soaring temperatures.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 
#Heatwave  #Italy #Greece #Spain #France #Portugal #BBCNews",2025-06-28 16:30:31+00:00,PT6M15S,375,0:06:15,https://www.youtube.com/watch?v=u8Yx_wVKn4U,Weather,Weather
21,BBC News,po72ngXuiPQ,Donald Trump says he is cutting off trade talks with Canada | BBC News,"US President Donald Trump has said he is cutting off trade talks with Canada ""immediately"" as the country looks to start enforcing a tax policy targeting big tech companies.
 
The latest move comes as the neighbouring nations had been working to agree a trade deal by mid-July.
 
Both countries have imposed tariffs on each other's goods after Trump sparked a trade war earlier this year and threatened to annex Canada using ""economic force"".
 
On Friday, the US president said he was ending talks due to what he called an ""egregious tax"" on tech companies and added he would announce new tariffs on goods crossing the border within the next week.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news

#Canada #US #BBCNews",2025-06-28 14:30:42+00:00,PT4M4S,244,0:04:04,https://www.youtube.com/watch?v=po72ngXuiPQ,Politics,Politics
22,BBC News,OLv5ZFrkj3Y,Did a meme of JD Vance get a tourist banned from entering the US? #JDVance #USPolitics #BBCNews,,2025-06-28 13:45:06+00:00,PT1M34S,94,0:01:34,https://www.youtube.com/watch?v=OLv5ZFrkj3Y,Please provide the text you would like me to analyze.,Unknown
23,BBC News,5q9917wJpfA,Jeff Bezos and Lauren Sanchez's wedding underway in Venice | BBC News,"Reality stars, actors, royals and A-listers have travelled to Venice for the lavish wedding of Amazon founder Jeff Bezos and TV presenter Lauren Sanchez.
 
Oprah Winfrey, Orlando Bloom, Kylie Jenner and Ivanka Trump were just some of the celebrities seen on the boats and streets of the Italian city on Thursday and Friday.
 
But the event has attracted protests from a variety of groups in Venice, including locals fighting over-tourism to climate change activists.
 
The festivities are expected to last three days, ending with a large party for the married couple and their hundreds of guests on Saturday.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#JeffBezos #Venice #BBCNews",2025-06-28 12:11:40+00:00,PT2M37S,157,0:02:37,https://www.youtube.com/watch?v=5q9917wJpfA,Entertainment News,Entertainment
24,BBC News,HkT4nunTTrU,Will DOGE outlive Elon Musk? Author Michael Lewis on the future of US government | BBC Americast,"Justin Webb speaks to author (Moneyball, The Big Short) and financial journalist Michael Lewis about his new book ‘Who is Government’, about the inner workings of federal agencies in the US, about why the Democrats need to reinvent their party - and reimagine their next frontrunner.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#BBCNews",2025-06-28 08:00:16+00:00,PT22M44S,1364,0:22:44,https://www.youtube.com/watch?v=HkT4nunTTrU,Politics,Politics
25,BBC News,jLI-sPyxq18,Israeli report claims soldiers ordered to shoot at unarmed civilians in Gaza | BBC News,"An Israeli newspaper report saying that soldiers were ordered to shoot at unarmed civilians waiting for food aid in Gaza has been strongly rejected by Israel's Prime Minister. 

The head of the organisation distributing aid has denied that hundreds of deaths from shootings are linked to its collection points. Johnnie Moore, from the US and Israel-backed Gaza Humanitarian Foundation, told the BBC that international agencies, including the United Nations, are spreading disinformation. 

Reeta Chakrabarti presents BBC News at Ten reporting from Lucy Williamson in Jerusalem.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#BBCNews",2025-06-27 22:33:13+00:00,PT3M7S,187,0:03:07,https://www.youtube.com/watch?v=jLI-sPyxq18,World News,World
26,BBC News,KvaZJF4QRzQ,Did President Trump show support for Ukraine at the Nato summit? | BBC Ukrainecast,"The Nato summit in The Hague did get member states to agree on ramping up their defence spending - and seemed to placate Donald Trump. 

But has this week changed anything for Ukraine? What happened to the prior US “two-week deadline” to agree a ceasefire - and will those sought-after Patriot missiles ever arrive in Kyiv? 

Jamie Coomarasamy and Vitaly Shevchenko answer all that, and discuss the knotty details of prosecuting alleged war crimes with BBC Verify’s Olga Robinson and the Ukraine correspondent James Waterhouse.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#BBCNews #ukraine #presidenttrump",2025-06-27 20:30:03+00:00,PT24M20S,1460,0:24:20,https://www.youtube.com/watch?v=KvaZJF4QRzQ,International News,World
27,BBC News,wOY4OOXPcjo,President Trump hails 'giant win' after Supreme Court curbs judges' power to block orders | BBC News,"The US Supreme Court has issued a 6-3 ruling that will curb judges' power to block President Donald Trump's orders nationwide.
 
The case stems from President Trump's order to end birthright citizenship for children of undocumented immigrants

Trump calls the decision a ""giant win"" and Attorney General Pam Bondi said it will stop the ""endless barrage"" of injunctions against the president's agenda.

This ruling did not directly tackle the constitutionality of Trump's order, a case likely to end up before the top court at a later date
 
Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#DonaldTrump #SupremeCourt #BBCNews",2025-06-27 19:00:54+00:00,PT5M38S,338,0:05:38,https://www.youtube.com/watch?v=wOY4OOXPcjo,Politics,Politics
28,BBC News,P6vfFHU29ts,Jeff Bezos mannequins have been popping up all over Venice ahead of his lavish wedding. #BBCNews,,2025-06-27 18:00:21+00:00,PT28S,28,0:00:28,https://www.youtube.com/watch?v=P6vfFHU29ts,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
29,BBC News,9EpMQF3jE80,"One month into Gaza's new aid system - killings, gunfire and chaos are routine | BBC News","In the four weeks since the launch of a controversial US- and Israeli-backed aid system in Gaza, there have been repeated incidents of killings and injuries of Palestinians seeking aid.
 
According to the Hamas-run Gaza health ministry, in the past month more than 500 people on their way to get aid have been killed and 4,000 injured.
 
To get a clearer understanding of how the last month has unfolded, BBC Verify has analysed dozens of videos from across Gaza that offer an insight into what this aid system looked like on the ground. 
 
Footage shows a near-daily cycle of chaos, panic, live gunfire and dead or injured Palestinians.
 
In statements over the past month, the Israel Defense Forces (IDF) have several times said they fired ""warning shots"" at individuals who they described as ""suspects"" or said posed a threat.
 
But criticism remains with one medical charity saying the US and Israeli- backed Gaza Humanitarian Foundation is 'slaughter masquerading as aid'.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#Gaza #UN #BBCNews",2025-06-27 17:18:18+00:00,PT14M20S,860,0:14:20,https://www.youtube.com/watch?v=9EpMQF3jE80,World News,World
30,BBC News,8vbIzbpko_g,Dashcam footage captures moment bus carrying college students crashed in UK. #BBCNews,,2025-06-27 16:44:30+00:00,PT23S,23,0:00:23,https://www.youtube.com/watch?v=8vbIzbpko_g,Please provide the text you would like me to analyze.,Unknown
31,BBC News,chPPflsMVsU,Where does Prime Minister Keir Starmer's latest U-turn leave him? | BBC Newscast,"Today, the government have confirmed it will make major concessions to Labour rebels over its planned benefits reforms.  

Adam and Chris were back in the Newscast studio on Friday morning to run through how news of the U-turn broke late on Thursday night.   

And, they're joined by Alex and Faisal to unpack the week's political news - including key takeaways from the Nato summit in the Netherlands, including how Donald Trump came to be referred to as ‘daddy’.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#BBCNews #uknews #keirstarmer #welfare #presidenttrump",2025-06-27 14:37:45+00:00,PT26M56S,1616,0:26:56,https://www.youtube.com/watch?v=chPPflsMVsU,Politics,Politics
32,BBC News,EmBZaV1I_k4,UK government U-turn over planned benefit reforms | BBC News,"The UK government has confirmed a U-turn on its cuts to disability benefits in a bid to avert a rebellion by more than 120 Labour backbenchers.

People who currently receive personal independence payments (Pip), or the health element of universal credit, will continue to do so.

Instead, changes will apply only to new claimants from November 2026.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#UK #UniversalCredit #BBCNews",2025-06-27 13:00:34+00:00,PT4M15S,255,0:04:15,https://www.youtube.com/watch?v=EmBZaV1I_k4,Politics,Politics
33,BBC News,nIXaZGpSOwE,Japan has executed a man known as the 'Twitter killer' who murdered nine. #BBCNews,,2025-06-27 12:01:44+00:00,PT1M6S,66,0:01:06,https://www.youtube.com/watch?v=nIXaZGpSOwE,Please provide the text you would like me to analyze.,Unknown
34,BBC News,kuhPwqRWYEo,US to give $30m funding to Gaza Humanitarian Foundation as aid centre casualties continue | BBC News,"The US is to give $30m in funding to the Gaza Humanitarian Foundation (GHF) which is a US and Israeli backed body, set up to distribute aid in Gaza.
 
It’s the first known direct US funding for the group, which has four sites for delivering aid in the south of Gaza.
 
On Tuesday, the UN said more than 400 Palestinians had been killed in recent weeks by Israeli military while trying to collect food at the distribution sites.
 
The GHF, backed by armed US contractors and Israeli troops, has been operating in the Gaza Strip since the end of May, following an 11-week aid blockade by Israel.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#Gaza #US #BBCNews",2025-06-27 11:30:43+00:00,PT3M12S,192,0:03:12,https://www.youtube.com/watch?v=kuhPwqRWYEo,International News,World
35,BBC News,YCwfLSkRt3E,Iranian foreign minister acknowledges serious damage to nuclear sites from US strikes | BBC News,"ran’s foreign minister, Abbas Araghchi, has now acknowledged what he called serious damage to three nuclear sites in the country which were bombed by the US.
 
He said an assessment was underway, however, he disputed US President Donald Trump’s assertion that there would be US Iranian talks next week, saying no such plan had been set.
 
The BBC’s Chief International Correspondent, Lyse Doucet, is in Iran’s capital of Tehran and is allowed to report from there, on the condition that coverage is not use on the BBC Persian service which is broadcast to people in Iran.
 
This law applies to all international media agencies operating in Iran.  
 
Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#Iran #US #BBCNews",2025-06-27 09:58:10+00:00,PT7M,420,0:07:00,https://www.youtube.com/watch?v=YCwfLSkRt3E,International News,World
36,BBC News,CeD0XiP2HUs,Iran’s Supreme Leader says US strikes on nuclear sites achieved nothing | BBC News,"Iran's supreme leader has insisted the US ""gained no achievements"" from strikes on its nuclear facilities, in his first public address since a ceasefire with Israel was agreed.

Ayatollah Ali Khamenei said the strikes did not ""accomplish anything significant"" to disrupt Iran's nuclear programme, and said his country’s retaliation against an American air base in Qatar had dealt a ""heavy blow"" to the United States.

It came as Washington doubled down on its assessment that the strikes had severely undermined Iran's nuclear ambitions.  US Defence Secretary Pete Hegseth said intelligence gathered by the US and Israel indicated the operation ""significantly damaged the nuclear programme, setting it back by years"".

Previously, US President Donald Trump said the strikes against three key nuclear sites inside Iran ""totally obliterated"" them.  He gad also responded furiously to a leaked US intelligence report which suggested that Iran’s uranium enrichment programme had only been set back by a few months. 

Hegseth said the mission was a ""historic success"" and that the the enrichment facilities were now “inoperable"".
He said said the US was ""not aware of any intelligence"" which indicated the enriched uranium had been moved out of once facility, Fordo, prior to the Us attack.

Sophie Raworth presents BBC News at Ten reporting by Lyse Doucet in Tehran.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#BBCNews",2025-06-26 22:20:01+00:00,PT3M32S,212,0:03:32,https://www.youtube.com/watch?v=CeD0XiP2HUs,International News,World
37,BBC News,4f7cz7uOBY4,Can UK Prime Minister Keir Starmer win back rebels within his own party? | BBC Newscast,"Today, can Keir Starmer stop a rebellion from his own party over proposed welfare cuts?

Adam is joined by Luke Sullivan, Keir Starmer’s former political director, to discuss the leadership strategy and the current political challenge.

Also, columnist and author Sarah Vine speaks to Adam ahead of the release of her new book 'How Not to Be a Political Wife', sharing how Brexit led to the end of her marriage to Michael Gove and giving a behind the scenes look at life around politics.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#BBCNews",2025-06-26 21:30:01+00:00,PT39M23S,2363,0:39:23,https://www.youtube.com/watch?v=4f7cz7uOBY4,Politics,Politics
38,BBC News,CqkjwAKnrdM,Work begins to create artificial human DNA from scratch | BBC News,"Work has begun on a controversial project to create the building blocks of human life from scratch, in what is believed to be a world first.
 
The research has been taboo until now because of concerns it could lead to designer babies or unforeseen changes for future generations.
 
But now the World's largest medical charity, the Wellcome Trust, has given an initial £10m to start the project and says it has the potential to do more good than harm by accelerating treatments for many incurable diseases.
 
Dr Julian Sale, of the MRC Laboratory of Molecular Biology in Cambridge, who is part of the project, told BBC News the research was the next giant leap in biology.

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#DNA #Science #BBCNews",2025-06-26 17:30:05+00:00,PT2M51S,171,0:02:51,https://www.youtube.com/watch?v=CqkjwAKnrdM,Science and Technology,Technology
39,BBC News,KdqD3bYYIkE,Thailand's 'weed wild west' faces new rules as smuggling to UK rises | BBC News,"Thailand is trying to rein in its free-wheeling marijuana market.
 
Its government has approved new measures that went into effect on Wednesday restricting the sale of the drug to those with a doctor's prescription, in the hope of helping regulate an industry some describe as out of control.
 
The south-east Asian nation's public health minister has also said that consumption of marijuana will be criminalised again, although it's unclear when that could happen.
 
Ever since the drug was decriminalised in 2022, there has been a frenzy of investment. There are now around 11,000 registered cannabis dispensaries in Thailand.
 
So far this year, 173 people accused of smuggling cannabis – nearly all from Thailand – have gone through the court system in the UK and received sentences totalling 230 years.
 
Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news 

#Marijuana #Thailand #UK #BBCNews",2025-06-26 16:30:13+00:00,PT3M36S,216,0:03:36,https://www.youtube.com/watch?v=KdqD3bYYIkE,Health,Health
40,BBC News,Umb_isH7eT8,UK esports player makes history with Team Vitality win | BBC News,"William ""mezii"" Merriman has made history by becoming the first Brit to win a Counter-Strike Major.
 
New dad Mezii was one of the Team Vitality players who won the BLAST tv Austin Major in the US, a win which netted the team $500,000.
 
He sat down with BBC's Newsbeat to discuss how he got into playing video games professionally, what it was like to compete in a Major final and what it was like to make history as the first Brit to win.
 
(Credit: BLAST Premier)

Subscribe here: http://bit.ly/1rbfUog

For more news, analysis and features visit: www.bbc.com/news

#BLAST #Esports #TeamVitality #CounterStrike #BBCNews",2025-06-26 15:39:06+00:00,PT12M41S,761,0:12:41,https://www.youtube.com/watch?v=Umb_isH7eT8,Esports,Sports
41,BBC News,fBjLc05Apiw,North Korea to open beach resort to attract tourism. #NorthKorea #KimJongUn #BBCNews,,2025-06-26 15:09:42+00:00,PT47S,47,0:00:47,https://www.youtube.com/watch?v=fBjLc05Apiw,Please provide the text you would like me to analyze.,Unknown
