Unnamed: 0,channel_title,video_id,title,description,publishedAt,duration_iso,duration_seconds,duration_hms,url,section,merged_section,subsection
10,DailyWire+,Q_NJsn-BNv0,Peace through strength 🇺🇸,#DailyWirePlus #DailyWire #News #Politics,2025-06-23 23:56:43+00:00,PT9S,9,0:00:09,https://www.youtube.com/watch?v=Q_NJsn-BNv0,Politics,Politics,Politics
11,DailyWire+,G39XG9_u2-U,just in time for summer 😍,"Join DailyWire+ and watch all of our ad-free content NOW: https://bit.ly/3RzxiDM

Shop Daily Wire merch here: https://bit.ly/3GhW5u8

Watch the full episode here:

Today's Sponsors

[Sponsor 1 Copy]

[Sponsor 2 Copy]

[Sponsor 3 Copy]

[Sponsor 4 Copy]

[Sponsor 5 Copy]

#DailyWirePlus #DailyWire #News #Politics",2025-06-23 23:54:04+00:00,PT9S,9,0:00:09,https://www.youtube.com/watch?v=G39XG9_u2-U,Entertainment,Entertainment,
12,DailyWire+,mMCF9ifoTME,Iran has attempted an attack on a USAF base in Qatar!,"Follow along with live updates: https://bit.ly/4lqlm6Z

#DailyWirePlus #DailyWire #News #Politics",2025-06-23 19:36:47+00:00,PT10S,10,0:00:10,https://www.youtube.com/watch?v=mMCF9ifoTME,Politics,Politics,Politics
13,DailyWire+,y9I3zxqHoV0,Trump Addresses Nation Following U.S. Strikes on Iran,"President Trump is addressing the nation following U.S. airstrikes on Iran’s nuclear facilities at Fordow, Natanz, and Isfahan. Michael Knowles reacts live immediately after the address.

#DailyWirePlus #DailyWire #News #Politics",2025-06-22 02:43:13+00:00,PT43M32S,2612,0:43:32,https://www.youtube.com/watch?v=y9I3zxqHoV0,Politics,Politics,War and International Conflict
14,DailyWire+,E5yrM3OQcFg,"Cry harder, liberals.",#DailyWirePlus #DailyWire #News #Politics,2025-06-20 21:46:25+00:00,PT28S,28,0:00:28,https://www.youtube.com/watch?v=E5yrM3OQcFg,Politics,Politics,Politics
15,DailyWire+,eQ5tXyQOGNg,How are you celebrating Juneteenth? 😊✊,#DailyWirePlus #DailyWire #News #Politics,2025-06-19 22:34:30+00:00,PT1M5S,65,0:01:05,https://www.youtube.com/watch?v=eQ5tXyQOGNg,Politics,Politics,Politics
16,DailyWire+,0UX4-2otZIM,"White House Press Briefing | Thursday, June 19, 2025","Watch the White House press briefing live as Press Secretary Karoline Leavitt faces questions on Israel's war with Iran as President Donald Trump decides whether the United States will get involved.

#DailyWirePlus #DailyWire #News #Politics",2025-06-19 18:02:49+00:00,PT48M1S,2881,0:48:01,https://www.youtube.com/watch?v=0UX4-2otZIM,Politics,Politics,Foreign Policy
17,DailyWire+,SzPSetAenLU,Our children are protected.,#DailyWirePlus #DailyWire #News #Politics,2025-06-18 16:16:09+00:00,PT1M,60,0:01:00,https://www.youtube.com/watch?v=SzPSetAenLU,Politics,Politics,Politics
18,DailyWire+,Bo6WHYF0rt4,10 Years of Trump: Eric Trump Reflects,"From Trump Tower, Eric Trump reflects with Mary Margaret Olohan on the moment his father decided to run—and how that one decision reshaped their lives and the country.

Join DailyWire+ and watch all of our ad-free content NOW: https://bit.ly/3RzxiDM

Shop Daily Wire merch here: https://bit.ly/3GhW5u8

#DailyWirePlus #DailyWire #News #Politics",2025-06-17 19:58:22+00:00,PT10M,600,0:10:00,https://www.youtube.com/watch?v=Bo6WHYF0rt4,Politics,Politics,Trump Administration
19,DailyWire+,qxu800NGqSw,Don Jr. at Trump Tower: My Father’s Still Got It,"At Trump Tower, Don Jr. opens up to Mary Margaret Olohan about the force behind his father’s enduring political power—and why that fight is far from over.

Join DailyWire+ and watch all of our ad-free content NOW: https://bit.ly/3RzxiDM

Shop Daily Wire merch here: https://bit.ly/3GhW5u8

#DailyWirePlus #DailyWire #News #Politics",2025-06-17 19:13:20+00:00,PT7M13S,433,0:07:13,https://www.youtube.com/watch?v=qxu800NGqSw,Politics,Politics,Trump Administration
20,DailyWire+,RuB2xCGfTcA,they said ‘no kings’ but they never said ‘no queens’ 😭,#DailyWirePlus #DailyWire #News #Politics,2025-06-17 18:09:41+00:00,PT10S,10,0:00:10,https://www.youtube.com/watch?v=RuB2xCGfTcA,Politics,Politics,Politics
21,DailyWire+,nrbRguAIo90,if only there were other places to protest besides the middle of the highway :(,#DailyWirePlus #DailyWire #News #Politics,2025-06-16 21:34:42+00:00,PT11S,11,0:00:11,https://www.youtube.com/watch?v=nrbRguAIo90,Politics,Politics,Politics
22,DailyWire+,CTv0YfRyuio,"Do you like memes, doomscrolling, and staring at a screen for 8 hours a day? You’re in luck!",The Daily Wire social media team is hiring. Apply now: https://dailywire.multiscreensite.com/,2025-06-16 18:19:50+00:00,PT1M1S,61,0:01:01,https://www.youtube.com/watch?v=CTv0YfRyuio,Job Opportunities,Job Opportunities,
23,DailyWire+,GzNtL4xPOsA,The U.S. Army 250th Birthday Parade,"The U.S. Army turns 250 and The Daily Wire is bringing the celebration to you LIVE. Join @MichaelKnowles for an exclusive preshow on DailyWire+, followed by full coverage of the historic parade from Washington, D.C. This isn’t just a birthday. It’s a reminder of what real strength looks like.

#DailyWirePlus #DailyWire #News #Politics",2025-06-15 00:15:34+00:00,PT2H9M1S,7741,2:09:01,https://www.youtube.com/watch?v=GzNtL4xPOsA,Events,Events,
24,DailyWire+,rOC-P26dAKQ,Bill Clinton deported 6x more people than Trump… but who’s counting 🤔,#DailyWirePlus #DailyWire #News #Politics,2025-06-11 19:23:26+00:00,PT24S,24,0:00:24,https://www.youtube.com/watch?v=rOC-P26dAKQ,Politics,Politics,Politics
25,DailyWire+,JNDGOQjmDik,President Trump LIVE at Fort Bragg,"Watch President Donald Trump speak at Fort Bragg to kick off the Army’s 250th anniversary celebrations!

#DailyWirePlus #DailyWire #News #Politics",2025-06-10 21:26:23+00:00,PT1H10M53S,4253,1:10:53,https://www.youtube.com/watch?v=JNDGOQjmDik,Politics,Politics,Trump Administration
26,DailyWire+,iBFzHgmFJgU,changing federal immigration policy one stolen iphone at a time❤️,#DailyWirePlus #DailyWire #News #Politics,2025-06-10 18:14:57+00:00,PT14S,14,0:00:14,https://www.youtube.com/watch?v=iBFzHgmFJgU,Politics,Politics,Politics
27,DailyWire+,pTjH7MnkhYU,Hegseth Faces Congress,"Defense Secretary Pete Hegseth testifies before Congress as Trump deploys the military to restore order during violent protests in Los Angeles.

#DailyWirePlus #DailyWire #News #Politics",2025-06-10 15:59:04+00:00,PT2H25M14S,8714,2:25:14,https://www.youtube.com/watch?v=pTjH7MnkhYU,Politics,Politics,Trump Administration
28,DailyWire+,KuqR_MG30V4,déjà vu anyone?,#DailyWirePlus #DailyWire #News #Politics,2025-06-09 22:06:53+00:00,PT47S,47,0:00:47,https://www.youtube.com/watch?v=KuqR_MG30V4,Politics,Politics,Politics
29,DailyWire+,ZUgX870Mwwc,"White House Press Briefing | Tuesday, June 3rd, 2025","Watch the White House press briefing live as Press Secretary Karoline Leavitt covers the latest administration priorities, including the latest on U.S.–Iran nuclear negotiations.

#DailyWirePlus #DailyWire #News #Politics",2025-06-03 17:58:01+00:00,PT46M55S,2815,0:46:55,https://www.youtube.com/watch?v=ZUgX870Mwwc,Politics,Politics,Foreign Policy
30,DailyWire+,Jad1V3y7hFQ,don’t think we’re on the same page here #holyairball,#DailyWirePlus #DailyWire #News #Politics,2025-06-03 14:28:05+00:00,PT13S,13,0:00:13,https://www.youtube.com/watch?v=Jad1V3y7hFQ,Politics,Politics,Politics
