Unnamed: 0,channel_title,video_id,title,description,publishedAt,duration_iso,duration_seconds,duration_hms,url,section,merged_section
10,Reuters,ctTZdJh2BVE,LIVE: White House press secretary Karoline Leavitt holds news briefing,"White House press secretary Karoline Leavitt holds a news briefing as Senate republicans try to get President Donald Trump's 'big, beautiful' bill over the line. 

#live #Reuters #News #KarolineLeavitt #Trump #US #WhiteHouse #spendingbill #ussenate #politics
Keep up with the latest news from around the world: https://www.reuters.com/",2025-06-30 18:00:51+00:00,PT53M42S,3222,0:53:42,https://www.youtube.com/watch?v=ctTZdJh2BVE,Politics,Politics
11,Reuters,lveb-TQl_8s,LIVE: UK Welfare Bill changes introduced to parliament,"British Work and Pensions Secretary Liz Kendall introduces changes to the Welfare Bill ahead of crucial vote. 

New British welfare reforms are still expected to push 150,000 people into poverty despite Prime Minister Keir Starmer's government watering down the measures, according to fresh modeling ahead of a key parliamentary vote. 

Seeking to quell a rebellion threatened last week, Starmer revised his planned welfare cuts in an attempt to win over more than 100 lawmakers from his own party who had threatened to revolt over the issue in a vote. 

#UK #welfare #bill #parliament #KeirStarmer  #live #Reuters #News

Keep up with the latest news from around the world: https://www.reuters.com/",2025-06-30 17:34:26+00:00,PT2H47M45S,10065,2:47:45,https://www.youtube.com/watch?v=lveb-TQl_8s,Politics,Politics
12,Reuters,_4XaQOQomps,Israel holds memorial for Ukrainians killed in Iranian strike | REUTERS,"Israel held a memorial ceremony for members of a Ukrainian family who were killed in an Iranian strike on the coastal city of Bat Yam. Mayor Tzvika Brot said that the attack, which killed nine people, was the ‘the biggest disaster’ the city had ever seen.
#News #israel #ukraine #iran #Reuters #Newsfeed 

👉  Subscribe: http://smarturl.it/reuterssubscribe

Keep up with the latest news from around the world: https://www.reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",2025-06-30 17:26:35+00:00,PT35S,35,0:00:35,https://www.youtube.com/watch?v=_4XaQOQomps,World News,World
13,Reuters,o4aexijY-ME,What has the Sean 'Diddy' Combs sex trafficking trial heard? | REUTERS,"The jury in Sean 'Diddy' Combs' sex-trafficking trial began its deliberations after hearing dueling narratives from prosecutors and defense lawyers last week.

#News #Reuters #Newsfeed 

Read the story here: https://reut.rs/4ny7KZg

👉  Subscribe: http://smarturl.it/reuterssubscribe

Keep up with the latest news from around the world: https://www.reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",2025-06-30 17:24:00+00:00,PT2M43S,163,0:02:43,https://www.youtube.com/watch?v=o4aexijY-ME,Legal News,Crime
14,Reuters,pLlJdrVFwmQ,"UN chief says don't expect more aid, calls for 'innovative' financing | REUTERS","UN chief Antonio Guterres told the fourth International Conference on Financing for Development that 'increases in official development assistance' should not be expected.

#un #guterres #News #Reuters #Newsfeed 

Read the story here: https://reut.rs/45PpsRo

👉  Subscribe: http://smarturl.it/reuterssubscribe

Keep up with the latest news from around the world: https://www.reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",2025-06-30 17:05:40+00:00,PT43S,43,0:00:43,https://www.youtube.com/watch?v=pLlJdrVFwmQ,World News,World
15,Reuters,7Kyks6GKLjw,LIVE: Seville residents brace for high temperatures as Europe battles heatwave,"Residents in Seville, Spain, brace for high temperatures as Europe battles heatwave. 

#spain #seville #heatwave #europe 

Keep up with the latest news from around the world: https://www.reuters.com/",2025-06-30 16:30:04+00:00,PT2H4M10S,7450,2:04:10,https://www.youtube.com/watch?v=7Kyks6GKLjw,Weather,Weather
16,Reuters,Q0qOUwlmBwA,Canada revokes digital services tax to advance US trade talks | REUTERS,"Canada scrapped its digital services tax targeting US technology firms in a bid to advance stalled trade negotiations.

#canada #trade #News #Reuters #Newsfeed 

Read the story here: https://reut.rs/45OZ8qG

👉  Subscribe: http://smarturl.it/reuterssubscribe

Keep up with the latest news from around the world: https://www.reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",2025-06-30 16:05:13+00:00,PT1M24S,84,0:01:24,https://www.youtube.com/watch?v=Q0qOUwlmBwA,Business,Business & Economy
17,Reuters,W88E9sb65cg,EU tech rules not included in US trade talks | REUTERS,"The European Union pushed back against US criticism of its landmark tech rules that many feared could be included in ongoing trade negotiations with the United States and subsequently watered down.
#News #europeanunion #US #tech #Reuters #Newsfeed 

Read the story here: https://reut.rs/46rMCxk 

👉  Subscribe: http://smarturl.it/reuterssubscribe

Keep up with the latest news from around the world: https://www.reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",2025-06-30 15:20:04+00:00,PT1M15S,75,0:01:15,https://www.youtube.com/watch?v=W88E9sb65cg,Technology,Technology
18,Reuters,t4Cg_ZWZN18,Dalai Lama set to make a 'framework' around his succession | REUTERS,"The Dalai Lama said there will be a 'framework' to discuss his succession, as the Tibetan spiritual leader attended a ceremony ahead of his birthday.

#dalailama #News #Reuters #Newsfeed 

Read the story here: https://reut.rs/3IlIMfe

👉  Subscribe: http://smarturl.it/reuterssubscribe

Keep up with the latest news from around the world: https://www.reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",2025-06-30 14:23:01+00:00,PT51S,51,0:00:51,https://www.youtube.com/watch?v=t4Cg_ZWZN18,World News,World
19,Reuters,k6yDYwcdv4Q,Market Talk: US reflation 'fears are warranted' | REUTERS,"Recent muted US price increases have called into question that Trump's tariffs will boost inflation over the next few months. Find out what’s moving the markets — and why — with Reuters' Market Talk.

#markets #inflation #News #Reuters #Newsfeed 

Read the story here: https://reut.rs/3I4tzzf

👉  Subscribe: http://smarturl.it/reuterssubscribe

Keep up with the latest news from around the world: https://www.reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",2025-06-30 14:08:28+00:00,PT4M29S,269,0:04:29,https://www.youtube.com/watch?v=k6yDYwcdv4Q,Economy,Business & Economy
20,Reuters,D8FgCkbXAPA,Donkeys celebrated in Colombian town,"The small town of Moniquira, in central Colombia, celebrated its 19th Regional Donkey Contest. What started out 23 years ago as a fun way to honor local farmers — and the donkeys who’ve long been their loyal sidekicks — has grown into a beloved tradition in the Boyaca province.

#donkey #farm #colombia #farming #countryside #animal",2025-06-30 14:00:28+00:00,PT29S,29,0:00:29,https://www.youtube.com/watch?v=D8FgCkbXAPA,Lifestyle,Lifestyle
21,Reuters,c2pdrCHJiOE,Elderly man in wheelchair rescued from wildfire in Turkey,"A team from the aid organization IHH rescued an elderly man in western Turkey as flames from a wildfire reached the man's residence. One rescuer carried the man's wheelchair while the other carried the man up the stairs and away from the raging fire.
 
#rescue #turkey #wheelchair #wildfire #izmir",2025-06-30 13:35:42+00:00,PT27S,27,0:00:27,https://www.youtube.com/watch?v=c2pdrCHJiOE,Human Interest,Human Interest
22,Reuters,LuW4e6cWy3s,Bob Vylan's 'death to' Israeli military chant draws backlash | REUTERS,"British Prime Minister Starmer and Glastonbury organizers said they were appalled by on-stage chanting against the Israeli military during a performance at the festival by Punk-rap duo Bob Vylan.
#News #BobVylan #keirstarmer #glastonburyfestival #Reuters #Newsfeed 

Read the story here: https://reut.rs/4keeGYs 

👉  Subscribe: http://smarturl.it/reuterssubscribe

Keep up with the latest news from around the world: https://www.reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",2025-06-30 12:47:18+00:00,PT1M54S,114,0:01:54,https://www.youtube.com/watch?v=LuW4e6cWy3s,Politics,Politics
23,Reuters,-EGED_KueHs,"Nissan seeks to delay supplier payments to free up cash, emails show | REUTERS","Nissan has asked some suppliers to allow it to delay payments to free up short-term funds, as the troubled Japanese automaker scrambles to boost cash.

#nissan #autos #News #Reuters #Newsfeed 

Read the story here: https://reut.rs/3GmXTVa 

👉  Subscribe: http://smarturl.it/reuterssubscribe

Keep up with the latest news from around the world: https://www.reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",2025-06-30 12:40:48+00:00,PT1M52S,112,0:01:52,https://www.youtube.com/watch?v=-EGED_KueHs,Business,Business & Economy
24,Reuters,e3eE11mAxVs,LIVE: Rome swelters during heatwave,"Tourists and locals crowd shaded streets as an intense heatwave bakes Rome, pushing temperatures toward record highs.

#heatwave #europe #rome #italy #weather #heat #live #Reuters #news

Keep up with the latest news from around the world: https://www.reuters.com/",2025-06-30 12:30:10+00:00,PT1H12M55S,4375,1:12:55,https://www.youtube.com/watch?v=e3eE11mAxVs,Weather,Weather
25,Reuters,UB-q5O2LQf8,LIVE: Seville residents brace for high temperatures as Europe battles heatwave,"Residents in Seville, Spain, brace for high temperatures as Europe battles heatwave. 

#spain #seville #heatwave #europe 

Keep up with the latest news from around the world: https://www.reuters.com/",2025-06-30 12:27:00+00:00,PT2H17M59S,8279,2:17:59,https://www.youtube.com/watch?v=UB-q5O2LQf8,Weather,Weather
26,Reuters,6pnYBRy5pms,LIVE: Palestinian rights group holds press conference outside London's Royal Courts of Justice,"Palestinian rights group Al-Haq holds a press conference outside London’s Royal Courts of Justice following a ruling on the legality of British export of F-35 fighter jet components to Israel. 

#palestinian #gaza #london #israel #israelhamaswar #middleeast #court #live #Reuters #News 

Keep up with the latest news from around the world: https://www.reuters.com/",2025-06-30 12:26:37+00:00,PT13M48S,828,0:13:48,https://www.youtube.com/watch?v=6pnYBRy5pms,International News,World
27,Reuters,32mGtRHu6_Y,WARNING: GRAPHIC CONTENT: How Reuters investigated the massacres of Syria's Alawites | REUTERS,"THIS VIDEO CONTAINS SENSITIVE FOOTAGE THAT MAY DISTURB SOME VIEWERS: A Reuters investigation pieced together how three days of massacres against Syrian Alawites unfolded, identifying a chain of command leading from the attackers directly to men who serve alongside Syria’s new leaders in Damascus.
#News #syria #Alawites #Reuters #Newsfeed 

Read the story here: https://reut.rs/4l7DtPi 

👉  Subscribe: http://smarturl.it/reuterssubscribe

Keep up with the latest news from around the world: https://www.reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",2025-06-30 12:24:47+00:00,PT5M10S,310,0:05:10,https://www.youtube.com/watch?v=32mGtRHu6_Y,World News,World
28,Reuters,J4WPBr_8k_Y,What is the UN's development conference in Seville | REUTERS,"Global leaders will kick off the once-a-decade Conference on Financing for Development in Seville, Spain, which aims to improve the world's aid and financial architecture.

#spain #un #News #Reuters #Newsfeed 

Read the story here: https://reut.rs/40joNnV

👉  Subscribe: http://smarturl.it/reuterssubscribe

Keep up with the latest news from around the world: https://www.reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",2025-06-30 12:03:14+00:00,PT2M39S,159,0:02:39,https://www.youtube.com/watch?v=J4WPBr_8k_Y,International News,World
29,Reuters,g3KD2C0n1ho,LIVE: International Conference on Financing for Development opens in Spain,"Opening ceremony of the 4th International Conference on Financing for Development (FFD4) in Seville, Spain. The conference will feature statements by Pedro Sanchez, President of the Conference and Spain's Prime Minister; Antonio Guterres, Secretary-General of the United Nations; Philemon Yang, President of the UN General Assembly and others. 

#FinancingforDevelopment #FFD4 #Seville #Spain #conference #PedroSanchez #AntonioGuterres #UnitedNations #UNGeneralAssembly #UN #live #Reuters #news

Keep up with the latest news from around the world: https://www.reuters.com/",2025-06-30 12:02:35+00:00,PT3H26M56S,12416,3:26:56,https://www.youtube.com/watch?v=g3KD2C0n1ho,International News,World
30,Reuters,54EB8x9YU7I,LIVE: International Conference on Financing for Development press conference,"Press conference for the fourth International Conference on Financing for Development with the UN Secretary-General Antonio Guterres and Spain's PM Pedro Sanchez. 

#FinancingforDevelopment #FFD4 #Seville #Spain #conference #PedroSanchez #AntonioGuterres #UnitedNations #UN 
 
Keep up with the latest news from around the world: https://www.reuters.com/",2025-06-30 11:54:15+00:00,PT24M50S,1490,0:24:50,https://www.youtube.com/watch?v=54EB8x9YU7I,Politics,Politics
31,Reuters,l4Itg0LG1FE,"ICE raids leave crops to rot, California farms at risk | REUTERS","After US Immigration and Customs Enforcement raids in California, farmers told Reuters that most field workers have stopped showing up to pick the region’s fruit and vegetables.

#immigration #trump #News #Reuters #Newsfeed 

Read the story here: https://reut.rs/4lpXLmG

👉  Subscribe: http://smarturl.it/reuterssubscribe

Keep up with the latest news from around the world: https://www.reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",2025-06-30 11:45:14+00:00,PT2M19S,139,0:02:19,https://www.youtube.com/watch?v=l4Itg0LG1FE,Immigration,World
32,Reuters,8WKlVzhGDpQ,How Reuters investigated the massacres of Syria's Alawites,"A Reuters investigation pieced together how three days of massacres against Syrian Alawites unfolded, identifying a chain of command leading from the attackers directly to men who serve alongside Syria’s new leaders in Damascus. Reuters found nearly 1,500 Syrian Alawites were killed and dozens were missing. The investigation revealed 40 distinct sites of revenge killings, rampages and looting against the religious minority, long associated with the fallen Assad regime.

#syria #alawites #investigation #crime #religion #assad",2025-06-30 11:33:18+00:00,PT1M31S,91,0:01:31,https://www.youtube.com/watch?v=8WKlVzhGDpQ,World News,World
33,Reuters,tgt_16sKe40,"Pride celebrated in Hungary, Canada, the US, and more | REUTERS","Members and supporters of the LGBTQ+ community around the world, including Hungary, celebrated with colorful parades, dance, and music to cap the Pride month.

#pride #pridemonth #News #Reuters #Newsfeed 

Read the story here: https://reut.rs/3ZUWKuL

👉  Subscribe: http://smarturl.it/reuterssubscribe

Keep up with the latest news from around the world: https://www.reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",2025-06-30 11:15:38+00:00,PT54S,54,0:00:54,https://www.youtube.com/watch?v=tgt_16sKe40,Lifestyle,Lifestyle
34,Reuters,7ynrtqavNMo,Market Rundown: Wall Street looks to cap a blockbuster month | REUTERS,"Stocks climbed as progress in US trade talks added to the optimism that had pushed the S&P 500 to a fresh record high last week. Find out what’s moving the markets every morning before Wall Street opens, on Reuters Market Rundown.

#markets #News #Reuters #Newsfeed 

Read the story here: https://reut.rs/4kdWJJy

👉  Subscribe: http://smarturl.it/reuterssubscribe

Keep up with the latest news from around the world: https://www.reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",2025-06-30 10:31:30+00:00,PT2M3S,123,0:02:03,https://www.youtube.com/watch?v=7ynrtqavNMo,Finance,Business & Economy
35,Reuters,TQoN1mu-74w,Budapest Pride turns into anti-government protest,"Members and supporters of the LGBTQ+ community around the world, including Hungary, Colombia, and the United States, celebrated with colorful parades, dance, and music to cap Pride month.
 
#pride #lgbtq #celebration #march #protest #budapest #hungary",2025-06-30 10:25:57+00:00,PT54S,54,0:00:54,https://www.youtube.com/watch?v=TQoN1mu-74w,Lifestyle,Lifestyle
36,Reuters,zt5uwuaAE0Y,"Canada rescinds digital services tax, and more - Five stories you need to know | Reuters","1. Canada scrapped its digital services tax targeting U.S. technology firms late on Sunday, just hours before it was due to take effect, in a bid to advance stalled trade negotiations with the United States.

2. A Ukrainian F-16 fighter pilot died in a crash while repelling a Russian air attack that involved hundreds of drones, cruise and ballistic missiles, authorities said on Sunday, as Moscow intensifies night-time air barrages in the fourth year of war.

3. A gunman ambushed and shot dead two firefighters responding to a forest fire in northern Idaho on Sunday, wounding one other during an hours-long incident before the suspect was found dead, the Kootenai County Sheriff's Office said.

4. U.S. Senate Republicans pushed President Donald Trump's sweeping tax cut and spending bill forward on Sunday in a marathon weekend session even as a nonpartisan forecaster said it would add an estimated $3.3 trillion to the nation's debt over a decade.

5. The Dalai Lama will address a major three-day gathering of Buddhist religious figures this week ahead of his 90th birthday, as his followers wait for the Tibetan spiritual leader to share details about his succession in a move that could irk China.

#Canada #Trade #Technology #Negotiations #Ukraine #F16 #Russia #War #Idaho #Firefighters #Gunman #Incident #Senate #TaxCut #Debt #Trump #DalaiLama #Buddhist #Spiritual #China #News #Reuters #Newsfeed

👉  Subscribe: http://smarturl.it/reuterssubscribe

Keep up with the latest news from around the world: https://www.reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",2025-06-30 10:17:52+00:00,PT1M,60,0:01:00,https://www.youtube.com/watch?v=zt5uwuaAE0Y,World News,World
37,Reuters,XIKmqB8HRQg,Newlyweds Jeff Bezos and Lauren Sanchez share a kiss,"Amazon founder Jeff Bezos and his new wife, Lauren Sanchez, kissed as they travelled by boat towards Venice Arsenale on June 28 to attend the final party of their wedding celebrations.
 
#venice #italy #wedding #bezos #sanchez #party #kiss",2025-06-30 09:53:04+00:00,PT17S,17,0:00:17,https://www.youtube.com/watch?v=XIKmqB8HRQg,Entertainment,Entertainment
38,Reuters,2QDitfjHYRg,"Canada U-turn, vote-a-rama, ICE raids and birthright","Canada has scrapped its digital services tax targeting U.S. technology firms in a bid to advance stalled trade negotiations with the United States. Senate Republicans pushed President Donald Trump's sweeping tax cut and spending bill forward in a marathon weekend session. Farmers and workers say ICE raids are leaving crops unharvested in California. And immigrants scramble for clarity after the Supreme Court's birthright ruling.

#canada #us #digitalservices #unitedstates #donaldtrump #ice #trumpadministration #birthrightcitizenship #immigrants #california #iceraids #scotus #ussenate #spendingbill #reuters #news #morningheadlines #morningnews 

Find the recommended read here https://www.reuters.com/world/china/dalai-lama-set-reveal-succession-plan-china-watches-2025-06-30/

Listen to our weekend episode on Australia's mushroom trial is here https://www.reuters.com/podcasts/australias-mushroom-trial-2025-06-28/

👉 Subscribe: http://smarturl.it/reuterssubscribe

📥 Sign up for the Reuters Econ World newsletter
https://www.reuters.com/newsletters/reuters-econ-world/

Keep up with the latest news from around the world: https://www.reuters.com/

Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters",2025-06-30 09:50:00+00:00,PT11M4S,664,0:11:04,https://www.youtube.com/watch?v=2QDitfjHYRg,Politics,Politics
39,Reuters,rZZmo7uPoNw,LIVE: Climate activists scale building in Seville,"Greenpeace activists scale Seville's Metropol Parasol, also known as 'The Mushrooms,' to unfold a banner protesting the FFD4 summit.
The summit brings together political, financial and trade leaders to formulate a coherent approach to issues bedevilling global development - from aid to trade to debt.

#ffd4 #seville #un #financingfordevelopment #unitednations #greepeace #climateactivism #climatechange #globalaid #globaltax #globalfinance #live #Reuters #News

Keep up with the latest news from around the world: https://www.reuters.com/",2025-06-30 09:36:42+00:00,PT37M17S,2237,0:37:17,https://www.youtube.com/watch?v=rZZmo7uPoNw,Environment,Climate & Environment
40,Reuters,Utg4H9590Kg,"Two firefighters killed in Idaho ambush, suspect dead, sheriff says | REUTERS","Idaho shooting: Two firefighters were killed, another wounded in a 'total ambush,' while the suspected shooter was found dead hours later.
 
#unitedstates #unitedstatesofamerica #idaho #idahoshooting #crime #News #Reuters #Newsfeed 

Read the story here: https://reut.rs/45HFH2W

👉  Subscribe: http://smarturl.it/reuterssubscribe

Keep up with the latest news from around the world: https://www.reuters.com/
Follow Reuters on Facebook: https://www.facebook.com/Reuters
Follow Reuters on Twitter: https://twitter.com/Reuters
Follow Reuters on Instagram: https://www.instagram.com/reuters/?hl=en",2025-06-30 09:25:39+00:00,PT1M21S,81,0:01:21,https://www.youtube.com/watch?v=Utg4H9590Kg,Crime,Crime
