create_time,username,video_description,view_count,like_count,share_count,comment_count,region_code,id,section,merged_section
2025-06-02 00:14:38,msnbc,"Secretary of Homeland Security Kristi Noem is “monitoring the terrorist attack” in Boulder, Colorado. Boulder police say people were “set on fire” at a march for Israeli hostages in Gaza. Several people are injured in this “targeted” attack. At least one person is critically injured, two senior law enforcement officials tell NBC News. #colorado #breakingnews ",211122,4293,270,559,US,7511138653406645550,Breaking News,Breaking News
2025-06-01 22:57:11,msnbc,"Police in Boulder, Colorado are responding to an attack at Pearl Street Mall. The attack left several victims injured, authorities said. A suspect has been taken into custody. #colorado #breakingnews ",3664437,131461,15961,5114,US,7511118689232489774,Breaking News,Breaking News
2025-06-01 21:27:51,msnbc,"After weeks of threatening to crack down on the Smithsonian for “divisive narratives,” Trump on Friday fired National Portrait Gallery Director Kim Sajet—his first move since signing an executive order vowing to remove “anti-American ideology” from federally funded museums. @Briefing with Jen Psaki highlights how Sajet transformed the National Portrait Gallery with her leadership, including diversifying the artwork and artists on display. #museum #dc #trump ",491982,48658,1528,1439,US,7511095619314928938,Politics,Politics
2025-06-01 19:04:00,msnbc,"Ali Velshi says the Trump administration's move to revoke visas of Chinese students, among other recent actions of the administration, is a ""self-inflicted brain drain."" @Velshi on MSNBC  #studentvisa #internationalstudent #trump",117652,3836,354,404,US,7511058542107954478,Politics,Politics
2025-06-01 16:41:29,msnbc,"Eugene Daniels, Elise Jordan and Jonathan Capehart of @theweekendmsnbcam try their hands at the winning word from this year's Scripps National Spelling Bee — éclaircissement. #spellingbee #scrippsnationalspellingbee ",19199,476,24,25,US,7511021779302010158,Entertainment,Entertainment
2025-06-01 12:56:54,msnbc,"Sen. Mark Kelly (D-AZ) reacts to the departure of Elon Musk, Tesla CEO and DOGE advisor, from the White House. ""Elon did incredible damage. It's still lasting today,"" said Sen. Kelly. Musk's departure came immediately on the heels of him expressing public disappointment with the Republican Party’s “One Big Beautiful Bill Act,” despite the president’s obsessive efforts to rally public and partisan support for the legislation. @Briefing with Jen Psaki #elonmusk #doge #trump",408206,16276,311,1380,US,7510963673372953899,Politics,Politics
2025-06-01 00:45:49,msnbc,"The dire wolf is back—sort of. Biotech firm Colossal Biosciences used DNA from dire wolf fossils and surrogate dogs to produce three wolf pups. But University at Buffalo biologist Vincent Lynch says the results merely recreate the animal’s outward appearance, not the species itself. Colossal CEO Ben Lamm joined The Beat to explain why they sequenced the genome—and why a real-life ""Jurassic Park"" isn’t on the horizon.  #wolf #science #direwolf ",222772,5952,285,140,US,7510775611686817070,Science,Science
2025-06-03 22:58:02,msnbc,"Newark Mayor Ras Baraka is suing interim U.S. Attorney for New Jersey Alina Habba, alleging she violated his constitutional rights and defamed him when he was arrested at a federal immigration detention center last month. MSNBC Legal Correspondent Lisa Rubin breaks down the new legal battle brewing in Trump world and why it matters. The Department of Homeland Security and the Justice Department did not immediately respond to NBC News' requests for comment.",491488,22672,586,470,US,7511861004200955179,Politics,Politics
2025-06-03 22:46:25,msnbc,"House Speaker Mike Johnson, R-La., said Elon Musk is “terribly wrong” about the GOP spending bill and that his X post criticizing it was “very disappointing, very surprising.” Elon Musk called the Republican bill to advance President Donald Trump’s agenda a “disgusting abomination” in his post. “But with all due respect, my friend Elon is terribly wrong about the one big, beautiful bill,” Johnson said. #elonmusk #trump #politics #news #government",333301,5702,204,1666,US,7511858057090026795,Politics,Politics
2025-06-03 21:36:36,msnbc,"Elon Musk is out of his Trump administration DOGE job and he’s not holding back. Musk hammering Trump’s “big, beautiful” spending bill writing “I just can’t stand it anymore. This massive, outrageous, pork-filled Congressional spending bill is a disgusting abomination.”  This escalation comes days after the president said goodbye to Musk, praising him in an Oval Office press conference.  #elonmusk #trump #whitehouse #doge #politics #budget #news",987937,47817,2108,2051,US,7511840065656556842,Politics,Politics
2025-06-03 20:06:28,msnbc,"BREAKING: The family of a man accused of launching an “antisemitic attack” that injured at least 12 protesters in Boulder, Colorado will be taken into Immigration and Customs Enforcement custody, Secretary of Homeland Security Kristi Noem announced. DHS is investigating ""to what extent"" the family of suspect Mohamed Sabry Soliman, 45, ""knew about this heinous attack, if they had knowledge of it, or if they provided support to it,"" Noem wrote on X. #breakingnews  #news ",2247592,100809,5922,5211,US,7511816822493023530,Crime,Law & Order
2025-06-03 18:44:53,msnbc,"Sen. Joni Ernst is facing backlash after telling constituents at a town hall, “we all are going to die,” in response to concerns about Medicaid cuts — then doubling down in a follow-up video posted to social media. Pressed again on Monday, Ernst defended herself, saying she’s “very compassionate” and urging critics to “listen to the entire conversation.” Joe Scarborough reacts. #news  #morningjoe  #politics ",352862,13998,392,755,US,7511795828684557614,Politics,Politics
2025-06-03 18:27:28,msnbc,"Newark Mayor Ras Baraka is suing interim U.S. Attorney for New Jersey Alina Habba, alleging she violated his constitutional rights and defamed him when he was arrested at a federal immigration detention center last month. #news  #politics ",400764,8522,164,490,US,7511791297565396266,Politics,Politics
2025-06-03 17:23:29,msnbc,"“A building seized, pointlessly, shut down, pointlessly... all so its rightful owners can eventually come back and have to put it all back together again for no reason at all.” As Elon Musk ends his tenure as a special government employee and leaves behind his DOGE department, @The Rachel Maddow Show takes a look at the tech CEO’s legacy in Washington through the lens of his illegal gutting of the U.S. Institute of Peace. #elonmusk #doge #trump #whitehouse #government #politics #news",3911496,364038,23260,8718,US,7511774797546753323,Politics,Politics
2025-06-03 01:28:57,msnbc,"@Symone Sanders Townsend of @The Weeknight on MSNBC  says Democratic members of Congress could be taking more action in fighting back against the Trump administration. ""I think a lot of Democratic elected officials across the country are waiting to meet the moment because they know that they'll be able to rise to the occasion, but you have to want it,"" Sanders Townsend said. #democrats #trump ",143330,5700,110,248,US,7511528856927440171,Politics,Politics
2025-06-03 00:53:48,msnbc,"Nicolle Wallace reacts to Sen. Joni Ernst's, R-Iowa, apology video after dismissing concerns from her constituents at a town hall that proposed Medicaid cuts in the budget bill could cause people to lose eligibility and possibly die. ""I don't know what's going on with her. I imagine she has consultants, maybe they were on vacation,"" Wallace said. #news  #politics ",2647216,298533,24538,11236,US,7511519787521084718,Politics,Politics
2025-06-04 23:53:23,msnbc,"Rep. Rosa DeLauro, D-Conn., sharply criticized Office of Management and Budget Director Russell Vought during a House Appropriations Subcommittee on Financial Services and General Government hearing. In her opening statement, DeLauro accused him of “unlawfully impounding or stealing congressionally appropriated funds.” “You envision a king unbound by laws, who rules by decree, who accepts lavish gifts from foreign governments, who fills public offices with ultra-wealthy and political allies, and who expels opposition and crushes dissent,” DeLauro said. “This view of presidential authority could not be more un-American and more dangerous to our constitutional order.” #democrats #trump",422756,28299,1018,1509,US,7512246395701824814,Politics,Politics
2025-06-04 23:44:30,msnbc,"Just days after he left his powerful position as one of President Donald Trump’s closest advisers, Elon Musk is orchestrating a pressure campaign to sink the mammoth tax and spending package that is the centerpiece of the president’s policy agenda. Ana Cabrera explores potential reasons why Musk chose to take such a public stance against the bill — and why now. #elonmusk #donaldtrump #spendingbill #politics #news ",138725,5180,292,529,US,7512244157260303662,Politics,Politics
2025-06-04 22:45:43,msnbc,"""If you attack Donald Trump and Donald Trump says nothing, Donald Trump's silence is the biggest expression of fear that he has."" Lawrence O'Donnell analyzes Elon Musk humiliating President Trump on the “big, beautiful bill” right after leaving the administration. #trump #musk #politics #news ",2438188,170497,10542,7676,US,7512228936739310894,Politics,Politics
2025-06-04 22:35:11,msnbc,"Nicolle Wallace reports on how President Trump’s ambitious plan to broker dozens of trade deals with some of the United States’ closest trading partners has begun to show cracks as the clock on his 90-day pause for most country-specific tariffs winds down to just over one month. ""The stakes don't get much higher than this, especially when you consider what Trump's allies are preparing to do to millions of Americans right here at home, that big — whatever we want to call it — not-so-beautiful bill,"" Wallace says. #trump #trade #china ",75005,2148,27,143,US,7512226269073820974,Politics,Politics
2025-06-04 21:46:30,msnbc,"President Trump doubled steel and aluminum tariffs to 50%. Greg Colibert, owner of Steel Products Manufacturing in Salt Lake City, joins @Katy Tur to share his concerns on the new tariffs and how it will impact his business. #tariffs  #steel  #aluminum #economy ",642121,18233,278,1139,US,7512213427268455723,Business,Business
2025-06-04 21:41:10,msnbc,"The Trump administration said that it has notified the accreditor for Columbia University that the school violated Title VI, threatening the university's accreditation status by saying it ""no longer appears to meet the Commissions accreditation standards."" The U.S. Department of Education's Office for Civil Rights (OCR) and the Department of Health and Human Services' Office for Civil Rights (HHS OCR) ""determined that Columbia University acted with deliberate indifference towards the harassment of Jewish students, thereby violating Title VI of the Civil Rights Act of 1964,"" according to press release from the Education Department. #trump #columbia #columbiauniversity ",762473,64066,4373,1536,US,7512212325248978222,Education News,Education News
2025-06-04 20:28:57,msnbc,"Antoine Massey — one of the fugitives from the Louisiana jailbreak — appeared to post a video to social media with a message to his followers. Authorities have not verified the authenticity of the post, but his mother and pastor confirm to NBC News that it is Massey on camera. NBC News’ Priya Sridhar has the story. #news  #louisiana ",341006,24381,519,449,US,7512193738219851054,Crime,Law & Order
2025-06-04 18:39:26,msnbc,President Trump posted on social media that he had a call with Russian President Vladimir Putin and that the two of them discussed the ongoing war with Ukraine and Iran's nuclear program. NBC News' Yamiche Alcindor reports. #MSNBC #news #politics #Trump #Putin #Ukraine #Russia ,1798765,24841,1176,1683,US,7512165408657673518,Politics,Politics
2025-06-04 18:19:08,msnbc,"Rep. Marjorie Taylor Greene, R-Ga., is reversing her support for the Trump-backed domestic policy bill after admitting she missed a key provision that would bar states from regulating artificial intelligence for the next 10 years. In a social media post, Greene said she would oppose the final version unless the Senate removes the AI language. Willie Geist and Jonathan Lemire respond on #MorningJoe: “The jokes write themselves.” #news  #trump  #politics  #washington ",125794,3509,95,160,US,7512160260472261931,Politics,Politics
2025-06-04 17:50:16,msnbc,"As the country prepares for the next hurricane season, Miami meteorologist John Morales issued a warning about how federal budget cuts at the National Weather Service and National Oceanic and Atmospheric Administration will impact meteorologists’ ability to predict and track threats. “Because of the gutting, the sledgehammer attack on science,” Morales says. #news  #hurricane #weather  #florida  #trump ",1725459,190176,18951,4584,US,7512152812323622186,Weather,Weather
2025-06-04 17:01:50,msnbc,"White House Deputy Chief of Staff Stephen Miller threatened to fire senior Immigration and Customs Enforcement officials in May if they did not begin detaining 3,000 migrants a day, according to two sources who spoke to attendees. Weeks later, ICE is launching the Trump administration’s largest immigration crackdown. In exclusive NBC News reporting, Julia Ainsley details “Operation At Large,” a nationwide, ICE-led plan already underway to ramp up arrests of unauthorized immigrants. #MSNBC #news #politics #ICE #Trump ",408538,27572,2860,2183,US,7512140299225845034,Immigration News,Immigration News
2025-06-04 16:38:50,msnbc,"BREAKING: The sweeping Republican bill for President Donald Trump's domestic agenda is projected to add $2.4 trillion to the national debt over the next 10 years, according to a new estimate from the nonpartisan Congressional Budget Office. The figure is slightly higher than an earlier version of the bill, which the CBO projected to add $2.3 trillion in new debt. #breakingnews  #news  #trump  #politics  #washington ",445979,13188,380,974,US,7512134401329810731,Politics,Politics
2025-06-04 16:24:39,msnbc,"@Briefing with Jen Psaki reacts to Secretary of Education Linda McMahon’s hearing where basic math was put to the test. The math blunder was part of McMahon’s testimony about President Donald Trump’s 2026 budget proposal, which includes sweeping cuts to the Department of Education – drastically impacting education grants such as TRIO or GEAR UP. #news  #politics  #education ",6570119,686970,74407,20636,US,7512130644688899371,Education,Education
2025-06-04 16:05:40,msnbc,"The Trump administration announced on Tuesday that it had revoked a Biden administration requirement that hospitals provide emergency abortions to women whose health is in peril, including in states where abortion is restricted or banned, the New York Times reports. Mika Brzezinski and Claire McCaskill react to the news, warning of the potential life-threatening consequences: “Women don’t go to emergency rooms to get elective abortions… They will bleed out in parking lots because of this letter.” #MSNBC #news #Trump #morningjoe #politics #Biden ",4123727,493286,47687,11009,US,7512125825861586222,Health News,Health News
2025-06-04 15:31:53,msnbc,"Residents of a San Diego neighborhood protested on Friday after Immigrations and Customs Enforcement officials raided a popular Italian restaurant, leaving the ICE agents ""flummoxed,"" @The Rachel Maddow Show reports. ""This is not a sign of strength. This is not a show of force. This is a show of weakness and cluelessness,"" Maddow says. #MSNBC #news #ICE ",12097056,1193877,69156,30553,US,7512117115969899822,Local News,Local News
2025-06-04 14:38:36,msnbc,"Steve Rattner breaks down why Elon Musk’s budget cuts fell far short of promises — and the real-world consequences. “The President had talked during the campaign about cutting $2 trillion… the final number is probably less than $150 billion. And by the way, yes, people are dying because of that.” #politics  #elonmusk  #musk  #tax  #morningjoe ",1346684,37343,2725,4164,US,7512103268395404587,Politics,Politics
2025-06-05 23:08:03,msnbc,"""The alliance between the world's richest man and the world's most powerful Donald Trump is imploding right now in real time before our very eyes."" Nicolle Wallace explains the feud between President Donald Trump and Elon Musk and why she says it affirms ""our deepest concerns and suspicions."" Musk’s tweet on “the Epstein files” is part of a recent and broader dispute. Trump has denied any involvement and Musk offered no evidence to back up his claim. The White House responded saying “This is an unfortunate episode from Elon, who is unhappy with the One Big Beautiful Bill because it does not include the policies he wanted.""  #donaldtrump #elonmusk #doge #fued #politics #news ",5161273,372986,44213,12871,US,7512605769431469358,Politics,Politics
2025-06-05 22:11:09,msnbc,"Rachel Maddow joins Nicolle Wallace on “The Best People” podcast and reveals what’s “very moving” and emotional in Trump’s second term and why she’s heartened, engaged and energized now more than ever. You can watch full episode on YouTube now.  Link in bio. #trump #maddow #thebestpeople ",286288,19085,605,790,US,7512591242384166190,Politics,Politics
2025-06-05 18:42:27,msnbc,"BREAKING: After President Donald Trump told reporters, in the Oval Office during a bilateral meeting with German Chancellor Friedrick Merz, “I’m very disappointed because Elon knew the inner workings of this bill,” Elon Musk fired back on X, claiming that Trump ""would have lost the election"" without his help. #breakingnews  #news  #trump  #elonmusk  #musk  #politics  #washington ",2628000,166871,22341,10085,US,7512537463441657131,Politics,Politics
2025-06-05 18:17:44,msnbc,"President Trump breaks his silence on former DOGE advisor Elon Musk’s outspoken opposition to the Trump-backed GOP spending bill. Earlier this week, Musk posted on X calling the bill “pork-filled” and an “abomination.” Before today, the president has stayed silent on Musk’s opinions of the bill, but today expressed his disappointment saying, “People leave my administration and they love us... And some of them actually become hostile. I don’t know what it is. It’s sort of Trump derangement syndrome, I guess they call it.” #trump #elon #doge #whitehouse #government #news #politics",5570475,168624,27433,11240,US,7512531077383261486,Politics,Politics
2025-06-05 17:25:30,msnbc,"Sen. John Kennedy joined Morning Joe to defend the GOP’s sweeping economic bill, calling concerns about rising debt “valid” but warning that without extending Trump-era tax cuts, the U.S. economy could be on a “journey to the center of the earth.” Kennedy said the country is in “uncharted waters” on tariffs and debt and cautioned that without action, Americans risk becoming “debt slaves.” #MSNBC #news #MorningJoe #GOP #Trump ",1146612,36824,1497,7291,US,7512517632189484334,Politics,Politics
2025-06-05 17:14:55,msnbc,President Trump was asked about his recently announced travel ban on foreign nationals from a dozen countries and the cancellation of visa programs for seven more as he met with German Chancellor Friedrich Merz in the Oval Office. #MSNBC #news #Trump #politics ,527147,7407,451,727,US,7512514913294683435,Politics,Politics
2025-06-05 17:06:29,msnbc,"After Trump’s call with Vladimir Putin on Wednesday, Thomas Friedman criticized the former president’s response as lacking leverage and urgency: “Vladimir Putin wants victory. Zelenskyy wants to preserve his country, and until we understand that the war won't end. Until Putin is dissuaded from the prospect of any kind of victory, we're going to be spinning our wheels, and it's going to get more dangerous .” #MSNBC #news #politics #Trump #Putin #Ukraine #Russia ",78251,1386,76,129,US,7512512725742947630,Politics,Politics
2025-06-05 15:52:34,msnbc,"President Donald Trump and Chinese President Xi Jinping held a phone call amid ongoing tensions between the two superpowers — with a new in-person meeting planned soon. In a Truth Social post, Trump said the call lasted about 90 minutes, but provided few details about it other than that it focused on trade. He said a meeting will now be held ""shortly"" between representatives from the two nations at a location to be determined. It’s the first known call between the two leaders in Trump’s second term, though the two spoke in January before Trump’s inauguration. #news  #trump  #breakingnews  #china ",1772904,25898,1129,1918,US,7512493680553594158,International Relations,International Relations
2025-06-05 15:15:13,msnbc,"BREAKING: In a unanimous decision, the Supreme Court revived a woman’s claim that she was discriminated against at work because she is straight. The unanimous ruling could make it easier in some parts of the country for people belonging to majority groups to bring such “reverse discrimination” claims. It overturns precedent in some lower courts that says someone from a majority group has to meet a higher bar than someone from a minority group for a case to move forward. Marlean Ames sued the Ohio Department of Youth Services under Title VII of the Civil Rights Act, which prohibits sex discrimination in the workplace, after a lesbian woman obtained a promotion she had applied for. She was later demoted, and her old position was taken by a gay man. #news #politics #supremecourt #scotus ",300001,10841,675,850,US,7512484066961132843,Legal News,Legal News
2025-06-05 15:03:03,msnbc,BREAKING: The Supreme Court has unanimously sided with the firearms industry in ruling that Mexico’s novel lawsuit didn’t plausibly allege that gun companies had aided and abetted unlawful sales routing guns to Mexican drug cartels. #MSNBC #breaking #news #SCOTUS #supremecourt #breakingnews ,138044,4517,191,876,US,7512480920185031982,Politics,Politics
2025-06-05 14:16:24,msnbc,"President Trump’s proposed spending bill would cut taxes, slash spending, and drive up the deficit by $2.4 trillion while leaving nearly 11 million more people uninsured, according to the AP.  On Morning Joe, Joe Scarborough called it a “game changer” for Democrats and blasted House Republicans: “You’re adding trillions to the debt because you’re deciding you don’t want to do your job.” #MorningJoe  #news  #trump ",49975,1176,26,45,US,7512468887322053930,Politics,Politics
2025-06-05 13:22:12,msnbc,"GOP in a panic over Musk's split from Trump over spending bill Elon Musk, a major Republican donor in the 2024 election, has turned on the GOP—calling for the firing of every politician who supported the sweeping Republican bill backing Donald Trump’s agenda. Ari Melber breaks down the feud—and the pop culture references lighting up social media in its wake. #trump #elonmusk #news #socialmedia #gop #congress ",39087,1751,87,113,US,7512454925675220270,Politics,Politics
2025-06-05 12:19:02,msnbc,Recent moves by the Trump administration are creating concerns about the reliability of official economic statistics.  @11th Hour MSNBC’s @Stephanie Ruhle breaks down why that's a problem for every American. #trump #news #economy #data #stocks ,144785,7291,428,439,US,7512438653860187438,Economy,Economy
2025-06-05 02:05:30,msnbc,"President Donald Trump signed a proclamation that bans nationals from a dozen countries, including Afghanistan, Haiti and the Republic of Congo, from entering the United States, framing the travel ban as necessary to fortify national security and building upon one of the most contentious policies of his first term. Trump banned nationals from 12 countries from entering the United States: Afghanistan, Burma, Chad, Republic of Congo, Equatorial Guinea, Eritrea, Haiti, Iran, Libya, Somalia, Sudan and Yemen. An additional seven countries came under partial travel restrictions, in which entrance into the country under several visa programs was suspended but an outright ban was not implemented: Burundi, Cuba, Laos, Sierra Leone, Togo, Turkmenistan and Venezuela. #travel #breakingnews #trump #politics ",21351804,1713918,159112,24301,US,7512280494973685034,Politics,Politics
2025-06-05 01:43:27,msnbc,"WATCH: Republican lawmakers react to Elon Musk slamming the Trump-backed megabill. Musk called it a ""disgusting abomination"" just days after a White House send-off. #elonmusk #republicans  #news ",2231808,64684,2210,4478,US,7512274745136663850,Politics,Politics
2025-06-05 01:40:35,msnbc,A Navy vessel named after celebrated gay rights activist and Navy veteran Harvey Milk will no longer carry his name. Milk was the first openly gay politician in California and went on to become a celebrated civil rights pioneer in San Francisco. @Chris Hayes reports on this recent move from Defense Secretary Pete Hegseth and its timing during Pride Month on @All In with Chris Hayes. #harveymilk #hegseth #trump #pride #pridemonth,920187,96401,2830,1681,US,7512274020973284651,Politics,Politics
2025-06-05 00:54:19,msnbc,"BREAKING: A Guatemalan man who was deported by the Trump administration and then was ordered to be returned by a judge because of due process concerns is back in the United States, his attorney said.  #immigration #trump #news ",1763382,102842,5112,2509,US,7512262117081353515,Immigration News,Immigration News
2025-06-06 23:48:54,msnbc,"Ari Melber explains Kilmar Abrego Garcia's return to the U.S. to face face federal criminal charges — and why he says this return goes against ""what some Trump officials brazenly threatened would not happen."" #trump #politics #maryland ",546905,25448,628,2326,US,7512987437501664558,Politics,Politics
2025-06-06 22:54:33,msnbc,"“This is a moment in American history when you’re seeing the most powerful man, the leader in many ways of the free world, Donald Trump, go head to head with the richest man in the world…two people absent any empathy or humility.” MSNBC’s Alex Wagner joins @Chris Hayes on @All In with Chris Hayes to discuss the escalating feud between Elon Musk and President Donald Trump this week. #trump #elonmusk #politics #news ",267292,11816,104,409,US,7512973365993524526,Politics,Politics
2025-06-06 22:39:02,msnbc,The Supreme Court has granted the Trump administration’s urgent bid for Department of Government Efficiency personnel to access sensitive Social Security data. Nicolle Wallace reports. #scotus #doge #elonmusk ,238118,12403,881,1187,US,7512969520487648555,Politics,Politics
2025-06-06 20:59:19,msnbc,MSNBC political analyst @Molly Jong-Fast breaks down the IMPACT of President Trump and Elon Musk's falling out and what it could mean for the government and the Republican party. #trump #elonmusk #government #politics #news ,104282,2478,97,119,US,7512943669658455342,Politics,Politics
2025-06-06 17:00:03,msnbc,"Tensions between Donald Trump and Elon Musk burst into the open Thursday, with personal insults and political fallout playing out across social media.  On #MorningJoe, Jonathan Lemire called the rupture “seismic,” while @Ali Vitali warned the public feud could impact real lives: “These are two very powerful people… and a lot of people's lives are at stake here from a government policy perspective.” #trump #elonmusk #news #politics #aliontooearly ",228735,7913,92,310,US,7512881986919353643,Politics,Politics
2025-06-06 16:09:28,msnbc,"After, Elon Musk and President Trump’s feud exploded publicly yesterday over Trump’s “big, beautiful bill”, Americans are reacting to the most powerful man in the world and the richest man in the world taking to social media to snap back at each other. #elonmusk #trump #news #politics #washington ",98524,4357,25,100,US,7512868955183418670,Politics,Politics
2025-06-06 15:45:55,msnbc,"A Russian missile and drone attack on Kyiv killed at least four people and injured 20 others, city mayor Vitali Klitschko said. It was part of a wider overnight assault that became the latest in a series of large-scale attacks targeting regions across Ukraine. NBC News' Chief International Correspondent Keir Simmons has the latest. #news  #russia  #ukraine ",901042,38537,1364,3377,US,7512862898096590126,World News,World News
