create_time,username,video_description,view_count,like_count,share_count,comment_count,region_code,id,section,merged_section
2025-06-04 18:37:54,nowthisimpact,"Former GOP congressman, Tea Party champion, and fervent Trump supporter Joe Walsh has changed his mind about Trump. In a post on Substack, he wrote, ‘Anyone who cares about the Constitution cannot sit by and watch as fundamental American values — the rule of law, democracy, pluralism — are attacked.’ That’s why he’s switched sides and is becoming a Democrat.",1511713,98231,4785,2269,US,7512165066804890922,Politics,Politics
2025-06-05 23:00:14,nowthisimpact,The head of ICE explained why his officers wear masks — and it’s exactly what you’d expect: they don’t want to be held accountable for treating immigrants like sh*t.,2352583,206715,6684,25141,US,7512603778428849451,Immigration,World
2025-06-05 22:30:10,nowthisimpact,Love Island’s Yulissa left the villa before fans could even vote her off. That’s some quick organizing if we’ve ever seen it.,1376885,67421,1413,383,US,7512596130845461806,Entertainment,Entertainment
2025-06-05 22:00:23,nowthisimpact,"ICYMI: Elon Musk has been on an X (formerly Twitter) rampage for hours, revealing that the rift between him and Donald Trump is a lot messier than people thought. Musk has agreed with posters that Trump should be impeached, claimed Trump’s economic policies will send the U.S. into a recession, and suggested the Epstein files haven’t been released because Trump is in them. And those are just a few of the many claims from the former head of DOGE. Some couples just aren’t meant to be happily ever after :(",1304784,82105,2964,1477,US,7512588480455920942,Politics,Politics
2025-06-05 21:05:01,nowthisimpact,"Ohhhh someone call Andy Cohen because this breakup drama just kicked up a notch! Not long after leaving his post at the White House, Elon Musk took to X to blast Donald Trump for his ‘big bill’ — and claimed that Trump wouldn’t have won the election without him. Wonder what will come out next?",807078,15677,1505,459,US,7512574203032358190,Entertainment,Entertainment
2025-06-05 20:00:18,nowthisimpact,This takedown is incredible,2292345,175624,21793,5981,US,7512557510012800299,Sports,Sports
2025-06-05 19:00:28,nowthisimpact,"To help people stay safe during hurricanes, a Florida weatherman is urging viewers to contact their politicians and demand an end to National Weather Service budget cuts.",100760,6219,677,158,US,7512542105978375467,Weather,Weather
2025-06-05 18:00:26,nowthisimpact,Yulissa has left the villa. She was abruptly removed from ‘Love Island USA’ shortly after the premiere due to resurfaced videos of her using racial slurs — specifically the N-word — during past podcast appearances. Maybe this is a reminder that just because you legally ‘can’ say something doesn’t mean you ‘should.’ Actions have consequences.,1715044,115238,7736,1514,US,7512526634407267630,Entertainment News,Entertainment
2025-06-05 17:00:53,nowthisimpact,Karoline Leavitt claimed Trump isn’t using the presidency for his own benefit. Here’s why that’s not true — and how MAGA justifies his corruption.,1256694,160195,4606,1397,US,7512511289223089450,Politics,Politics
2025-06-05 02:00:09,nowthisimpact,"Despite being the actual secretary of education, Linda McMahon couldn’t answer a basic question about the history of the U.S. education system. Yikes.",1486429,73136,1112,1319,US,7512279097498848558,Education,Education
2025-06-06 23:30:11,nowthisimpact,"Thank you @repclairemccaskill for breaking down why abortion access — especially in emergency situations — is so important. ‘Women don’t go to the emergency room to get elective abortions.’ You’d think that’s obvious, but this week, the Trump administration rolled back Biden-era guidance meant to protect both women and medical providers, even in states where abortion is banned.",338753,29794,1376,396,US,7512982576177663278,Politics,Politics
2025-06-06 23:00:15,nowthisimpact,‘You ever see a fight where you want both sides to lose?’ Comedian Gianmarco Soresi shared with his audience in Europe about Elon Musk’s tweet claiming Trump won’t release the Epstein files because he’s in them.,69118,5656,107,71,US,7512974905135320366,Entertainment,Entertainment
2025-06-06 22:30:16,nowthisimpact,Watch Rep. Madeleine Dean grill Secretary of Commerce Howard Lutnick on Trump’s tariffs. Lutnick claimed banana prices will drop when producers return to the U.S. He must have forgotten that we don’t grow bananas in the U.S.,2053639,167464,2734,3027,US,7512967135941938475,Politics,Politics
2025-06-06 22:00:23,nowthisimpact,"For an administration that claims to be pro-police, they sure aren’t showing it. Sure, we’d rather see that funding go to social programs instead of more police enforcement, but this just proves — once again — that MAGA and Trump will throw anyone under the bus if it saves them money. Hypocrisy at its finest.",39217,1820,38,46,US,7512959454900636974,Politics,Politics
2025-06-06 21:30:14,nowthisimpact,This is an effort from the Trump administration to confuse both patients and medical providers — especially in states with abortion bans — about whether they’re allowed to administer or receive critical care in emergency situations. We can do something about this.,73034,6113,355,153,US,7512951673451646254,Health Policy,Health
2025-06-06 20:58:40,nowthisimpact,Let us have this — we love a messy breakup and more.,462364,41530,1473,177,US,7512943502406339883,Entertainment,Entertainment
2025-06-06 19:00:30,nowthisimpact,"Germany’s chancellor, Friedrich Merz, subtly reminded Trump of his own immigrant roots by presenting him with the birth certificate of his German grandfather, Friedrich Trump.",2464165,126112,11503,3100,US,7512913069278940462,Politics,Politics
2025-06-06 18:16:00,nowthisimpact,The internet is loving the public feud between Elon Musk and Donald Trump — a showdown we all saw coming. Here are some of the best tweets.,236477,18858,2049,92,US,7512901599782604078,Entertainment,Entertainment
2025-06-06 17:47:25,nowthisimpact,"The ICE raids are meant to make us feel helpless. But now, organizations like @SiembraNC are empowering communities by providing tools and training to help people take a stand.",319377,66448,4630,708,US,7512894272262180142,Immigration,World
2025-06-06 17:15:11,nowthisimpact,"AOC’s six-word response to the Trump and Musk breakup is perfect: ‘The girls are fighting, aren’t they?’",1170608,91582,3901,1646,US,7512885984795561262,Entertainment,Entertainment
2025-06-06 15:50:49,nowthisimpact,🤞,189487,14437,2146,184,US,7512864268618976543,Lifestyle,Lifestyle
2025-06-06 03:00:13,nowthisimpact,The GOP is using a fake study to try to ban the abortion pill,40073,4070,114,47,US,7512665669838589227,Politics,Politics
2025-06-06 02:00:14,nowthisimpact,"This is the reality of abortion bans: To avoid being charged, women in West Virginia — at least according to this prosecutor — should ‘call 911’ and tell authorities they’re miscarrying. Raleigh County prosecuting attorney Tom Truman explained that because women have been charged with felonies for disposing of fetal tissue during a miscarriage — like flushing it in the toilet — women should take proactive measures to avoid being criminally charged … for a natural biological process.",763887,39018,4000,2301,US,7512650201203526955,Health News,Health
2025-06-06 01:00:35,nowthisimpact,How anti-LGBTQ+ sentiment from the right enables violence against queer people — a group facing hate crimes at five times the rate of non-LGBTQ+ people. This is the story of Jonathan Joss.,33281,2582,53,36,US,7512634800398781739,Social Issues,Social Issues
2025-06-07 18:00:21,nowthisimpact,And women are the emotional ones?!,394568,57488,1225,434,US,7513268676368272683,Opinion,Opinion
2025-06-07 17:00:17,nowthisimpact,"To be fair, when is Denzel Washington ever wrong?",231513,29897,1397,201,US,7513253208941169962,Entertainment,Entertainment
2025-06-07 16:00:27,nowthisimpact,"So this might be a parody from ‘The Late Show with Stephen Colbert,’ but honestly, we expect to hear this all summer long.",1515825,258891,95842,2129,US,7513237723142999339,Entertainment,Entertainment
2025-06-08 17:00:18,nowthisimpact,"Believe it or not, we’ve had some climate wins lately. Why? Steph Spiers explains it’s because people spoke up, fought back, and didn’t let MAGA take away pro-environment jobs or public land.",41288,3855,104,28,US,7513624278865153322,Environment,Climate & Environment
2025-06-08 16:15:10,nowthisimpact,"Per usual, the double standard with MAGA is real. Imagine if President Obama had done even half of the things Trump has done — just in the last 6 months?",4335090,564082,16563,4503,US,7513612620511841579,Politics,Politics
2025-06-09 23:00:17,nowthisimpact,"It started out mostly peaceful — until Trump got involved. There’s no reason to escalate the situation or bring in military force for issues usually resolved by local law enforcement. Doing so only makes things more violent, not less.",1254593,282487,12690,2062,US,7514088160041913646,Politics,Politics
2025-06-09 22:00:24,nowthisimpact,"It was never about ‘removing criminals.’ It was always about white nationalism. Stephen Miller, the architect behind Trump’s immigration policies, is a known white nationalist. Trump himself has said he believes immigrants are ‘poisoning the blood of America.’ Did the administration target LA — a city that opposes Trump — with workplace raids to provoke a reaction so Trump can use federal power to ‘take America back?’",209384,41778,2133,509,US,7514072708162882858,Politics,Politics
2025-06-09 20:53:03,nowthisimpact,"The people of Los Angeles are not letting ICE come in and hurt members of their community without a fight. Despite Trump calling in the National Guard, for no good reason other than his ego, Angelinos are not backing down.",265666,10022,91,2468,US,7514055337360543022,Local News,Local News
2025-06-09 20:00:18,nowthisimpact,So is it actually about arresting criminals — or is it just about being racist? Seems like Trump’s border czar is admitting the latter.,461425,19414,924,1445,US,7514041790500965674,Politics,Politics
2025-06-09 19:30:40,nowthisimpact,"Finneas says that while participating in anti-ICE protests in Los Angeles, he was part of the crowd that was tear gassed.",892112,122332,1258,281,US,7514034112571723050,News,General News
2025-06-09 19:00:19,nowthisimpact,And he was right.,732640,109208,4589,489,US,7514026337145933102,Opinion,Opinion
2025-06-09 18:16:20,nowthisimpact,Interesting point  🤔,2084563,171567,4438,1647,US,7514015047316737311,Opinion,Opinion
2025-06-09 18:00:24,nowthisimpact,Gov. Gavin Newsom breaks down the reality of the LA protests: It’s about Trump’s ego. It’s that simple.,56812,2772,83,71,US,7514010817788972331,Politics,Politics
2025-06-09 17:00:22,nowthisimpact,"It’s at the point where nearly every time something happens, there’s a clip of her warning us it was coming 🤦",8936758,1619037,55490,19198,US,7513995431018302766,Entertainment,Entertainment
2025-06-09 16:00:46,nowthisimpact,"Gov. Gavin Newsom of California told border czar Tom Homan that if he and Trump plan to make arrests, they should arrest him — not the innocent people who came to the United States seeking a better life.",82039,6410,424,141,US,7513980030108650798,Politics,Politics
2025-06-10 23:30:14,nowthisimpact,We need to talk about Selma — there’s a big difference between sending in the National Guard to protect activists vs. protecting the police.,469325,86410,3745,460,US,7514467056260074794,Civil Rights,Social Issues
2025-06-10 22:30:12,nowthisimpact,Fox News keeps finding new ways to blame victims. That’s why they rarely address why people are protesting in the first place — it’s a response to large-scale immigration raids that target everyday people searching for a better life.,481450,47850,1303,670,US,7514451574303788334,Opinion,Opinion
2025-06-10 21:53:57,nowthisimpact,"RFK Jr. thinks he can just throw away years of science, research, and actual education from people who know what they’re doing. This is why Trump’s appointees are so dangerous.",342118,24122,1458,1356,US,7514442205268823327,Politics,Politics
2025-06-10 19:00:25,nowthisimpact,Another round of ‘Kamala was right.’,6674184,1224674,32079,12285,US,7514397436207467822,Politics,Politics
2025-06-10 18:30:11,nowthisimpact,"Trump called protesters in LA ‘insurrectionists,’ despite pardoning actual insurrectionists who stormed the Capitol on January 6, 2021. He’s now looking for a rationale to invoke the 1807 Insurrection Act, which would give him even more authority. Ironically, he didn’t invoke the act on January 6.",1133315,112696,12581,4631,US,7514389589604470062,Politics,Politics
2025-06-10 18:00:34,nowthisimpact,"Doechii used her platform at the BET Awards to speak out against the Trump administration: ‘I want you all to consider what kind of government it appears to be when every time we exercise our democratic right to protest, the military is deployed against us.’",78726,7463,270,192,US,7514381995758128427,Politics,Politics
2025-06-10 17:30:16,nowthisimpact,"Sen. Chris Murphy (D-NY) says Trump is doing everything he can to distract from his Big, Ugly Bill — a proposal that would rip health care away from millions, give huge tax cuts to the rich, and dig the deficit even deeper.",173661,15284,1251,172,US,7514374163478449454,Politics,Politics
2025-06-10 16:00:49,nowthisimpact,Trump vs Trump,1796717,138246,6686,1779,US,7514351053488491822,Politics,Politics
2025-06-11 23:00:21,nowthisimpact,Trump only uses people until he gets what he wants from them — and that includes police and the military.,50763,4093,97,87,US,7514830337243991339,Politics,Politics
2025-06-11 22:00:19,nowthisimpact,"Adriana Smith was 9 weeks pregnant when she was declared brain dead. Because of Georgia’s abortion ban, her family has not been able to allow her to pass peacefully, and is racking up thousands in medical debt. When will women be seen as human beings, and not just baby factories?",1304791,149492,6403,3816,US,7514814865664380203,Health News,Health
2025-06-11 21:38:51,nowthisimpact,"Alexa, play 'Manchild' by Sabrina Carpenter, please 🙄",101507,3707,38,64,US,7514809360594259242,Entertainment,Entertainment
2025-06-11 21:00:21,nowthisimpact,Law enforcement’s attacks on reporters have surged under Trump. You know who else targets reporters? Dictators.,261789,57088,4653,1329,US,7514799429489069358,Politics,Politics
2025-06-11 20:29:31,nowthisimpact,"The birthday boy wants a special parade just for him, because apparently we have to feed our president’s ego. The thing is, Trump thinks his parade is a sign of strength, but it’s really a sign of his weakness, fear, and fragility.",1578568,124091,7766,4916,US,7514791427218640174,Opinion,Opinion
2025-06-11 20:00:20,nowthisimpact,"Trump is sending the military to confront peaceful protesters in LA. He also pardoned the January 6 insurrectionists who raided our nation’s Capitol. So yes, they are different, Mike Johnson.",666696,65782,7059,3602,US,7514783962963774762,Politics,Politics
2025-06-11 19:00:36,nowthisimpact,Rep. @SydneyKamlager is right: Trump is taking illegal actions to distract from efforts to strip millions of their health care.,105662,10431,318,141,US,7514768569293475114,Politics,Politics
2025-06-11 18:00:27,nowthisimpact,"Trump’s budget proposal includes major cuts to the National Institutes of Health (NIH), which invests heavily in cancer research. The bill calls for an $18 billion reduction — nearly 40% of the agency’s discretionary budget. Sen. Dick Durbin summed up the mood: ‘Why would they do this?’",635744,85885,3958,833,US,7514753031792020778,Health News,Health
2025-06-11 17:00:33,nowthisimpact,"In a 1980 debate, both George H.W. Bush and Ronald Reagan talked about immigration with far more empathy and humanity than Trump and MAGA do today. What happened to the GOP — and where is their humanity?",382627,35007,2503,805,US,7514737550506954027,Politics,Politics
2025-06-11 16:00:44,nowthisimpact,Officers fired a nonlethal round at a woman walking home alone from close range after blocking her from reaching her apartment during the ICE protests in LA. A witness caught the moment on camera and ran to help the woman before they were shot at again and told to move.,15767282,2290362,80933,25400,US,7514722121059437870,Local News,Local News
2025-06-11 00:00:21,nowthisimpact,So ICE agents are allowed to cover their faces because they’re worried about harassment? Boo hoo. Immigrants are worried about never seeing their family members again.,114066,13799,316,274,US,7514474806268513579,Immigration,World
2025-06-12 22:24:07,nowthisimpact,drop why you are protesting in the comments,81870,7248,269,177,US,7515192171667000619,Opinion,Opinion
2025-06-12 22:00:14,nowthisimpact,"With attacks on immigrants, the LGBTQIA+ community, and our bodily autonomy, it’s a good time to get angry. Trump once told reporters that Greta Thunberg should go to ‘anger management.’ Her response was perfect.",403721,40138,725,1295,US,7515186034708303150,Opinion,Opinion
2025-06-12 21:00:24,nowthisimpact,"Senator Alex Padilla, a legal US resident and literal senator, was violently escorted out of a press conference for Department of Homeland Security Secretary Kristi Noem. Studies show it only takes 3.5% of the population actively participating to spark political change. Researchers studying political movements came up with the ‘3.5% rule’ — citing examples, like peaceful protests ending dictatorial regimes in the Philippines, Georgia, Sudan, and Algeria. While Trump threatens protesters as he plans an elaborate birthday parade for himself, nearly half the country is covered with planned protests for the No Kings March. With demonstrations set for almost 2,000 locations, this is expected to be the largest single-day mobilization since Trump returned to office.",147404,10394,600,232,US,7515170622008413486,Politics,Politics
2025-06-12 20:00:18,nowthisimpact,"'When you come to someone's house, you respect their rules.'",82080,11210,288,128,US,7515155121530178862,Etiquette,Lifestyle
2025-06-12 19:00:23,nowthisimpact,"Donald Trump said, ‘No drag’ at the Kennedy Center. These drag queens said, ‘bet.’",446968,89954,1793,335,US,7515139664932818222,Entertainment,Entertainment
2025-06-12 18:00:29,nowthisimpact,This is the energy we all need going into the protests this weekend,4392874,700134,41709,18693,US,7515124238597049642,Protests/Demonstrations,Protests/Demonstrations
2025-06-12 17:48:44,nowthisimpact,"The GOP loves to claim blue states are plagued by crime-ridden cities, but the data tells a different story. In fact, murder rates have been consistently and significantly higher in red states than in blue states for over two decades.",630140,53255,755,1177,US,7515121216282168619,Politics,Politics
2025-06-12 17:00:36,nowthisimpact,Stephen Miller is the architect behind Trump’s immigration policies — and he’s widely recognized as a white nationalist.,571348,65631,4964,1092,US,7515108819521850667,Politics,Politics
2025-06-12 00:00:19,nowthisimpact,There's one key similarity - see if you can guess it what it is....,299346,64767,2080,349,US,7514845834647883054,Opinion,Opinion
2025-06-13 22:33:05,nowthisimpact,"Without outright banning abortion, Republicans are trying to restrict access by complicating insurance rules and making it so people who use state insurance can’t get the care they need. It’s a sneaky way of preventing people from accessing abortion — while still claiming they didn’t ban it.",105257,4826,97,79,US,7515565467315113262,Politics,Politics
2025-06-13 22:00:21,nowthisimpact,Henry's story sets a dangerous precedent: Will more innocent children be turned over to ICE?,103363,9935,245,166,US,7515557037263113514,Immigration,World
2025-06-13 21:30:26,nowthisimpact,"Let’s be real, it’s been a tough week online… But there are still things that give us hope.",200900,20870,412,47,US,7515549335032040750,Opinion,Opinion
2025-06-13 21:03:41,nowthisimpact,"Ryan Garcia, once a vocal Trump supporter, has fiercely condemned Donald Trump’s ICE raids in Los Angeles, calling out the inhumanity of tearing immigrant families apart.",844501,64272,1179,949,US,7515542436827942187,Politics,Politics
2025-06-13 20:00:17,nowthisimpact,"After the incident, Mannion released an emotional statement: ‘I’m a kid from Tipp Hill that’s fighting for my hometown and my country. I’m giving everything I have to stop the rise of authoritarian government and the destruction of American democracy. If making some noise on the House floor and calling out Trump enablers draws attention to what’s happening to our country right before our eyes — good. Today it’s roughing up and handcuffing a United States senator and a politicized military patrolling the streets of American cities.’",340227,33544,1300,740,US,7515526173414149422,Politics,Politics
2025-06-13 19:00:33,nowthisimpact,Republican policies aim to strip immigrants of legal status and block legal immigration pathways.,684115,85883,2968,861,US,7515510702451313963,Immigration,World
2025-06-13 18:00:27,nowthisimpact,Troubling that our treasury secretary can't do basic addition,480647,50788,1731,1113,US,7515495277835341102,Politics,Politics
2025-06-13 17:00:38,nowthisimpact,We're debunking the right’s claims about immigrants using real data.,215793,40066,2015,289,US,7515479798043446571,Politics,Politics
2025-06-13 01:00:14,nowthisimpact,"We love a sustainable king 💚 Ed Sheeran is right about the impact of private jets — a single private jet can emit two tonnes of CO₂ in just one hour, which is more than the average EU citizen emits in an entire year. Private jets are five to 14 times more polluting per passenger than commercial flights, and 50 times more than trains.",4144304,368211,18555,1548,US,7515232419444772138,Environment,Climate & Environment
2025-06-13 00:00:16,nowthisimpact,Pete Hegseth repeatedly refused to disclose the cost or timeline for converting a Qatari luxury jet into the next Air Force One.,117796,6536,155,185,US,7515216966433426731,Politics,Politics
2025-06-14 23:19:08,nowthisimpact,"Trump is 79 years old! Make sure to thank our ‘important dictat— I mean, president’ for all the horrible things he’s done.",168683,17348,831,794,US,7515948438895349038,Politics,Politics
2025-06-14 17:00:21,nowthisimpact,"'Why do you care about someone's driver's license, you f*cking freak?'",266408,45438,1988,470,US,7515850823964871982,Opinion,Opinion
2025-06-15 17:00:20,nowthisimpact,"Obama’s respectful tone toward immigrants is sorely missed. Establishing DACA in 2012 allowed over 800,000 undocumented immigrants who were brought to the U.S. as children to live and work legally — without the constant threat of deportation. But DACA was never meant to be a permanent fix — it doesn’t grant lawful status or a pathway to citizenship, and must be renewed every two years. Without Republican cooperation, many DACA recipients are stuck in legal limbo, unable to secure permanent residency or citizenship and vulnerable to changing policies or even having the program terminated.",594127,64400,1372,630,US,7516221909776944430,Immigration Policy,World
2025-06-15 16:00:30,nowthisimpact,'We don't need bans. We don't need walls. We don't need raids. We don't need kidnappings.',103497,11459,376,705,US,7516206464000724266,Politics,Politics
2025-06-16 23:00:22,nowthisimpact,"While we don’t know all the motivations of the Minnesota shooter yet, it’s clear that being anti-choice played a role in his actions.",80333,10200,190,266,US,7516685872620686606,Crime,Crime
2025-06-16 22:30:13,nowthisimpact,"Right after the ‘No Kings’ protest, which drew millions nationwide, Trump ordered ICE to focus its resources on deporting migrants from Democratic cities — and not from areas that impact his base. Yes, that might be unconstitutional. But it also shows just how scared he is of our collective power.",475517,73767,1146,537,US,7516677989950688525,Politics,Politics
2025-06-16 22:00:25,nowthisimpact,"Adriana Smith is being kept alive after being declared brain dead because she is still pregnant — and abortion is banned in Georgia. Now her family, already grieving, has to cover the costs of keeping her on life support.",127465,13162,462,303,US,7516670325652753707,Health,Health
2025-06-16 21:34:38,nowthisimpact,"This must be a blow for Trump, who is famously obsessed with crowd sizes.",284834,31220,655,2095,US,7516663681611025706,Politics,Politics
2025-06-16 21:12:31,nowthisimpact,They say comedy is the best weapon against tyranny…,4092861,677299,36218,2649,US,7516657991442058539,Opinion,Opinion
2025-06-16 20:43:50,nowthisimpact,"Adrianna Smith turned 31 on Sunday under heartbreaking circumstances — kept alive solely as a vessel for her unborn child after being declared brain dead. Due to Georgia’s strict abortion laws, her body remains on life support to incubate the fetus, without regard for her family's wishes. Now, her loved ones are turning to GoFundMe to help cover the overwhelming costs of this forced medical care, as they struggle with both emotional and financial burdens during this unimaginable ordeal.",298345,5140,178,349,US,7516650584070458666,Health,Health
2025-06-16 19:00:25,nowthisimpact,"Safe to say Trump’s 79th birthday didn’t go as he’d hoped. After spending $45 million on a military parade that also landed on his birthday, the event was overshadowed by anti-Trump protests attended by more than 5 million people across every state — making ‘No Kings Day’ the biggest protest in U.S. history.",4535326,742265,21402,6027,US,7516623941503290667,Politics,Politics
2025-06-16 18:00:27,nowthisimpact,"When Nezza, a rising Latin pop star, was told not to sing the U.S. national anthem in Spanish at Dodger Stadium, she faced a choice that resonated far beyond the ballpark. Standing before thousands, Nezza courageously sang ‘El Pendón Estrellado,’ her voice trembling with emotion and pride. In a city like Los Angeles — home to millions of immigrants and at the heart of the national debate over immigration — her act became a powerful statement.",718989,28005,1318,1065,US,7516608449044581645,Entertainment,Entertainment
2025-06-16 17:30:13,nowthisimpact,Trump looking this miserable is definitely satisfying — just wish it didn’t cost us $40M.,26230,2142,102,106,US,7516600722423549226,Politics,Politics
2025-06-16 16:37:07,nowthisimpact,"If you’re looking to break up with your vape this summer, you can get real-time evidence-backed support with @EX Program. Text DITCHIT to 88709 for more info.",324063,352,14,6,US,7516586967195274538,Health,Health
2025-06-17 22:45:46,nowthisimpact,"We’re sorry, the number you have called is not in service. Please hang up and don’t try again. The Trump Organization has added another item to its grift shop — only its rollout didn’t go so smoothly.",845302,32694,2990,1214,US,7517053187853929742,Business,Business & Economy
2025-06-17 22:00:23,nowthisimpact,"This state has classified medications used in medication abortions as controlled substances, making it harder for people to access the care they need. Imagine what it would look like if this happened across the country?",33880,3308,83,49,US,7517041405676506382,Health News,Health
2025-06-17 20:30:12,nowthisimpact,"Trump is reportedly pissed at the soldiers, and Pete Hegseth over his lackluster birthday parade.",759153,56473,3794,2629,US,7517018111669800206,Politics,Politics
2025-06-17 19:30:13,nowthisimpact,It’s just scapegoating.,153770,31561,1058,749,US,7517002576026455310,Politics,Politics
2025-06-17 19:00:29,nowthisimpact,People were outraged and heartbroken after Senator Mike Lee’s tweet blaming ‘Marxists’ for the Minnesota assassination.,888978,76997,2128,1552,US,7516994745193860366,Politics,Politics
2025-06-17 18:30:11,nowthisimpact,"Vivian Jenna Wilson, the 21-year-old transgender daughter of Elon Musk, made her drag debut at a benefit event in Los Angeles, performing for a packed crowd and raising funds for immigrant legal defense.",3920617,720340,11251,2765,US,7516978225482894605,Entertainment,Entertainment
2025-06-17 18:00:25,nowthisimpact,The protests against ICE are so widespread they’ve now reached Roblox.,28896,1887,243,52,US,7516973650835148087,News,General News
2025-06-17 16:45:09,nowthisimpact,‘I supported [Trump] this last year. I apologize for doing so... He should be impeached and removed.’,858832,42005,1620,1911,US,7516960117611318542,Politics,Politics
2025-06-17 11:15:49,nowthisimpact,"Alaska has issued its first-ever heat advisory — a historic milestone for a state known for its cold climate and glaciers. The advisory, covering Fairbanks and surrounding areas, warns of temperatures soaring into the upper 80s — about 10 to 15 degrees above the June average. Scientists point to the climate crisis as the driver behind Alaska’s rapidly warming temperatures, noting the state is heating more than twice as fast as the global average, fueling not just heatwaves but other extreme weather events.",166155,8082,869,409,US,7516874990965280055,Weather,Weather
2025-06-18 22:30:14,nowthisimpact,The ‘facts don’t care about your feelings’ crowd is once again making up their own facts to make themselves feel better.,533469,82664,2320,893,US,7517420203999825166,Opinion,Opinion
