create_time,username,video_description,view_count,like_count,share_count,comment_count,region_code,id,section,merged_section
2025-06-11 00:17:08,vice,"How a black metal artist would say the word ‘kill’ Watch more of VICE’s documentary with Xasthur, Leviathan, and Striborg: Black Metal’s Unexplored Fringes, originally published in 2012, at the link in bio.",13864,357,9,3,US,7514479125713734955,Music,Entertainment
2025-06-12 15:45:13,vice,"An example of true New York style to some, the beginning of f*ckboy summer to others – this is Coney Island's Mermaid Parade. In a new episode of GATHERINGS, VICE host Jackson Garrett hitches a ride to Coney Island to find out what NYC's weirdest party means to those who attend it. Tap the link in bio to watch.",8066,230,24,3,US,7515089375760485678,Culture,Arts & Culture
2025-06-13 22:47:10,vice,"“I found that as the years go by, the solitude that I used to enjoy so much is becoming a problem. It’s more like a window into depression.” Striborg reflects on his long-term solitude and using nature to inspire his music. Watch more of VICE’s documentary with Xasthur, Leviathan, and Striborg: Black Metal’s Unexplored Fringes, originally published in 2012, at the link in bio.",6847,195,1,1,US,7515569122042744107,Arts & Culture,Arts & Culture
2025-06-13 00:01:07,vice,"No, you can't be born with it. Get lost in the sauce with Gucci Mane. Tap the link in bio to watch more.",11876,519,43,10,US,7515217179516882222,Entertainment,Entertainment
2025-06-14 21:59:13,vice,"“That’s really what it’s about: Changing their moods, making them feel better, making them forget their problems.” For Metro Boomin, music is the medicine. Tap the link in bio to watch more.",5849,119,6,2,US,7515927820078697774,Entertainment,Entertainment
2025-06-14 15:55:07,vice,"C-O-M-E to Coney Island's Mermaid Parade and you'll run into some of New York's most creative characters... In the latest episode of GATHERINGS, VICE host Jackson Garrett explores NYC's oddest tradition, and the people who celebrate it. This is Mermaid Parade. Tap the link in bio to watch.",137081,1214,655,1353,US,7515833977702288683,Arts & Culture,Arts & Culture
2025-06-15 13:45:31,vice,"""Taking somebody who's in obscurity and turning them into a face that the world recognizes in an extremely short period of time is not good for people. It does actually kill people..."" A candid @officialrickastley discusses the burnout he felt following the success of Never Gonna Give You Up. Tap the link in bio to watch.",8011,423,12,9,US,7516171656432209195,Entertainment,Entertainment
2025-06-16 20:26:12,vice,"A former black hat hacker talks about the reality of just how vulnerable our systems really are - from the very real threat of hackers taking the American power grid or medical facilities offline, to how easily accessible our private information is to anyone with WiFi and some time on their hands. Tap the link in bio to watch.",16700,288,7,8,US,7516646047507074317,Cybersecurity,Technology
2025-06-16 01:44:08,vice,"Shirley Manson can pinpoint the exact moment her band 'failed.' Revisit VICE's 2016 interview with Manson where she discusses body image struggles, fetishizing the 90s, and the genius of Beyoncé. Tap the link in bio to watch.",98998,4355,191,219,US,7516356950737587499,Entertainment,Entertainment
2025-06-17 01:34:10,vice,"What happens when an Ed Sheeran lookalike walks into a club In 2021, VICE spoke to the man who resembles one of the biggest pop stars on the planet and uses that that fact to get the red carpet treatment and trick his way into some of the world’s most exclusive events. Tap the link in bio to watch the full video.",243471,11495,353,23,US,7516725420616699179,Entertainment,Entertainment
2025-06-18 00:13:11,vice,"Take it from Post Malone, you don't have to be mean. Tap the link in bio to watch the full episode of The People vs. Post Malone from 2017.",7971,251,6,15,US,7517075723278945591,Entertainment,Entertainment
2025-06-20 23:14:06,vice,"Don't hand Kerry King a scalpel. He won't cut you, no matter how nicely you ask. Tap the link in bio to watch more of his conversation with King Diamond from 2015.",97024,6196,400,46,US,7518173745668771127,Entertainment,Entertainment
2025-06-20 14:40:09,vice,"In the spring of 2019, former Pagan member Troy Harris was out at a bar with his wife when he was ambushed by several Pagans. Before the attack, Harris had left the Pagans to join their rivals, the Sutar Soldiers, where he was appointed Vice President. Tap the link in bio to watch this full episode of the VICE TV docuseries United Gangs of America. New episodes premiere on VICE TV every Tuesday at 9P ET.",515502,17558,269,326,US,7518041272515448077,Crime,Crime
2025-06-20 00:05:10,vice,"“Music doesn’t really give you enough in return.” Why Xasthur has a love-hate relationship with music. Watch more of VICE’s documentary with Xasthur, Leviathan, and Striborg: Black Metal’s Unexplored Fringes, originally published in 2012, at the link in bio.",7042,115,2,5,US,7517815697947364621,Music,Entertainment
2025-06-21 15:30:15,vice,"Dangerous logic from a bufo shaman. Growing numbers of psychedelic tourists are traveling to Tulum where Bufo ceremonies are legal, in search of a life-changing experience. However, there are many reports of profoundly negative experiences, including allegations of sexual assault during ceremonies. Tap the link in bio to watch.",1099068,71600,4293,2380,US,7518425180364901687,Health,Health
2025-06-22 22:26:09,vice,“Shut up and just enjoy or don’t enjoy [the music].” Revisit the full episode of The People vs Mac Miller from 2014 at the link in bio.,5305,139,2,6,US,7518903442723687694,Entertainment,Entertainment
2025-06-22 14:56:06,vice,"Wise words from Maji at the craziest hippie festival in the jungle. Back in 2018, @ameliadimz was invited deep into the jungles of Costa Rica to attend Envision Festival and open her third eye through bitcoin conferences, Buddhist drum circles and vaginal eggs. Tap the link in bio to watch.",7430,272,6,5,US,7518787404417846542,Lifestyle,Lifestyle
2025-06-22 00:40:05,vice,"Why Australia's drill scene has 'no love' for the police Tap the link in bio to watch the full episode of Gangsta Rap International, originally published in 2019.",9269,137,7,4,US,7518566845293677879,Music News,Entertainment
2025-06-23 18:35:09,vice,"You've had honey, but have you ever had Nepalese Mad Honey? Nepal’s Gurung people live mostly in small villages in the vast Annapurna mountain ranges. In this remote region, they practice an ancient tradition of honey hunting where they descend towering cliffs on handmade ladders, to harvest honey nestled under jagged overhangs. In spring, the Gurung’s honey contains a rare substance called grayanotoxin from rhododendron flowers that’s known for its intoxicating effects. While some accounts say it’s a deadly poison, others refer to it as an aphrodisiac, powerful medicine, and a hallucinogenic drug. Back in 2016, VICE travelled deep into the Annapurna mountains to join a Gurung village on their spring hunt and understand Mad Honey's effects. Tap the link in bio to watch.",93059,10292,2179,110,US,7519215069150842125,Food and Drink,Food & Lifestyle
2025-06-24 01:51:09,vice,"Inside the music mind of 14-year-old Jaden Smith. Tap the link in bio to watch the full episode of Skating with Jaden, originally published in 2012.",5784,157,4,7,US,7519327380868041997,Entertainment,Entertainment
2025-06-25 16:15:22,vice,"Sometimes, the most disturbing deathmatch moments are after the match is over. Back in 2016, VICE travelled to Delaware to get an inside look at one of the most violent forms of professional wrestling in the world – CZW's Tournament of Death. Tap the link in bio to watch.",6349,284,26,4,US,7519921251826109751,Sports,Sports
2025-06-25 00:37:10,vice,The music executive who heard 'A Thousand Miles' and saved Vanessa Carlton from being dropped. Tap the link in bio to watch the full wild story behind the song.,37880,1608,77,25,US,7519679503182875917,Entertainment,Entertainment
2025-06-26 23:51:10,vice,"Why Leafar Seyer appreciates being in a gang. Tap the link in bio to watch the full video 'Prayers And The Cholo Goth Movement,' originally published in 2015.",11427,535,21,10,US,7520409724735507726,Entertainment,Entertainment
2025-06-26 16:30:14,vice,"The FLDS broke away from mainstream Mormonism in order to continue the practice of polygamy. They established the community of Short Creek along the Utah/Arizona border to follow their beliefs in isolation. In 2011, their prophet Warren Jeffs was sentenced to life in prison (plus 20 years) for sexual abuse of two of his child brides, ages 12 and 15. In 2016, VICE travelled to Short Creek to meet with some of the young women who escaped from the cult, but returned to Short Creek to try and rebuild a new life there. Tap the link in bio to watch.",38372,1308,9,16,US,7520296182682242318,Religion,Religion
2025-06-26 00:24:08,vice,Why Metro Boomin wants to be a ‘culture icon’ Tap the link in bio to watch more.,4117,100,0,3,US,7520047145722858766,Entertainment,Entertainment
2025-06-27 22:51:12,vice,When ‘Teenage Dirtbag’ became a massive hit everywhere except America. Tap the link in bio to watch the full story behind the song.,5593,255,8,2,US,7520765295875722551,Music News,Entertainment
2025-06-28 14:45:15,vice,"How to treat flight attendants, according to flight attendants. Tap the link in bio to watch.",131366,9028,189,45,US,7521011100498906381,Lifestyle,Lifestyle
2025-06-29 15:47:11,vice,"Next time you’re having a sh*t day at work, spare a thought for poo divers. The job is hard, they’re submerged in thick sludge, working in the pitch dark, with nothing to guide them other than their instincts. But what sounds like hell to us, they find strangely peaceful. And the smell? To them, it just “smells like money.” Tap the link in bio to watch.",7625,337,21,10,US,7521398226407230734,Lifestyle,Lifestyle
2025-06-29 00:32:08,vice,The true story that inspired the lyrics to ‘Thong Song.' Tap the link in bio to watch the full story behind the iconic song.,4171,171,12,7,US,7521162454483619085,Entertainment,Entertainment
