username,created_at,text,likes,reposts,urls,expanded_urls,section
HuffPost,2025-06-30 15:03:02,"👀

If you have info on Jake Sullivan's choices under Biden & his attempts to wield even more power in the future, you can always reach me on Signal at akbar.58.
 
I'll be sharing a lot on Sullivan's decisions/thinking in my upcoming book on the Biden admin's Gaza policy; always eager to hear more.",44,9,[],[],Politics
HuffPost,2025-06-30 15:00:12,"ICE’s detention budget would increase 13-fold, on top of billions for other infrastructure and thousands of new officers across federal law enforcement.",14,13,['https://www.huffpost.com/entry/republican-budget-bill-ice-federal-law-enforcement-spending_n_6862d326e4b02e5da206771c?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/republican-budget-bill-ice-federal-law-enforcement-spending_n_6862d326e4b02e5da206771c?utm_campaign=bluesky_feed'],Immigration Policy
HuffPost,2025-06-30 14:46:03,Now leading HuffPost:,14,2,[],[],Media
HuffPost,2025-06-30 14:42:56,Reviewers say it puts “whitening strips to shame.”,2,0,['https://www.huffpost.com/entry/whitebite-pro-teeth-whitening-kit-amazon_l_6862bca6e4b08e0b4a74e4fa?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/whitebite-pro-teeth-whitening-kit-amazon_l_6862bca6e4b08e0b4a74e4fa?utm_campaign=bluesky_feed'],Health & Beauty
HuffPost,2025-06-30 14:37:26,"“I just wanted to lock him down,” the singer said.",8,1,['https://www.huffpost.com/entry/rita-ora-taika-waititi-proposal_n_68629651e4b08e0b4a74c236?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/rita-ora-taika-waititi-proposal_n_68629651e4b08e0b4a74c236?utm_campaign=bluesky_feed'],Entertainment
HuffPost,2025-06-30 14:27:11,The rapper delivered a cheeky answer after Rihanna revealed her pregnancy at the Met Gala.,4,0,['https://www.huffpost.com/entry/asap-rocky-rihanna-baby-no-3-gender_n_6862c288e4b02e5da2066063?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/asap-rocky-rihanna-baby-no-3-gender_n_6862c288e4b02e5da2066063?utm_campaign=bluesky_feed'],Entertainment
HuffPost,2025-06-30 14:27:11,"The refurbished Trump robot recites the oath of office, which one social media user found ""odd because it’s something he ignores.""",5,2,['https://www.huffpost.com/entry/trump-animatronic-returns-to-disneys-hall-of-presidents_n_6862bb91e4b08e0b4a74e4b8?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/trump-animatronic-returns-to-disneys-hall-of-presidents_n_6862bb91e4b08e0b4a74e4b8?utm_campaign=bluesky_feed'],Politics
HuffPost,2025-06-30 14:11:34,“Does Fetterman think his job is beach like Ken from ‘Barbie’?!” one of his colleagues said in response.,26,4,['https://www.huffpost.com/entry/the-gops-monstrous-tax-bill-is-keeping-sen-fetterman-from-the-beach_n_6862be75e4b02e5da2065dc5?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/the-gops-monstrous-tax-bill-is-keeping-sen-fetterman-from-the-beach_n_6862be75e4b02e5da2065dc5?utm_campaign=bluesky_feed'],Politics
HuffPost,2025-06-30 14:01:01,The name change is a reference to the popular comedy — but fortunately it isn’t “Dayman” or “Nightman.”,4,0,['https://www.huffpost.com/entry/always-sunny-star-files-to-legally-change-his-name-and-his-family-isnt-thrilled-about-it_n_6862b488e4b08e0b4a74dc1a?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/always-sunny-star-files-to-legally-change-his-name-and-his-family-isnt-thrilled-about-it_n_6862b488e4b08e0b4a74dc1a?utm_campaign=bluesky_feed'],Entertainment
HuffPost,2025-06-30 13:36:19,The ship was returning from the Bahamas when the emergency code for “man overboard” sounded.,7,1,['https://www.huffpost.com/entry/dad-daughter-overboard-disney-cruise-line_l_686291cce4b0a244c713d121?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/dad-daughter-overboard-disney-cruise-line_n_686291cce4b0a244c713d121'],Breaking News
HuffPost,2025-06-30 13:36:19,"""The Real Housewives of Atlanta"" star says the debt ""put a strain"" on her marriage to former NBA star Charles Oakley.",1,0,['https://www.huffpost.com/entry/angela-oakley-charles-oakley-business-marriage_n_6862b56be4b02e5da20654b6?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/angela-oakley-charles-oakley-business-marriage_n_6862b56be4b02e5da20654b6?utm_campaign=bluesky_feed'],Entertainment
HuffPost,2025-06-30 13:35:58,"During a fan convention earlier this month, Kove reportedly bit his castmate “so hard he nearly drew blood.”",2,0,['https://www.huffpost.com/entry/cobra-kai-alicia-hannah-kim-addresses-martin-kove-biting-incident_n_6862b94ae4b08e0b4a74e21e?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/cobra-kai-alicia-hannah-kim-addresses-martin-kove-biting-incident_n_6862b94ae4b08e0b4a74e21e?utm_campaign=bluesky_feed'],Entertainment
HuffPost,2025-06-30 13:35:57,The former “Today” anchor stirred drama with a single scathing comment on the gown Sánchez wore to wed Amazon founder Jeff Bezos last week.,11,1,['https://www.huffpost.com/entry/katie-couric-lauren-sanchez-wedding-dress_n_6862a55ce4b08e0b4a74cf12?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/katie-couric-lauren-sanchez-wedding-dress_n_6862a55ce4b08e0b4a74cf12?utm_campaign=bluesky_feed'],Entertainment
HuffPost,2025-06-30 13:35:57,They're calling it an up to 50% off summer sale — but we've spotted even deeper discounts hiding in plain sight.,0,0,['https://www.huffpost.com/entry/zappos-shoe-clothes-summer-sale_l_6862a305e4b0a244c713dfa2?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/zappos-shoe-clothes-summer-sale_l_6862a305e4b0a244c713dfa2?utm_campaign=bluesky_feed'],Sales and Promotions
HuffPost,2025-06-30 13:35:57,"Vittoria Ceretti was sporting the same dress that DiCaprio’s ex, Gisele Bündchen, wore more than 20 years ago.",2,0,['https://www.huffpost.com/entry/leonardo-dicaprio-girlfriend-wardrobe-malfunction-bezos-wedding_n_6862aa4be4b08e0b4a74d48b?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/leonardo-dicaprio-girlfriend-wardrobe-malfunction-bezos-wedding_n_6862aa4be4b08e0b4a74d48b?utm_campaign=bluesky_feed'],Entertainment
HuffPost,2025-06-30 12:14:15,"These masks are a ""must"" for summer — and on sale for a short time.",0,0,['https://www.huffpost.com/entry/foot-peel-mask-summer-sale_l_6862a40de4b08e0b4a74cdb6?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/foot-peel-mask-summer-sale_l_6862a40de4b08e0b4a74cdb6?utm_campaign=bluesky_feed'],Lifestyle
HuffPost,2025-06-30 12:03:53,"The MagSafe standing charger is a space saver at home, but comes in extra handy on the go.",1,0,['https://www.huffpost.com/entry/lisen-magsafe-standing-charger-sale_l_6862ae80e4b08e0b4a74d84a?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/lisen-magsafe-standing-charger-sale_l_6862ae80e4b08e0b4a74d84a?utm_campaign=bluesky_feed'],Technology
HuffPost,2025-06-30 11:35:49,"""This is the most outrageous action, I think, this crowd has taken on education,"" Sen. Mark Warner (D) said.",22,8,['https://www.huffpost.com/entry/sen-warner-warns-that-trump-uva-debacle-can-happen-anywhere_n_68629373e4b0a613dff6540c?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/sen-warner-warns-that-trump-uva-debacle-can-happen-anywhere_n_68629373e4b0a613dff6540c?utm_campaign=bluesky_feed'],Education
HuffPost,2025-06-30 11:24:00,"“It’s fun to finally, for the first time in my life, feel comfortable in my own skin,” said the “American Idol” veteran, who came out as queer in 2021.",13,1,['https://www.huffpost.com/entry/david-archuleta-pride-month-better-help_n_685ed615e4b0f01c9083cba2?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/david-archuleta-pride-month-better-help_n_685ed615e4b0f01c9083cba2?utm_campaign=bluesky_feed'],Entertainment
HuffPost,2025-06-30 11:19:09,"Quite frankly, we don’t need it.",15,4,['https://www.huffpost.com/entry/squid-game-us-cate-blanchett_n_685ee707e4b015addf95e326?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/squid-game-us-cate-blanchett_n_685ee707e4b015addf95e326?utm_campaign=bluesky_feed'],Opinion
HuffPost,2025-06-30 11:06:31,Now leading HuffPost:,23,8,[],[],Media
HuffPost,2025-06-30 10:36:20,"Sen. Thom Tillis (R-N.C.), unburdened by having to run for reelection, torched his party's ""Big Beautiful Bill.""",42,7,['https://www.huffpost.com/entry/thom-tillis-big-beautiful-bill_n_68628e83e4b0a244c713cd4d?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/thom-tillis-big-beautiful-bill_n_68628e83e4b0a244c713cd4d?utm_campaign=bluesky_feed'],Politics
HuffPost,2025-06-30 10:14:19,Republicans used a new budget gimmick to obscure the cost of President Trump's $4 trillion tax and spending bill in a new attack on the Senate's filibuster rules.,17,9,['https://www.huffpost.com/entry/big-beautiful-bill-parliamentarian_n_685ab68be4b0ede248bacb32?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/big-beautiful-bill-parliamentarian_n_685ab68be4b0ede248bacb32?utm_campaign=bluesky_feed'],Politics
HuffPost,2025-06-30 10:09:10,"“It is clear that there has been severe damage, but it’s not total damage,” Rafael Grossi said.",13,1,['https://www.huffpost.com/entry/un-nuclear-watchdog-chief-contradicts-trump-iran_n_68626f76e4b0a244c7139673?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/un-nuclear-watchdog-chief-contradicts-trump-iran_n_68626f76e4b0a244c7139673?utm_campaign=bluesky_feed'],News
HuffPost,2025-06-30 09:44:35,Now leading HuffPost:,14,6,[],[],Media
HuffPost,2025-06-30 09:41:20,The anchor appeared on Howard Kurtz’s show and gave a critical take on the secretary of defense.,16,1,['https://www.huffpost.com/entry/liz-claman-pete-hegseth-triggered_n_68626ea3e4b08e0b4a748229?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/liz-claman-pete-hegseth-triggered_n_68626ea3e4b08e0b4a748229?utm_campaign=bluesky_feed'],Politics
HuffPost,2025-06-30 09:23:46,"""I love him. I do not want to get married,"" Bibb said during a recent TV appearance.",7,0,['https://www.huffpost.com/entry/leslie-bibb-sam-rockwell-not-married_n_6855a709e4b0278e54ed59b1?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/leslie-bibb-sam-rockwell-not-married_n_6855a709e4b0278e54ed59b1?utm_campaign=bluesky_feed'],Entertainment
HuffPost,2025-06-30 08:42:13,Dreaming of a wild getaway? Start with these essentials.,0,0,['https://www.huffpost.com/entry/survivor-inspired-vacation-packing-list_l_685d8a74e4b0c80f4c3934cd?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/survivor-inspired-vacation-packing-list_l_685d8a74e4b0c80f4c3934cd?utm_campaign=bluesky_feed'],Travel
HuffPost,2025-06-30 08:14:57,"""History has informed us about what can happen, and we can’t ignore the possibilities.""",16,5,['https://www.huffpost.com/entry/parent-trans-child-safety-plan-leaving-the-country_n_685d64e1e4b06b4a21496308?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/parent-trans-child-safety-plan-leaving-the-country_n_685d64e1e4b06b4a21496308?utm_campaign=bluesky_feed'],Opinion
HuffPost,2025-06-30 08:14:56,"Authorities have yet to name any suspects, and no arrests have been made so far, police said.",12,4,['https://www.huffpost.com/entry/shooting-near-stonewall-in-after-nyc-pride-2025_n_686252f2e4b0a613dff5f080?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/shooting-near-stonewall-in-after-nyc-pride-2025_n_686252f2e4b0a613dff5f080?utm_campaign=bluesky_feed'],Crime
HuffPost,2025-06-30 07:47:56,"The neuroscientist, whose startup was partly bankrolled by Musk, gave Trump a shocking heads-up of what the president can expect from the tech mogul in the future.",20,7,['https://www.huffpost.com/entry/philip-low-elon-musk-donald-trump-damage-president_n_686253e1e4b08e0b4a7461b6?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/philip-low-elon-musk-donald-trump-damage-president_n_686253e1e4b08e0b4a7461b6?utm_campaign=bluesky_feed'],Technology
HuffPost,2025-06-30 07:03:55,"""If you're looking for a quick and easy way to freshen things up, this is it,"" one reviewer wrote.",1,0,['https://www.huffpost.com/entry/steamify-pressurized-handheld-steam-cleaner-ano_l_6855c2e8e4b0c0393cf1827f?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/steamify-pressurized-handheld-steam-cleaner-ano_l_6855c2e8e4b0c0393cf1827f?utm_campaign=bluesky_feed'],Lifestyle
HuffPost,2025-06-30 07:03:55,I was one of the first to try the FreeSip Tumbler which combines two of the brand's bestselling designs.,1,0,['https://www.huffpost.com/entry/new-owala-freesip-tumbler-ano_l_6855c173e4b095f252773b12?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/new-owala-freesip-tumbler-ano_l_6855c173e4b095f252773b12?utm_campaign=bluesky_feed'],Lifestyle
HuffPost,2025-06-30 07:03:53,Get ready to discover your next favorite vacuum that saves on cost but doesn't skimp on suction power.,4,0,['https://www.huffpost.com/entry/best-vacuums-under-200-dyson-alternatives-ud_l_6855c381e4b0c0393cf1829c?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/best-vacuums-under-200-dyson-alternatives-ud_l_6855c381e4b0c0393cf1829c?utm_campaign=bluesky_feed'],Home & Garden
HuffPost,2025-06-30 07:03:52,Stay connected and prepared with these reliable power banks.,3,0,['https://www.huffpost.com/entry/best-portable-power-stations-ud_l_6855c435e4b05236097f7a6b?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/best-portable-power-stations-ud_l_6855c435e4b05236097f7a6b?utm_campaign=bluesky_feed'],Technology
HuffPost,2025-06-30 07:03:51,"""As soon as I put them on, my feet are pain-free,"" one reviewer wrote.",1,0,['https://www.huffpost.com/entry/orthotic-sandals-for-foot-pain_l_685c50ede4b024434f98e89d?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/orthotic-sandals-for-foot-pain_l_685c50ede4b024434f98e89d?utm_campaign=bluesky_feed'],Health
HuffPost,2025-06-30 07:03:50,"""One of the BEST Amazon purchases I’ve ever made,"" one reviewer gushed.",0,0,['https://www.huffpost.com/entry/sun-ninja-beach-tent-upf-50_l_685d8fa8e4b00d997ce8e8ec?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/sun-ninja-beach-tent-upf-50_l_685d8fa8e4b00d997ce8e8ec?utm_campaign=bluesky_feed'],Product Reviews
HuffPost,2025-06-30 06:52:54,The anchor responded to the president's rage post with six words.,24,4,['https://www.huffpost.com/entry/abby-phillip-donald-trump-response_n_686266bae4b0a244c7138ee7?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/abby-phillip-donald-trump-response_n_686266bae4b0a244c7138ee7?utm_campaign=bluesky_feed'],Politics
HuffPost,2025-06-30 06:20:53,"The ""Last Week Tonight"" host exposed a ""toxic"" move that ""everyone who votes"" in favor of must be held accountable for.",31,10,['https://www.huffpost.com/entry/john-oliver-donald-trump-big-beautiful-bill_n_686241b1e4b08e0b4a744d34?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/john-oliver-donald-trump-big-beautiful-bill_n_686241b1e4b08e0b4a744d34?utm_campaign=bluesky_feed'],Politics
HuffPost,2025-06-30 05:13:58,Donald Trump's niece pulled no punches with her withering summary of her cousin.,35,12,['https://www.huffpost.com/entry/mary-trump-donald-trump-jr-summary_n_686241b2e4b0a613dff5db08?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/mary-trump-donald-trump-jr-summary_n_686241b2e4b0a613dff5db08?utm_campaign=bluesky_feed'],Politics
HuffPost,2025-06-30 05:08:43,"Harry Enten said the president's signature ""big beautiful bill"" is not at all popular with the public.",16,6,['https://www.huffpost.com/entry/harry-enten-terrible-trump-numbers_n_68624494e4b0a613dff5dc5b?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/harry-enten-terrible-trump-numbers_n_68624494e4b0a613dff5dc5b?utm_campaign=bluesky_feed'],Politics
HuffPost,2025-06-30 05:03:00,The visionary behind the iconic rom-com reveals how a new novel trilogy drew him back to the beloved franchise that launched his career over 20 years ago.,4,3,['https://www.huffpost.com/entry/the-best-man-unfinished-business-book-malcolm-d-lee-interview_n_685da0d7e4b00f68e51bbb42?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/the-best-man-unfinished-business-book-malcolm-d-lee-interview_n_685da0d7e4b00f68e51bbb42?utm_campaign=bluesky_feed'],Entertainment
HuffPost,2025-06-30 03:59:41,"The post was condemned as dehumanizing and “disgusting.""",23,10,['https://www.huffpost.com/entry/dhs-alligator-alcatraz-image-backlash_n_68623b90e4b0a244c7135710?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/dhs-alligator-alcatraz-image-backlash_n_68623b90e4b0a244c7135710?utm_campaign=bluesky_feed'],Opinion
HuffPost,2025-06-30 03:48:28,The president launched a new attack on renewable energy during a Fox News interview.,4,1,['https://www.huffpost.com/entry/trump-windmills-solar-ramp_n_68622360e4b08e0b4a743a83?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/trump-windmills-solar-ramp_n_68622360e4b08e0b4a743a83?utm_campaign=bluesky_feed'],Politics
HuffPost,2025-06-30 03:26:03,The president boasted about bringing two qualities back to America and critics vehemently disagreed.,19,3,['https://www.huffpost.com/entry/donald-trump-boast-on-fox-news_n_68623432e4b08e0b4a744429?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/donald-trump-boast-on-fox-news_n_68623432e4b08e0b4a744429?utm_campaign=bluesky_feed'],Politics
HuffPost,2025-06-30 02:41:12,They are reportedly “strongly considering a bid” to replace retiring North Carolina Republican Thom Tillis.,5,3,['https://www.huffpost.com/entry/trump-family-member-senate-run_n_68622aede4b08e0b4a743e75?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/trump-family-member-senate-run_n_68622aede4b08e0b4a743e75?utm_campaign=bluesky_feed'],Politics
HuffPost,2025-06-30 01:15:01,The president cited a hypothetical letter to Japanese leaders -- but with one major flaw.,20,5,['https://www.huffpost.com/entry/trump-mr-japan-letter_n_6861fb30e4b0a244c713373e?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/trump-mr-japan-letter_n_6861fb30e4b0a244c713373e?utm_campaign=bluesky_feed'],Politics
HuffPost,2025-06-29 21:20:55,"The president said a ""group of very wealthy people"" were ready to invest in the Chinese video sharing app.",11,4,['https://www.huffpost.com/entry/trump-tiktok-buyer-ban-two-weeks_n_6861beede4b0a613dff5a413?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/trump-tiktok-buyer-ban-two-weeks_n_6861beede4b0a613dff5a413?utm_campaign=bluesky_feed'],Business
HuffPost,2025-06-29 20:58:52,A new estimate from the nonpartisan Congressional Budget Office suggests that it could add $3.3 trillion to the national debt.,47,27,['https://www.huffpost.com/entry/senate-cbo-trump-bill-deficit_n_6861b946e4b0a613dff5a2e9?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/senate-cbo-trump-bill-deficit_n_6861b946e4b0a613dff5a2e9?utm_campaign=bluesky_feed'],Economy
HuffPost,2025-06-29 19:57:49,Two other Democrats have now joined Kirsten Gillibrand in falsely accusing the Muslim mayoral candidate for New York City of supporting calls for violence against Jews.,31,8,['https://www.huffpost.com/entry/top-democrat-racist-tirade-zohran-mamdani_n_6861aab5e4b08e0b4a741231?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/top-democrat-racist-tirade-zohran-mamdani_n_6861aab5e4b08e0b4a741231?utm_campaign=bluesky_feed'],Politics
HuffPost,2025-06-29 17:23:34,Republicans are expected to pass the $4 trillion package that includes historic cuts to Medicaid and federal food assistance programs on Monday.,27,14,['https://www.huffpost.com/entry/donald-trump-bill-senate_n_6861750fe4b0a244c7130d0d?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/donald-trump-bill-senate_n_6861750fe4b0a244c7130d0d?utm_campaign=bluesky_feed'],Politics
HuffPost,2025-06-29 15:44:51,The pop star continued to sing as the set piece tilted sideways while she was suspended over her audience.,6,0,['https://www.huffpost.com/entry/beyonce-concert-floating-car-malfunctions_n_686185a5e4b0a613dff59331?utm_campaign=bluesky_feed'],['https://www.huffpost.com/entry/beyonce-concert-floating-car-malfunctions_n_686185a5e4b0a613dff59331?utm_campaign=bluesky_feed'],Entertainment
HuffPost,2025-06-29 14:27:34,"Now leading HuffPost:

www.huffpost.com/entry/thom-t...",32,7,['https://www.huffpost.com/entry/thom-tillis-reelection_n_686177afe4b0a613dff58fae'],['https://www.huffpost.com/entry/thom-tillis-reelection_n_686177afe4b0a613dff58fae'],Politics
