create_time,username,video_description,view_count,like_count,share_count,comment_count,region_code,id,section,merged_section
2025-06-01 08:30:00,bbcnews,"VTubers interact and perform behind the mask of digital anime characters, which are controlled live using face tracking technology. #Saiiren #VTuber #VTubing #Anime #Manga #Idol #Japan #Twitch #Streamer #Streaming #Asia #UK #BBCNews",176947,21264,2955,352,GB,7510884561656515862,Entertainment,Entertainment
2025-06-01 07:28:58,bbcnews,"A 19-year-old New Zealander died this week after picking up an injury doing the ""run it straight"" craze. #RunItStraight #Rugby #RugbyUnion #RugbyLeague #NRL #SuperRugby #Sport #NewZealand #Australia #trends #viralvideos #BBCNews",2845842,126195,4037,1293,GB,7510879592937262358,Sports,Sports
2025-06-03 19:14:39,bbcnews,Former president Yoon Suk Yeol was impeached and removed from office. He still faces criminal charges for abusing his power. #SouthKorea #YoonSukYeol #Politics #BreakingNews #BBCNews,1551057,130589,3547,1897,GB,7511803643742473494,Politics,Politics
2025-06-03 19:45:00,bbcnews,"At least 27 Palestinians have been killed by Israeli fire as they attempted to collect aid near a distribution site in Gaza, local officials say. The IDF said its troops fired shots after identifying suspects who moved towards them ""deviating from the designated access routes"". #IDF #Israel #Gaza #Aid #HumanitarianAid #MiddleEast #MiddleEastNews #BBCNews",80338,2956,104,236,GB,7511792494007405846,World News,World
2025-06-03 18:45:00,bbcnews,"Police Scotland said it welcomed Lauren Baird’s conviction, calling her behaviour “very dangerous”. #Aviemore #Driver #DashCam #PoliceScotland #Police #PoliceOfficers #PoliceOfficer #RoadSafety #Kincraig #Rotheimurchus #InvernessSheriffCourt #Scotland #UKCourt #News #BBCNews",255516,8049,281,477,GB,7511786280263388438,Crime,Crime
2025-06-03 20:45:00,bbcnews,"Blake Lively and Justin Baldoni have been in a legal dispute since December 2024, after they worked together on the film It Ends With Us. #BlakeLively #JustinBaldoni #ItEndsWithUs #RyanReynolds #Film #Director #Actress #Hollywood #BBCNews",473585,23288,953,485,GB,7511783817909210390,Entertainment News,Entertainment
2025-06-03 17:54:23,bbcnews,"Portuguese and German authorities have begun a new search for Madeleine McCann in Portugal, nearly two decades after she disappeared. The prime suspect, Christian Brückner, denies all charges. #MadeleineMcCann #ChristianBrückner #Germany #Police #MissingPeople #MissingChildren #Missing #UKNews #BBCNews",602691,15179,372,297,GB,7511782947930901782,Crime News,Crime
2025-06-03 16:40:00,bbcnews,Kate - not her real name - was abused by a gang of men of Pakistani origin in the Shropshire town of Telford. She is one of a group of women who waived their right to anonymity to talk to BBC Newsnight about their experiences of being groomed by gangs in the UK. #Telford #Shropshire #Birmingham #WestMidlands #Newsnight #BBCNews,1171507,22869,1049,1059,GB,7511757805754387734,Crime,Crime
2025-06-03 16:00:00,bbcnews,"Organisers said they were taking Coachella's complaint as ""a massive compliment that they feel like our little festival is a little bit of a threat to their ginormous, juggernaut of a machine"". #Coachella #Cowchella #MooLaLa #FestivalSeason #Cowbridge #Glamorgan #Wales #FestivalTok #MusicFestival #Festivals #News #BBCNews",289986,12361,481,46,GB,7511746249003928854,Entertainment,Entertainment
2025-06-03 15:10:00,bbcnews,The move has now likely paved the way for snap elections in the Netherlands. #Dutch #Netherlands #DutchPolitics #Europe #Politics #GeertWilders #News #BBCNews,392210,21588,2298,804,GB,7511735565495143702,Politics,Politics
2025-06-03 14:00:00,bbcnews,"TikTok said they will ""remove products that breach policies"" around safety of food and beverage sales on the TikTok Shop. #TikTokShop #Allergies #AllergyInformation #AllergyAwareness #Anaphylaxis #FoodStandards #FoodTok #BBCNews",84591,1916,19,44,GB,7511717699978906902,Health and Safety,Health
2025-06-03 13:08:51,bbcnews,"The owner of the missing zebra notified the Rutherford County Sheriff's Office, which said the animal was still at large Monday afternoon. #Tennessee #Zebra #WildAnimal #WildAnimals #AnimalRescue #AnimalOnTheLoose #Nature #US #BBCNews",1266076,122290,13106,1272,GB,7511709363350932758,Local News,Local News
2025-06-03 11:24:24,bbcnews,"A new search for Madeleine McCann has started in Portugal, nearly two decades after her disappearance. Police identified Christian Brückner, 48, as the case's prime suspect in 2022, but he's repeatedly denied any involvement. #MadeleineMcCann #Portugal #PraiaDaLuz #Algarve #ChristianBrückner #Police #Crime #CrimeTok #Missing #Disappearance #News #BBCNews",436094,12956,210,202,GB,7511682446241352982,Crime News,Crime
2025-06-03 07:59:00,bbcnews,"A man arrested over a ""suspected act of terrorism"" in Boulder, Colorado, has been charged with a federal hate crime and 16 state counts of attempted murder after officials said he started ""setting people on fire"". #Boulder #Colorado #FBI #Israel #US #BBCNews",122356,2474,68,199,GB,7511629507980168470,Crime,Crime
2025-06-03 06:40:28,bbcnews,"The enclave's Hamas-run health ministry now says Israeli troops killed 24 people who were waiting for aid near a distribution site in Rafah. The Israeli military says it fired shots near an aid distribution complex after identifying ""several suspects"" and it is examining reports of casualties. #Israel #Gaza #Aid #Rafah #KhanYounis #NasserHospital #MiddleEast #MiddleEastNews #BBCNews",52117,2122,63,136,GB,7511609250003569942,World News,World
2025-06-03 05:59:13,bbcnews,The snap election follows the impeachment of former President Yoon for declaring martial law. #SouthKorea #PresidentYoon #YoonSukYeol #Election #SouthKoreaElection #BBCNews,61335,1805,21,34,GB,7511598637160467734,Politics,Politics
2025-06-04 21:00:00,bbcnews,Pupils at the school have been creating art and writing stories about the buzzard. #Buzzard #Bird #Conservation #Teacher #Prey #Playground #Education #BBCNews,1620106,91824,2422,475,GB,7512173512149241110,Education,Education
2025-06-04 20:30:00,bbcnews,"The BBC says claims that a story was removed from its website are ""completely wrong"". #BBC #WhiteHouse #KarolineLeavitt #Press #PressSecretary #News #BBCNews",649250,60883,1401,2951,GB,7512172888804445462,Media News,Entertainment
2025-06-04 20:00:00,bbcnews,"The president of the International Committee of the Red Cross, Mirjana Spoljaric, said that states must do more to end the war in Gaza, end the suffering of Palestinians and release Israeli hostages. #Gaza #Israel #RedCross #BBCNews",39569,1332,37,96,GB,7512171953705225494,World News,World
2025-06-04 19:30:00,bbcnews,Love Island starts again on Monday but one person has already gone home. #LoveIsland #KyleAshman #StaffordshirePolice #TV #TVShow #Police #News #BBCNews,435717,19247,2783,157,GB,7512157061875059990,Entertainment,Entertainment
2025-06-04 18:45:00,bbcnews,"Gaza has become worse than hell on Earth, according to the president of the International Committee of the Red Cross, Mirjana Spoljaric. #Gaza #Israel #RedCross #BBCNews",362047,28744,1542,2018,GB,7512156639689067798,World News,World
2025-06-04 18:00:00,bbcnews,"Separately, the UK is seeking Andrew and Tristan Tate's extradition from Romania after they were charged in 2024 of rape, actual bodily harm and human trafficking. They have denied allegations of criminal wrongdoing. #GoldenPassport #Vanuatu #Romania #Citizenship #TristanTate #BBCNews",151476,4931,64,0,GB,7512147140236381462,Crime News,Crime
2025-06-04 17:24:54,bbcnews,US President Donald Trump says President Vladimir Putin has told him Russia will have to respond to Ukraine's drone attack. #Russia #Ukraine #US #Putin #VladimirPutin #DonaldTrump #Trump #News #BBCNews,387455,8163,285,499,GB,7512146433961741590,World News,World
2025-06-04 16:05:09,bbcnews,"The elephant chomped down nine bags of sweet rice crackers, a sandwich and some bananas. #Elephant #AnimalOnTheLoose #Thailand #Shopping #Food #FoodShopping #Shop #BBCNews",516513,32812,10599,316,GB,7512125886322298134,Lifestyle,Lifestyle
2025-06-04 14:41:25,bbcnews,"""I thought it was a gift to my father to name her Beyoncé."" #Beyonce #TinaKnowles #Surname #BirthCertificate #Texas #USA #BBCNews",344779,39018,404,216,GB,7512104309488848150,Entertainment,Entertainment
2025-06-04 12:53:03,bbcnews,"Eddie Lyons Jnr and Ross Monaghan, from Scotland, were shot dead in an attack at Monaghans pub in Fuengirola on the Costa del Sol on Saturday evening. #Scotland #Fuengirola #CostaDelSol #Spain #Crime #CCTV #Police #News #BBCNews",709114,23599,2419,250,GB,7512076367958183190,Crime,Crime
2025-06-04 10:58:49,bbcnews,"Investigators have until Friday to search across the site, near Praia da Luz, Portugal, for missing Madeleine McCann. German investigators have identified Christian Brückner as their prime suspect. Brückner denies any involvement. #MadeleineMcCann #Search #PoliceSearch #Portugal #PortuguesePolice #GermanPolice #Missing #MissingCase #Europe #News #BBCNews",284260,5886,106,163,GB,7512046943527275778,Crime News,Crime
2025-06-04 10:20:53,bbcnews,Billions of pounds of investment for transport in England has been announced by UK Chancellor Rachel Reeves. #Travel #Trams #Buses #Trains #PublicTransport #Politics #UKPolitics #RachelReeves #Chancellor #News #BBCNews,117294,2950,98,994,GB,7512037159046483222,Politics,Politics
2025-06-04 10:04:12,bbcnews,"""Cancer sucks in any form, but I'm holding on to the word 'early'."" #JessieJ #BreastCancer #Diagnosis #Singer #Health #CancerAwareness #BBCNews",147597,17212,2178,169,GB,7512032855099247894,Health,Health
2025-06-04 09:43:40,bbcnews,"Just 1% of reviews into domestic abuse-related murders and suicides are being completed in the six-month timeframe the government says they should be, BBC research suggests. #DomesticAbuse #DomesticAbuseAwareness #Beverley #EastYorkshire #UKGovernment #News #BBCNews",179214,7679,86,147,GB,7512027563301162262,Crime,Crime
2025-06-04 08:25:53,bbcnews,"Lee Jae-myung, who won South Korea's snap election by 49.4%, had fought this election as a referendum on martial law – promising to make sure it would never happen again. #SouthKorea #Election #President #PresidentialElection #MartialLaw #Polls #Votes #Voter #Asia #News #BBCNews",129213,6994,47,56,GB,7512007507368512770,Politics,Politics
2025-06-04 07:06:21,bbcnews,"A Sean ‘Diddy’ Combs supporter had to be removed from the courtroom because she was upset by how people were talking about the case when there were breaks. The rapper is on trial in New York, facing federal charges of sex trafficking, racketeering with conspiracy and transportation for prostitution. He denies all the charges. #SeanDiddyCombs #Diddy #Trial #Court #NewYork #News #BBCNews",610871,15734,1180,4482,GB,7511987021007605014,Crime News,Crime
2025-06-04 06:32:18,bbcnews,"Former hotel security officer Eddy Garcia has testified that he was given $100,000 after handing over CCTV video to Diddy, which showed the rapper attack Cassie Ventura in 2016. Sean ‘Diddy’ Combs is on trial, facing federal charges of sex trafficking, racketeering with conspiracy and transportation for prostitution. He denies all the charges. #SeanDiddyCombs #Diddy #CassieVentura #Cassie #CCTV #Trial #NewYork #Court #US #News #BBCNews",57859,1484,25,34,GB,7511978245932190998,Crime News,Crime
2025-06-05 21:00:00,bbcnews,She's back with a vengeance! #SkyrimGrandma #GamingNews #Skyrim #Oblivion #OblivionRemastered #Bethesda #ElderScrolls #ShirleyCurry #BBCNews,34588,1589,69,44,GB,7512556957211970838,Gaming News,Entertainment
2025-06-05 19:45:00,bbcnews,"In response to President Trump, Elon Musk hit back on X, claiming Trump would have lost the election without his support. #DonaldTrump #ElonMusk #USElection #Politics #Musk #USNews #BBCNews",195790,5184,363,540,GB,7512547665977150742,Politics,Politics
2025-06-05 20:15:00,bbcnews,"The list could be revised if ""material improvements"" were made, while other countries could be added as ""threats emerge around the world,"" the US president said. #Travel #TravelBan #US #USPresident #DonaldTrump #WhiteHouse #News #BBCNews",352560,10745,246,252,GB,7512528482585382146,Politics,Politics
2025-06-05 19:30:00,bbcnews,The Māori Party members have been suspended for their protest haka against a controversial bill last year. #Maori #MaoriParty #NewZealand #HanaRawhitiMaipiClarke #RawiriWaititi #DebbieNgarewaPacker #MP #Parliament #ChristopherLuxon #News #BBCNews,438941,12671,192,1212,GB,7512523231278943510,Politics,Politics
2025-06-05 18:45:00,bbcnews,"Saudi authorities say they have stepped up safety precautions for the annual event after 1,300 people died last year, mostly due to the extreme heat. #Hajj #Pilgrimage #HajjPilgrimage #Saudi #SaudiArabia #Muslim #Religion #Mecca #News #BBCNews",387567,21837,416,1229,GB,7512520680819232022,World News,World
2025-06-05 18:00:00,bbcnews,"Any child in England whose parents receive Universal Credit will be able to claim free school meals from September 2026, the government said. #ZaynMalik #SchoolMeals #FreeSchoolMeals #Schools #Education #UKPolitics #UKGovernment #News #BBCNews",67640,8250,613,174,GB,7512519281230220566,Education,Education
2025-06-05 17:02:35,bbcnews,"Zia Yusuf said he no longer believes ""working to get a Reform government elected is a good use of my time"". #ReformUK #ZiaYusuf #BreakingNews #UKPolitics #Resignation #Government #News #BBCNews",835136,21693,1846,1542,GB,7512511780933930263,Politics,Politics
2025-06-05 15:30:06,bbcnews,Students in London have reacted to the UK government’s plans to reduce oversea graduates. #UKPolitics #Politics #StudentVisas #University #Graduates #InternationalStudents #Migration #UKGovernment #BBCNews,340827,11862,233,101,GB,7512487946209987862,Politics,Politics
2025-06-05 14:25:45,bbcnews,"Charan said some were ""quite negative"" about her boxing before she turned pro. #CharanDhesi #Boxing #Sikh #Hull #British #History #News #BBCNews",94018,1627,25,22,GB,7512471363307719958,Sports,Sports
2025-06-05 12:29:21,bbcnews,"Tina Satchwell was killed by her husband, Richard Satchwell, in March 2017. #TinaSatchwell #RichardSatchwell #Youghal #Ireland #Crime #CrimeTok #Trial #Sentence #News #BBCNews",335529,11065,502,143,GB,7512441358225771798,Crime,Crime
2025-06-05 11:30:22,bbcnews,How would you feel if skirts were banned at your school? #Skirts #Ban #School #Coggeshall #Trousers #SchoolRules #Term #SchoolTerm #Student #Parents #News #BBCNews,1033203,64259,5934,1637,GB,7512426158579780887,Education,Education
2025-06-05 08:49:08,bbcnews,"Israel's PM Benjamin Netanyahu said ""we welcome the closure and their return to a proper burial at home, in Israel."" #JudiWeinsteinHaggai #GadiHaggai #Israel #Gaza #News #BBCNews",184581,6073,123,1440,GB,7512384607921196310,World News,World
2025-06-05 07:28:10,bbcnews,"The driver apologised and paid for the damage to the restaurant, according to Reuters news agency. #China #Henan #News #BBCNews",241829,7361,125,614,GB,7512363721574911254,Local News,Local News
2025-06-05 05:39:58,bbcnews,"The federal case, now in its fourth week of testimony, followed dozens of civil lawsuits filed against Diddy by men and women accusing him of abuse. #SeanDiddyCombs #Diddy #CassieVentura #Cassie #Trial #NewYork #Court #US #News #BBCNews",151556,4059,99,107,GB,7512335822520110358,Entertainment News,Entertainment
2025-06-05 03:32:15,bbcnews,There are an additional seven countries whose nationals face partial travel restrictions. #US #DonaldTrump #Travel #BBCNews,1761823,54513,5375,1498,GB,7512302820159229206,Travel News,Food & Lifestyle
2025-06-06 21:40:49,bbcnews,Donald Trump is thinking about selling his Tesla car which he purchased when trying to help Elon Musk promote his company. #DonaldTrump #ElonMusk #Tesla #Musk #Trump #USPresident #US #BBCNews,1189133,29564,730,591,GB,7512954553667439894,Entertainment,Entertainment
2025-06-06 21:00:00,bbcnews,"Satellite imagery has shown how hundreds of buildings in the neighbourhood of Shujaiya, in east Gaza City, have been almost entirely reduced to rubble. #Gaza #GazaCity #Shujaiya #Israel #News #BBCNews",216103,11190,447,850,GB,7512914995550768406,World News,World
2025-06-06 20:00:00,bbcnews,"The Israeli military has admitted that a previously unacknowledged strike it conducted on the al-Mawasi area of southern Gaza was the result of ""technical and operational errors"". #Israel #Gaza #News #BBCVerify #BBCNews",370144,29919,1199,2313,GB,7512910120670563606,World News,World
2025-06-06 20:30:00,bbcnews,Would you like to see more gaming franchises in theme parks? #Gaming #ThemeParks #UniversalStudios #US #HorrorGame #FiveNightsAtFreddys #Fallout #SilentHill #TheLastOfUs #GamingNews #Halloween #HalloweenHorrorNights #Nintendo #SuperNintendoWorld #ThemeParkNews #BBCNews,41732,1914,272,49,GB,7512895825446587670,Entertainment,Entertainment
2025-06-06 19:30:00,bbcnews,"Chloe says she has received death threats and been called ""selfish"" due to ""misunderstandings"" about her allergy. #Anaphylaxis #Peanut #Allergy #PeanutAllergy #EpiPen #BBCNews",317910,15640,479,214,GB,7512895094354087190,Health,Health
2025-06-06 18:45:00,bbcnews,"""I'd love her to end up on a beach in Barbados or Spain."" #Mum #Mother #Daughter #Bottle #Ashes #Sea #Travel #Dream #Oldham #Skegness #BBCNews",394309,23023,240,89,GB,7512889221858741526,Lifestyle,Lifestyle
2025-06-06 18:00:00,bbcnews,"Zia Yusuf said working to get the party elected was no longer ""a good use of my time"". #ZiaYusuf #NigelFarage #Politics #UKPolitics #ReformUK #Reform #PoliticalParty #Resigned #News #BBCNews",62269,791,27,73,GB,7512887074346011926,Politics,Politics
2025-06-06 17:10:12,bbcnews,Donald Trump has said he will be looking to sell his Tesla following his fall out with Elon Musk. #DonaldTrump #ElonMusk #Tesla #BigBeautifulBill #DOGE #USPolitics #SpaceX #USNews #BBCNews,94066,3263,114,98,GB,7512884818099637526,US Politics,Politics
2025-06-06 16:47:10,bbcnews,"Oghenochuko Ojiri, a former Bargain Hunt art expert, has been jailed for two years and six months. #OghenochukoOjiri #BargainHunt #Jail #Sentence #BreakingNews #BBCNews",77569,1096,52,76,GB,7512878882580630806,Crime,Crime
2025-06-06 14:45:00,bbcnews,Conservative Party distanced themselves from former Prime Minister Liz Truss's mini-budget this week. #KemiBadenoch #LizTruss #KemiBadenoch #UKPolitics #ToryParty #ConservativeParty #HouseOfCommons#BBCNews,157923,5539,221,185,GB,7512843314656333078,Politics,Politics
2025-06-06 14:10:00,bbcnews,Cast members from this series of I Kissed A Boy sat down with us to share their thoughts on LGBTQ+ allyship. #IKissedABoy #IKissedABoy2 #iPlayer #Dating #Love #QueerDating #QueerLove #LBGBT #LGBTQ #BBCNews,101437,4740,151,133,GB,7512829971996462358,Entertainment,Entertainment
2025-06-06 13:34:37,bbcnews,There are concerns that the growing popularity of 'skinny jabs' means many women aren't using the drugs safely or getting the right advice. #Contraception #Weight #WeightLoss #Wegovy #Mounjaro #Health #Ozempic #Pregnancy #WomensHealth #News #BBCNews,23674,423,18,7,GB,7512829264136277270,Health,Health
2025-06-06 12:31:07,bbcnews,It's unlikely authorities will share the result of the search for several weeks. #MadeleineMcCann #Madeleine #Disappearance #Search #PoliceSearch #Portugal #PortuguesePolice #GermanPolice #Missing #MissingCase #Europe #News #BBCNews,1110534,27674,605,298,GB,7512812897127370006,Crime News,Crime
2025-06-06 11:49:39,bbcnews,"Thousands of criminal cases - including some of the most serious violent and sexual offences - are collapsing every year because of lost, damaged or missing evidence, the BBC has found. #Police #UK #Crime #Evidence #News #BBCNews",432339,24488,321,226,GB,7512802215870893334,Crime,Crime
2025-06-06 10:13:42,bbcnews,"Former England and Manchester United footballer David Beckham will be knighted in King Charles's Birthday Honours, the BBC understands. #DavidBeckham #Knighthood #KingCharles #EnglandFootballTeam #ManchesterUnited #MUFC #Footballer #Sport #Olympics #BBCNews",574701,27920,757,908,GB,7512777480600571158,Sports,Sports
2025-06-06 09:12:25,bbcnews,"When she's not teaching Jeremy how to use his Lambo, Harriet works as a community nurse and spreads awareness on mental health struggles in farming. #ClarksonsFarm #HarrietCowan #FarmLife #Farming #BritishFarming #MentalHealth #FarmTok #YoungFarmers #WomenInAgriculture #BBCNews",1323970,106968,1077,387,GB,7512761686361705750,Lifestyle,Lifestyle
2025-06-06 07:47:48,bbcnews,"Fair to say Beyoncé fans aren't being funny with their money, honey. #Beyonce #CowboyCarter #Renaissance #CowboyCarterTour #TicketPrices #MerchPrices #Merchandise #TottenhamHotspurStadium #London#NorthLondon #BBCNews",150232,9804,285,249,GB,7512739868728986902,Entertainment,Entertainment
2025-06-06 06:45:00,bbcnews,"Muslims around the world are celebrating Eid-Al-Adha, 'the festival of sacrifice'.  #Eid #EidAlAdha #EidAlFitr #EidMubarah #Hajj #FestivalofSacrifice #Muslim #Ummah #BBCNews",286488,11440,442,258,GB,7512717849824103702,Religion,Religion
2025-06-06 05:18:21,bbcnews,"The court also heard from a woman using the pseudonym ""Jane"", who dated the music mogul between 2021 and his arrest in 2024. Sean 'Diddy' Combs is on trial, facing federal charges of sex trafficking, racketeering with conspiracy and transportation for prostitution. He denies all charges. #Diddy #Trial #SeanDiddyCombs #NewYork #US #News #BBCNews",1709455,88768,3785,378,GB,7512701332449463574,Crime News,Crime
2025-06-07 18:30:00,bbcnews,Do you want to see Harriet return to the farm? #ClarksonsFarm #HarrietCowan #FarmLife #Farming #BritishFarming #FarmTok #YoungFarmers #WomenInAgriculture #BBCNews,2034924,113663,1681,509,GB,7513262900904004886,Agriculture,Agriculture
