date,content,tweet_url,embedded_links,section,merged_section
2025-07-03 21:35:09+00:00,Rubio recalls top US diplomat from Colombia after 'baseless' statements from officials,https://x.com/FoxNews/status/1940887058764935453,"['https://www.foxnews.com/politics/rubio-recalls-top-us-diplomat-from-colombia-after-baseless-statements-from-officials?intcmp=tw_fnc&taid=6866f78d8197b70001ed44c7&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/politics/rubio-recalls-top-us-diplomat-from-colombia-after-baseless-statements-from-officials?intcmp=tw_fnc&taid=6866f78d8197b70001ed44c7&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-07-03 21:30:58+00:00,"President Trump speaks on the 'big, beautiful bill' passage before kicking off July Fourth weekend at the Iowa State Fairground.",https://x.com/FoxNews/status/1940886004711166327,[],Politics,Politics
2025-07-03 21:30:18+00:00,ICE agent shares fears about family safety as assaults on officials surge,https://x.com/FoxNews/status/1940885839690465535,"['https://www.foxnews.com/politics/ice-agent-shares-fears-about-family-safety-assaults-officials-surge?intcmp=tw_fnc&taid=6866f66af62d0a000198d696&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/politics/ice-agent-shares-fears-about-family-safety-assaults-officials-surge?intcmp=tw_fnc&taid=6866f66af62d0a000198d696&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Crime,Law & Order
2025-07-03 21:25:09+00:00,"Congressman's last day in office revealed after vote on Trump's 'Big, Beautiful Bill'",https://x.com/FoxNews/status/1940884543935774823,"['https://www.foxnews.com/politics/congressmans-last-day-office-revealed-after-vote-trumps-big-beautiful-bill?intcmp=tw_fnc&taid=6866f5357139ca00012bc26b&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/politics/congressmans-last-day-office-revealed-after-vote-trumps-big-beautiful-bill?intcmp=tw_fnc&taid=6866f5357139ca00012bc26b&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-07-03 21:20:13+00:00,California AG says online daily fantasy sports are illegal in the state,https://x.com/FoxNews/status/1940883301591388647,"['https://www.foxnews.com/sports/california-ag-says-online-fantasy-sports-platforms-now-illegal-state?intcmp=tw_fnc&taid=6866f40d4ec9cd000180ca2d&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/sports/california-ag-says-online-fantasy-sports-platforms-now-illegal-state?intcmp=tw_fnc&taid=6866f40d4ec9cd000180ca2d&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Sports News,Sports News
2025-07-03 21:15:10+00:00,"Charlize Theron, 49, confesses to ‘amazing’ recent hook-up with 26-year-old",https://x.com/FoxNews/status/1940882028670377992,"['https://www.foxnews.com/entertainment/charlize-theron-49-confesses-amazing-recent-hook-up-26-year-old?intcmp=tw_fnc&taid=6866f2ddfb966600010a885c&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/entertainment/charlize-theron-49-confesses-amazing-recent-hook-up-26-year-old?intcmp=tw_fnc&taid=6866f2ddfb966600010a885c&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Entertainment,Entertainment
2025-07-03 21:12:25+00:00,".
@FLOTUS
 rings in July Fourth weekend with a patriotic visit to the Children's National Hospital in DC.",https://x.com/FoxNews/status/1940881339609125245,[],Politics,Politics
2025-07-03 21:10:10+00:00,White House wants Obama intel officials 'held accountable' for role peddling 2016 Russia hoax,https://x.com/FoxNews/status/1940880773323567189,"['https://www.foxnews.com/politics/white-house-wants-obama-intel-officials-held-accountable-role-peddling-2016-russia-hoax?intcmp=tw_fnc&taid=6866f1b24ec9cd000180ca01&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/politics/white-house-wants-obama-intel-officials-held-accountable-role-peddling-2016-russia-hoax?intcmp=tw_fnc&taid=6866f1b24ec9cd000180ca01&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-07-03 21:05:10+00:00,Lia Thomas' former teammates praise Trump's protection of women's sports at UPenn,https://x.com/FoxNews/status/1940879511798661268,"['https://www.foxnews.com/media/lia-thomas-former-teammates-praise-trumps-protection-womens-sports-upenn?intcmp=tw_fnc&taid=6866f0857139ca00012bc231&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/media/lia-thomas-former-teammates-praise-trumps-protection-womens-sports-upenn?intcmp=tw_fnc&taid=6866f0857139ca00012bc231&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Sports News,Sports News
2025-07-03 21:01:06+00:00,EPA places numerous employees on leave for alleged misuse of official titles in unauthorized letter,https://x.com/FoxNews/status/1940878490573668738,"['https://www.foxnews.com/politics/epa-places-numerous-employees-leave-alleged-misuse-official-titles-unauthorized-letter?intcmp=tw_fnc&taid=6866ef920f347d00019afbc2&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/politics/epa-places-numerous-employees-leave-alleged-misuse-official-titles-unauthorized-letter?intcmp=tw_fnc&taid=6866ef920f347d00019afbc2&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-07-03 20:55:09+00:00,"2 lone Republicans vote against Trump's 'big, beautiful bill' as it heads to president's desk",https://x.com/FoxNews/status/1940876993379135853,"['https://www.foxnews.com/politics/2-lone-republicans-vote-against-trumps-big-beautiful-bill-heads-presidents-desk?intcmp=tw_fnc&taid=6866ee2d7139ca00012bc145&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/politics/2-lone-republicans-vote-against-trumps-big-beautiful-bill-heads-presidents-desk?intcmp=tw_fnc&taid=6866ee2d7139ca00012bc145&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-07-03 20:50:11+00:00,"DNC chair says 'bulls---' on air as Dem frustrations over Trump's 'big, beautiful bill' mount",https://x.com/FoxNews/status/1940875742192992401,"['https://www.foxnews.com/media/dnc-chair-says-bulls-air-dem-frustrations-trumps-big-beautiful-bill-mount?intcmp=tw_fnc&taid=6866ed030f347d00019afb0e&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/media/dnc-chair-says-bulls-air-dem-frustrations-trumps-big-beautiful-bill-mount?intcmp=tw_fnc&taid=6866ed030f347d00019afb0e&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-07-03 20:45:11+00:00,"Dodgers' Clayton Kershaw joins elite group in MLB history after reaching 3,000 career strikeouts",https://x.com/FoxNews/status/1940874484275150976,"['https://www.foxnews.com/sports/dodgers-clayton-kershaw-joins-elite-group-mlb-history-after-reaching-3000-career-strikeouts?intcmp=tw_fnc&taid=6866ebd72f9e6e0001945d1f&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/sports/dodgers-clayton-kershaw-joins-elite-group-mlb-history-after-reaching-3000-career-strikeouts?intcmp=tw_fnc&taid=6866ebd72f9e6e0001945d1f&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Sports,Sports
2025-07-03 20:44:33+00:00,"Republicans praise the passage of President Trump's 'big, beautiful bill' as the measure now heads to his desk for approval before the July Fourth deadline.",https://x.com/FoxNews/status/1940874324992233502,[],Politics,Politics
2025-07-03 20:40:14+00:00,"Brad Pitt, a Chiefs fan, shares time he trolled Bradley Cooper about Eagles' losses before Super Bowl defeat",https://x.com/FoxNews/status/1940873238524862811,"['https://www.foxnews.com/sports/brad-pitt-chiefs-fan-shares-time-he-trolled-bradley-cooper-about-eagles-losses-before-super-bowl-defeat?intcmp=tw_fnc&taid=6866eaae76b5a50001baa2f1&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/sports/brad-pitt-chiefs-fan-shares-time-he-trolled-bradley-cooper-about-eagles-losses-before-super-bowl-defeat?intcmp=tw_fnc&taid=6866eaae76b5a50001baa2f1&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Entertainment,Entertainment
2025-07-03 20:35:09+00:00,PGA golfer Justin Thomas discusses recent 'ups and downs' as golf season's exciting homestretch approaches,https://x.com/FoxNews/status/1940871961464172758,"['https://www.foxnews.com/sports/pga-golfer-justin-thomas-discusses-recent-ups-downs-golf-seasons-exciting-homestretch-approaches?intcmp=tw_fnc&taid=6866e97d7139ca00012bc0fd&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/sports/pga-golfer-justin-thomas-discusses-recent-ups-downs-golf-seasons-exciting-homestretch-approaches?intcmp=tw_fnc&taid=6866e97d7139ca00012bc0fd&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Sports,Sports
2025-07-03 20:30:20+00:00,Outraged female cyclists expose 'deception' after trans competitor dominates championship race,https://x.com/FoxNews/status/1940870747942945120,"['https://www.foxnews.com/media/outraged-female-cyclists-expose-deception-after-trans-competitor-dominates-championship-race?intcmp=tw_fnc&taid=6866e85c2f9e6e0001945cd7&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/media/outraged-female-cyclists-expose-deception-after-trans-competitor-dominates-championship-race?intcmp=tw_fnc&taid=6866e85c2f9e6e0001945cd7&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Sports,Sports
2025-07-03 20:29:37+00:00,"President 
@realDonaldTrump
 and 
@FLOTUS
 welcome freed hostage, Edan Alexander, to the White House after the brave American citizen was held in captivity by Hamas for 584 days.",https://x.com/FoxNews/status/1940870566166081733,[],Politics,Politics
2025-07-03 20:25:10+00:00,"Putin rebuffs Trump in call, vows to press on with Ukraine war",https://x.com/FoxNews/status/1940869446563676621,"['https://www.foxnews.com/world/putin-rebuffs-trump-call-vows-press-ukraine-war?intcmp=tw_fnc&taid=6866e7257139ca00012bc09c&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/world/putin-rebuffs-trump-call-vows-press-ukraine-war?intcmp=tw_fnc&taid=6866e7257139ca00012bc09c&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",World News,World News
2025-07-03 20:20:12+00:00,House Republican calls for third Trump term over passage of ‘historic’ tax bill,https://x.com/FoxNews/status/1940868198699503984,"['https://www.foxnews.com/politics/house-republican-calls-third-trump-term-over-passage-historic-tax-bill?intcmp=tw_fnc&taid=6866e5fc8197b70001ed4294&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/politics/house-republican-calls-third-trump-term-over-passage-historic-tax-bill?intcmp=tw_fnc&taid=6866e5fc8197b70001ed4294&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-07-03 19:58:03+00:00,"The 'big, beautiful bill' is officially heading to President Trump's desk after being signed by 
@SpeakerJohnson
 following its passage before the July Fourth deadline.",https://x.com/FoxNews/status/1940862624495005998,[],Politics,Politics
2025-07-03 19:40:12+00:00,Mexican boxer Julio César Chávez Jr. arrested by ICE days after fighting Jake Paul,https://x.com/FoxNews/status/1940858129907863787,"['https://www.foxnews.com/sports/mexican-boxer-julio-cesar-chavez-jr-arrested-ice-fighting-jake-paul?intcmp=tw_fnc&taid=6866dc9b638a420001e642b2&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/sports/mexican-boxer-julio-cesar-chavez-jr-arrested-ice-fighting-jake-paul?intcmp=tw_fnc&taid=6866dc9b638a420001e642b2&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Sports News,Sports News
2025-07-03 19:35:09+00:00,Sarah Michelle Gellar sizzles in swimsuit during tropical getaway,https://x.com/FoxNews/status/1940856862120812897,"['https://www.foxnews.com/entertainment/sarah-michelle-gellar-sizzles-swimsuit-tropical-getaway?intcmp=tw_fnc&taid=6866db6dfb966600010a8579&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/entertainment/sarah-michelle-gellar-sizzles-swimsuit-tropical-getaway?intcmp=tw_fnc&taid=6866db6dfb966600010a8579&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Entertainment,Entertainment
2025-07-03 19:25:40+00:00,"A new report gives insight into the salaries of every staffer inside the White House under President 
@realDonaldTrump
 , which range from $59,070 to $225,700 — with eight employees receiving no salary at all.",https://x.com/FoxNews/status/1940854474840658380,[],Politics,Politics
2025-07-03 19:25:09+00:00,'Shark Tank' star Barbara Corcoran reveals secret weapons in the battle against aging,https://x.com/FoxNews/status/1940854344317866291,"['https://www.foxnews.com/health/shark-tank-star-barbara-corcoran-reveals-secret-weapons-battle-against-aging?intcmp=tw_fnc&taid=6866d9157139ca00012bbf05&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/health/shark-tank-star-barbara-corcoran-reveals-secret-weapons-battle-against-aging?intcmp=tw_fnc&taid=6866d9157139ca00012bbf05&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Health & Wellness,Health & Wellness
2025-07-03 19:21:02+00:00,"‘I BELIEVE IN AMERICA’: 
@SpeakerJohnson
 delivers an emotional speech after the House passes the 'big, beautiful bill' and sends it to President Trump's desk for approval before the July Fourth deadline.",https://x.com/FoxNews/status/1940853306668073174,[],Politics,Politics
2025-07-03 19:15:12+00:00,Fox News ‘Antisemitism Exposed’ Newsletter: From chanting hate to whining for pity,https://x.com/FoxNews/status/1940851840100290893,"['https://www.foxnews.com/us/fox-news-antisemitism-exposed-newsletter-from-chanting-hate-whining-pity?intcmp=tw_fnc&taid=6866d6c0638a420001e6421c&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/us/fox-news-antisemitism-exposed-newsletter-from-chanting-hate-whining-pity?intcmp=tw_fnc&taid=6866d6c0638a420001e6421c&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Opinion,Opinion
2025-07-03 19:10:10+00:00,"Dr. Phil’s Merit Street Media files for bankruptcy, sues Trinity Broadcasting",https://x.com/FoxNews/status/1940850573059731464,"['https://www.foxnews.com/media/dr-phils-merit-street-media-files-bankruptcy-sues-trinity-broadcasting?intcmp=tw_fnc&taid=6866d5922f9e6e0001945abb&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/media/dr-phils-merit-street-media-files-bankruptcy-sues-trinity-broadcasting?intcmp=tw_fnc&taid=6866d5922f9e6e0001945abb&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Business News,Business News
2025-07-03 19:05:09+00:00,"$20M worth of cocaine, marijuana intercepted by Coast Guard",https://x.com/FoxNews/status/1940849312126079115,"['https://www.foxnews.com/us/20m-worth-cocaine-marijuana-intercepted-coast-guard?intcmp=tw_fnc&taid=6866d465f62d0a000198d2d5&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/us/20m-worth-cocaine-marijuana-intercepted-coast-guard?intcmp=tw_fnc&taid=6866d465f62d0a000198d2d5&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Crime,Law & Order
2025-07-03 19:00:35+00:00,Justice Alito's warning about nationwide injunction 'loophole' looms over Trump cases,https://x.com/FoxNews/status/1940848161527877862,"['https://www.foxnews.com/politics/justice-alitos-warning-about-nationwide-injunction-loophole-looms-over-trump-cases?intcmp=tw_fnc&taid=6866d3530f347d00019af7fc&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/politics/justice-alitos-warning-about-nationwide-injunction-loophole-looms-over-trump-cases?intcmp=tw_fnc&taid=6866d3530f347d00019af7fc&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Legal News,Legal News
2025-07-03 18:55:09+00:00,"Hakeem Jeffries breaks Kevin McCarthy record while stalling Trump's 'big, beautiful bill'",https://x.com/FoxNews/status/1940846794323161589,"['https://www.foxnews.com/politics/hakeem-jeffries-breaks-kevin-mccarthy-record-while-stalling-trumps-big-beautiful-bill?intcmp=tw_fnc&taid=6866d20d8197b70001ed3fb0&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/politics/hakeem-jeffries-breaks-kevin-mccarthy-record-while-stalling-trumps-big-beautiful-bill?intcmp=tw_fnc&taid=6866d20d8197b70001ed3fb0&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-07-03 18:54:21+00:00,"Congress officially passes President Trump’s ""big, beautiful bill"" after back-to-back sleepless sessions for both the House and Senate. The massive spending bill now goes to Trump’s desk to be signed into law just in time for Republicans’ July Fourth deadline.",https://x.com/FoxNews/status/1940846591054647303,[],Politics,Politics
2025-07-03 18:50:10+00:00,"Dem lawmakers to inspect 'Alligator Alcatraz' detention center, citing safety concerns",https://x.com/FoxNews/status/1940845541723631635,"['https://www.foxnews.com/politics/dem-lawmakers-inspect-alligator-alcatraz-detention-center-citing-safety-concerns?intcmp=tw_fnc&taid=6866d0e20f347d00019af794&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/politics/dem-lawmakers-inspect-alligator-alcatraz-detention-center-citing-safety-concerns?intcmp=tw_fnc&taid=6866d0e20f347d00019af794&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-07-03 18:49:03+00:00,"BREAKING: The 'big, beautiful bill' is now heading to President Trump's desk for approval after it passes the House following an all-night session.",https://x.com/FoxNews/status/1940845257387610539,[],Politics,Politics
2025-07-03 18:45:12+00:00,"From New York to Arizona, migrant facilities shuttering in wake of Trump's border crackdown",https://x.com/FoxNews/status/1940844289937797316,"['https://www.foxnews.com/politics/migrant-shelters-continue-shutter-white-house-closes-new-border-funding?intcmp=tw_fnc&taid=6866cfb87139ca00012bbdda&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/politics/migrant-shelters-continue-shutter-white-house-closes-new-border-funding?intcmp=tw_fnc&taid=6866cfb87139ca00012bbdda&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-07-03 18:44:16+00:00,"WATCH LIVE: 
@SpeakerJohnson
 holds a press conference after House passes 'big, beautiful bill'",https://x.com/FoxNews/status/1940844055749153043,[],Politics,Politics
2025-07-03 18:40:13+00:00,'Reservoir Dogs' actor Michael Madsen dead at 67,https://x.com/FoxNews/status/1940843033823474013,"['https://www.foxnews.com/entertainment/reservoir-dogs-actor-michael-madsen-dead-67?intcmp=tw_fnc&taid=6866ce8c4ec9cd000180c5f5&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/entertainment/reservoir-dogs-actor-michael-madsen-dead-67?intcmp=tw_fnc&taid=6866ce8c4ec9cd000180c5f5&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Entertainment,Entertainment
2025-07-03 18:35:09+00:00,'Star Trek's' George Takei compares US internment camps of Japanese to Trump detaining illegal immigrants,https://x.com/FoxNews/status/1940841760692858913,"['https://www.foxnews.com/media/star-treks-george-takei-compares-us-internment-camps-japanese-trump-detaining-illegal-immigrants?intcmp=tw_fnc&taid=6866cd5d8197b70001ed3f56&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/media/star-treks-george-takei-compares-us-internment-camps-japanese-trump-detaining-illegal-immigrants?intcmp=tw_fnc&taid=6866cd5d8197b70001ed3f56&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-07-03 18:34:56+00:00,"BREAKING: Congress sending Trump's 'big, beautiful bill' to his desk after dramatic all-night House vote",https://x.com/FoxNews/status/1940841706263302351,"['https://www.foxnews.com/politics/congress-sending-trumps-big-beautiful-bill-his-desk-after-dramatic-all-night-house-vote?intcmp=tw_fnc&taid=6866cd500f347d00019af741&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/politics/congress-sending-trumps-big-beautiful-bill-his-desk-after-dramatic-all-night-house-vote?intcmp=tw_fnc&taid=6866cd500f347d00019af741&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-07-03 18:30:18+00:00,Boxing chief calls for Imane Khelif to be stripped of Olympic gold medal: 'I am here for truth',https://x.com/FoxNews/status/1940840541429620790,"['https://www.foxnews.com/sports/boxing-chief-calls-imane-khelif-stripped-olympic-gold-medal-i-am-here-truth?intcmp=tw_fnc&taid=6866cc3af62d0a000198d16f&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/sports/boxing-chief-calls-imane-khelif-stripped-olympic-gold-medal-i-am-here-truth?intcmp=tw_fnc&taid=6866cc3af62d0a000198d16f&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Sports,Sports
2025-07-03 18:26:54+00:00,"House floor erupts in ""USA"" chants before lawmakers vote on President Trump's 'big, beautiful bill.'",https://x.com/FoxNews/status/1940839682461323287,[],Politics,Politics
2025-07-03 18:25:09+00:00,Trump heads to the heartland to kick off a year celebrating America's independence,https://x.com/FoxNews/status/1940839244454326305,"['https://www.foxnews.com/politics/trump-heads-heartland-kick-off-year-celebrating-americas-independence?intcmp=tw_fnc&taid=6866cb057139ca00012bbd4b&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/politics/trump-heads-heartland-kick-off-year-celebrating-americas-independence?intcmp=tw_fnc&taid=6866cb057139ca00012bbd4b&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-07-03 18:20:13+00:00,Trump naysayers who predicted economic doom again proven wrong after latest jobs report,https://x.com/FoxNews/status/1940838000855814509,"['https://www.foxnews.com/politics/trump-naysayers-who-predicted-economic-doom-again-proven-wrong-after-latest-jobs-report?intcmp=tw_fnc&taid=6866c9dd638a420001e640aa&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter', 'https://www.foxnews.com/politics/trump-naysayers-who-predicted-economic-doom-again-proven-wrong-after-latest-jobs-report?intcmp=tw_fnc&taid=6866c9dd638a420001e640aa&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter']",Economy,Economy
