date,content,tweet_url,embedded_links,section,merged_section,subsection
2025-06-29 21:05:29+00:00,"Sen. Mike Lee's proposal to sell off up to more than a million acres of public land in Western states is OFF. 

The provision was removed from the reconciliation bill last night after facing bipartisan blowback.",https://x.com/lila_seidman/status/1939430042133831855,"['https://www.latimes.com/environment/story/2025-06-29/senator-mike-lee-scraps-plan-to-sell-public-land-fierce-backlash', 'https://www.latimes.com/environment/story/2025-06-29/senator-mike-lee-scraps-plan-to-sell-public-land-fierce-backlash']",Politics,Politics,Environment
2025-06-29 14:25:10+00:00,"NEW: By stooping to conquer, Sacramento Democrats show their pettiness and arrogance

Hazing and silencing a GOP assemblyman also showed contempt for the voters he represents

The juvenile behavior highlights a downside of one-party rule in California",https://x.com/markzbarabak/status/1939329298147725606,"['https://www.latimes.com/politics/story/2025-06-29/california-politics-democrats-legislature-carl-demaio', 'https://www.latimes.com/politics/story/2025-06-29/california-politics-democrats-legislature-carl-demaio']",Opinion,Opinion,
2025-06-30 17:08:05+00:00,Rising motocross star Aidan Zingg dies at 16 from crash at Mammoth Lakes race,https://x.com/latimes/status/1939732684743254334,"['https://www.latimes.com/sports/story/2025-06-30/motocross-star-aidan-zingg-dies-at-16-crash-at-mammoth-lakes-race', 'https://www.latimes.com/sports/story/2025-06-30/motocross-star-aidan-zingg-dies-at-16-crash-at-mammoth-lakes-race']",Sports,Sports,
2025-06-30 16:37:04+00:00,"Dick Van Dyke, 99, has to skip fan event due to illness: 'Today is not a good day for him'",https://x.com/latimes/status/1939724878376059181,"['https://www.latimes.com/entertainment-arts/story/2025-06-30/dick-van-dyke-sick-arlene-silver', 'https://www.latimes.com/entertainment-arts/story/2025-06-30/dick-van-dyke-sick-arlene-silver']",Entertainment,Entertainment,
2025-06-30 16:20:03+00:00,"Ex-Lakers player Malik Beasley under investigation for gambling allegations, reports say",https://x.com/latimes/status/1939720599049261358,"['https://www.latimes.com/sports/story/2025-06-30/beasley-gambling-investigation', 'https://www.latimes.com/sports/story/2025-06-30/beasley-gambling-investigation']",Sports News,Sports,
2025-06-30 16:04:56+00:00,"Manuel Quintero is described in the records and interviews with gang members and police as a ghost-like presence, seemingly everywhere but impossible to catch in a provable act of wrongdoing.",https://x.com/latimes/status/1939716794878734485,"['https://www.latimes.com/california/story/2025-06-29/manuel-quintero-snuffy-mexican-mafia', 'https://www.latimes.com/california/story/2025-06-29/manuel-quintero-snuffy-mexican-mafia']",Crime News,Crime,
2025-06-30 16:04:03+00:00,"Via 
@delosLAtimes
: Adrian Quesada steps into his star power in new LP 'Boleros Psicodélicos II'",https://x.com/latimes/status/1939716571238183152,"['https://www.latimes.com/delos/story/2025-06-30/adrian-quesada-boleros-psicodelicos-ii-grand-performances-los-angeles', 'https://www.latimes.com/delos/story/2025-06-30/adrian-quesada-boleros-psicodelicos-ii-grand-performances-los-angeles']",Music,Entertainment,
2025-06-30 15:46:05+00:00,The Angels have used only five starting pitchers this season. Why that's significant,https://x.com/latimes/status/1939712047995908120,"['https://www.latimes.com/sports/angels/story/2025-06-30/angels-five-starting-pitchers-team-record', 'https://www.latimes.com/sports/angels/story/2025-06-30/angels-five-starting-pitchers-team-record']",Sports,Sports,
2025-06-29 16:16:35+00:00,Reputed Mexican Mafia figure 'Snuffy' charged in plot to kill rapper - Los Angeles Times,https://x.com/hbecerraLATimes/status/1939357339716608132,"['https://www.latimes.com/california/story/2025-06-29/manuel-quintero-snuffy-mexican-mafia', 'https://www.latimes.com/california/story/2025-06-29/manuel-quintero-snuffy-mexican-mafia']",Crime,Crime,
2025-06-29 16:59:40+00:00,The legend of 'Snuffy': Reputed Mexican Mafia figure charged in plot to kill rapper,https://x.com/shelbygrad/status/1939368179366809939,"['https://www.latimes.com/california/story/2025-06-29/manuel-quintero-snuffy-mexican-mafia', 'https://www.latimes.com/california/story/2025-06-29/manuel-quintero-snuffy-mexican-mafia']",Crime,Crime,
2025-06-30 15:10:05+00:00,"Letters to the Editor: Adversarial Pentagon press conference spurs nostalgia for a more polite time (via 
@latimesopinion
 )",https://x.com/latimes/status/1939702989800780286,"['https://www.latimes.com/opinion/letters-to-the-editor/story/2025-06-30/adversarial-pentagon-press-conference-spurs-nostalgia-for-a-more-polite-time', 'https://www.latimes.com/opinion/letters-to-the-editor/story/2025-06-30/adversarial-pentagon-press-conference-spurs-nostalgia-for-a-more-polite-time']",Opinion,Opinion,
2025-06-30 14:55:03+00:00,Supreme Court turns down claim from L.A. landlords over COVID evictions ban,https://x.com/latimes/status/1939699207583006776,"['https://www.latimes.com/politics/story/2025-06-30/supreme-court-turns-down-la-landlords-claim-on-covid-evictions-ban', 'https://www.latimes.com/politics/story/2025-06-30/supreme-court-turns-down-la-landlords-claim-on-covid-evictions-ban']",Legal News,Crime,
2025-06-30 14:05:06+00:00,"Letters to the Editor: Why don't America's billionaires do something about our national debt? (via 
@latimesopinion
 )",https://x.com/latimes/status/1939686638671532210,"['https://www.latimes.com/opinion/letters-to-the-editor/story/2025-06-30/tax-cuts-are-class-warfare-of-the-rich-against-the-general-public', 'https://www.latimes.com/opinion/letters-to-the-editor/story/2025-06-30/tax-cuts-are-class-warfare-of-the-rich-against-the-general-public']",Opinion,Opinion,
2025-06-30 13:30:10+00:00,L.A. County firefighters to receive Pat Tillman Award at ESPYs,https://x.com/latimes/status/1939677846579871879,"['https://www.latimes.com/sports/story/2025-06-30/la-county-firefighters-to-receive-pat-tillman-award-at-espys', 'https://www.latimes.com/sports/story/2025-06-30/la-county-firefighters-to-receive-pat-tillman-award-at-espys']",Sports,Sports,
2025-06-30 13:15:04+00:00,"Letters to the Editor: Fair pay for L.A. County employees isn't a burden on the public's resources (via 
@latimesopinion
 )",https://x.com/latimes/status/1939674046968258694,"['https://www.latimes.com/opinion/letters-to-the-editor/story/2025-06-30/fair-pay-for-l-a-county-employees-isnt-a-burden-on-the-publics-resources', 'https://www.latimes.com/opinion/letters-to-the-editor/story/2025-06-30/fair-pay-for-l-a-county-employees-isnt-a-burden-on-the-publics-resources']",Opinion,Opinion,
2025-06-30 13:00:11+00:00,"There's an art to bathroom art: anything goes, except potty humor",https://x.com/latimes/status/1939670298141286566,"['https://www.latimes.com/lifestyle/story/2025-06-30/bathroom-art-inspiration', 'https://www.latimes.com/lifestyle/story/2025-06-30/bathroom-art-inspiration']",Lifestyle,Lifestyle,
2025-06-30 12:53:00+00:00,These nine children’s books helped parents in Montgomery County win a Supreme Court ruling allowing families to opt out of lessons that go against their religious beliefs.,https://x.com/latimes/status/1939668492388585816,"['https://www.latimes.com/california/story/2025-06-27/9-lgbtq-childrens-books-supreme-court-montgomery-county-public-education', 'https://www.latimes.com/california/story/2025-06-27/9-lgbtq-childrens-books-supreme-court-montgomery-county-public-education']",Education,Education,
2025-06-30 12:45:04+00:00,I taste tested the viral cakes that look like fruit and nuts. Which L.A. bakeries make the best ones?,https://x.com/latimes/status/1939666494108922118,"['https://www.latimes.com/food/story/2025-06-30/trompe-lil-fruit-desserts-los-angeles-taste-test', 'https://www.latimes.com/food/story/2025-06-30/trompe-lil-fruit-desserts-los-angeles-taste-test']",Food,Food & Lifestyle,
2025-06-30 12:30:05+00:00,Insurer Blue Shield of California's new parent company alarms consumer advocates,https://x.com/latimes/status/1939662727128993860,"['https://www.latimes.com/business/story/2025-06-30/blue-shield-of-california-delaware-restructuring-charitable-obligations', 'https://www.latimes.com/business/story/2025-06-30/blue-shield-of-california-delaware-restructuring-charitable-obligations']",Business,Business & Economy,
2025-06-30 12:15:04+00:00,Undocumented workers power L.A.'s restaurants. Will the industry protect them?,https://x.com/latimes/status/1939658945435423190,"['https://www.latimes.com/food/story/2025-06-30/los-angeles-restaurant-owners-protect-immigrant-workers-ice-raids', 'https://www.latimes.com/food/story/2025-06-30/los-angeles-restaurant-owners-protect-immigrant-workers-ice-raids']",Labor,Labor,
2025-06-30 12:00:08+00:00,"AI is controversial in Hollywood. For China's film business, it's no holds barred",https://x.com/latimes/status/1939655188047864080,"['https://www.latimes.com/entertainment-arts/business/story/2025-06-30/china-reviving-martial-arts-classics-with-ai-as-controversial-tech-surges-overseas', 'https://www.latimes.com/entertainment-arts/business/story/2025-06-30/china-reviving-martial-arts-classics-with-ai-as-controversial-tech-surges-overseas']",Entertainment,Entertainment,
2025-06-30 11:31:04+00:00,Plaschke: The Candace Curse was on full display in another Sparks debacle,https://x.com/latimes/status/1939647871768219966,"['https://www.latimes.com/sports/sparks/story/2025-06-30/plaschke-candace-parker', 'https://www.latimes.com/sports/sparks/story/2025-06-30/plaschke-candace-parker']",Sports,Sports,
2025-06-30 11:00:10+00:00,Skelton: Lake Tahoe tragedy provides a life-or-death lesson,https://x.com/latimes/status/1939640098066186745,"['https://www.latimes.com/california/story/2025-06-30/tahoe-tragedy-provides-a-life-or-death-lesson', 'https://www.latimes.com/california/story/2025-06-30/tahoe-tragedy-provides-a-life-or-death-lesson']",Opinion,Opinion,
2025-06-30 10:30:09+00:00,Testimony against Sean Combs was shocking and graphic. But was it enough to convict?,https://x.com/latimes/status/1939632543130673647,"['https://www.latimes.com/california/story/2025-06-30/la-me-sean-combs-trial', 'https://www.latimes.com/california/story/2025-06-30/la-me-sean-combs-trial']",Crime News,Crime,
2025-06-30 04:00:08+00:00,"Teen allegedly killed by soccer coach died of acute alcohol poisoning, family's attorney says",https://x.com/latimes/status/1939534393246114112,"['https://www.latimes.com/california/story/2025-06-29/oscar-omar-hernandez-cause-of-death-alcohol-poisoning-soccer-coach-suspect', 'https://www.latimes.com/california/story/2025-06-29/oscar-omar-hernandez-cause-of-death-alcohol-poisoning-soccer-coach-suspect']",Crime,Crime,
2025-06-30 01:38:04+00:00,"Lion cub struck by vehicle nursed back to health, returned to wild",https://x.com/latimes/status/1939498638243225680,"['https://www.latimes.com/california/story/2025-06-29/lion-cub-struck-by-vehicle-nursed-back-to-health-returned-to-wild', 'https://www.latimes.com/california/story/2025-06-29/lion-cub-struck-by-vehicle-nursed-back-to-health-returned-to-wild']",Wildlife News,Climate & Environment,
2025-06-30 01:08:06+00:00,"James Harden to sign two-year, $81.5 million deal with the Clippers",https://x.com/latimes/status/1939491097543147543,"['https://www.latimes.com/sports/clippers/story/2025-06-29/james-harden-to-sign-two-year-81-5-million', 'https://www.latimes.com/sports/clippers/story/2025-06-29/james-harden-to-sign-two-year-81-5-million']",Sports,Sports,
2025-06-30 00:38:04+00:00,Riverside firefighters battle Mandalay fire; residents ordered to flee,https://x.com/latimes/status/1939483541814886446,"['https://www.latimes.com/california/story/2025-06-29/mandalay-fire-city-of-riverside', 'https://www.latimes.com/california/story/2025-06-29/mandalay-fire-city-of-riverside']",Local News,Local News,
2025-06-30 00:08:05+00:00,Riverside firefighters battle growing Mandalay fire; residents ordered to flee,https://x.com/latimes/status/1939475993204297787,"['https://www.latimes.com/california/story/2025-06-29/mandalay-fire-city-of-riverside', 'https://www.latimes.com/california/story/2025-06-29/mandalay-fire-city-of-riverside']",Local News,Local News,
2025-06-29 23:38:04+00:00,"Angels miss chance to move above .500, losing to Nationals",https://x.com/latimes/status/1939468442106568738,"['https://www.latimes.com/sports/angels/story/2025-06-29/angels-nationals-sunday', 'https://www.latimes.com/sports/angels/story/2025-06-29/angels-nationals-sunday']",Sports,Sports,
2025-06-29 23:02:06+00:00,Sparks fall to Chicago Sky on day of Candace Parker's jersey retirement ceremony,https://x.com/latimes/status/1939459387803713571,"['https://www.latimes.com/sports/sparks/story/2025-06-29/la-sparks-chicago-sky-wnba-game-recap', 'https://www.latimes.com/sports/sparks/story/2025-06-29/la-sparks-chicago-sky-wnba-game-recap']",Sports,Sports,
2025-06-29 22:32:05+00:00,Dodgers pursue record for most MLB All-Star starters as voting resumes for 48 hours,https://x.com/latimes/status/1939451835674149131,"['https://www.latimes.com/sports/dodgers/story/2025-06-29/dodgers-pursue-record-for-most-mlb-all-star-starters-voting-resumes', 'https://www.latimes.com/sports/dodgers/story/2025-06-29/dodgers-pursue-record-for-most-mlb-all-star-starters-voting-resumes']",Sports,Sports,
2025-06-29 22:02:03+00:00,Pitcher Justin Wrobleski gives Dodgers a surprising boost during win over Royals,https://x.com/latimes/status/1939444278960275673,"['https://www.latimes.com/sports/dodgers/story/2025-06-29/dodgers-royals-sunday', 'https://www.latimes.com/sports/dodgers/story/2025-06-29/dodgers-royals-sunday']",Sports,Sports,
2025-06-29 21:31:04+00:00,Vin Diesel says Paul Walker's Brian O'Conner could return in 'Fast & Furious 11',https://x.com/latimes/status/1939436481547812913,"['https://www.latimes.com/entertainment-arts/movies/story/2025-06-29/vin-diesel-says-paul-walker-brian-oconner-could-return-in-fast-furious-11', 'https://www.latimes.com/entertainment-arts/movies/story/2025-06-29/vin-diesel-says-paul-walker-brian-oconner-could-return-in-fast-furious-11']",Entertainment,Entertainment,
2025-06-29 21:01:11+00:00,"Plan to sell off public land in the West nixed from 'big, beautiful bill' amid GOP backlash",https://x.com/latimes/status/1939428957624877518,"['https://www.latimes.com/environment/story/2025-06-29/senator-mike-lee-scraps-plan-to-sell-public-land-fierce-backlash', 'https://www.latimes.com/environment/story/2025-06-29/senator-mike-lee-scraps-plan-to-sell-public-land-fierce-backlash']",Politics,Politics,Environment
2025-06-29 20:31:05+00:00,"D. Wayne Lukas, Hall of Fame trainer who shaped horse racing, dies",https://x.com/latimes/status/1939421386583179453,"['https://www.latimes.com/obituaries/story/2025-06-29/d-wayne-lukas-obituary-horse-racing-hall-of-famer', 'https://www.latimes.com/obituaries/story/2025-06-29/d-wayne-lukas-obituary-horse-racing-hall-of-famer']",Obituaries,Obituaries,
2025-06-29 20:00:06+00:00,"Get an exclusive look at the intricate design process behind #M3GAN. “There’s never a day where you don’t come into the shop feeling: This is so cool,” Adrien Morot says.",https://x.com/latimes/status/1939413585559425205,"['https://www.latimes.com/entertainment-arts/movies/story/2025-05-14/making-m3gan-exclusive-visit-design-shop-adrien-morot-kathy-tse?utm_medium=social&utm_source=twitter_latimes', 'https://www.latimes.com/entertainment-arts/movies/story/2025-05-14/making-m3gan-exclusive-visit-design-shop-adrien-morot-kathy-tse?utm_medium=social&utm_source=twitter_latimes']",Entertainment,Entertainment,
2025-06-29 18:30:01+00:00,A sneak peek of LACMA’s new David Geffen building reprises concerns about the plan to hang ever-rotating art by drilling holes in all that concrete.,https://x.com/latimes/status/1939390916109725966,"['https://www.latimes.com/entertainment-arts/story/2025-06-27/new-lacma-david-geffen-galleries-building-review?utm_medium=social&utm_source=twitter_latimes', 'https://www.latimes.com/entertainment-arts/story/2025-06-27/new-lacma-david-geffen-galleries-building-review?utm_medium=social&utm_source=twitter_latimes']",Arts,Arts & Culture,
2025-06-29 17:50:05+00:00,Win over Chávez makes Jake Paul feel like a 'real fighter' and not just a YouTuber,https://x.com/latimes/status/1939380868482584859,"['https://www.latimes.com/sports/story/2025-06-29/win-over-julio-cesar-chavez-jr-makes-jake-paul-feel-like-a-real-fighter', 'https://www.latimes.com/sports/story/2025-06-29/win-over-julio-cesar-chavez-jr-makes-jake-paul-feel-like-a-real-fighter']",Sports,Sports,
2025-06-29 16:52:00+00:00,A Supreme Court case just gave parents the right to opt out of lessons that offend their religious beliefs. We compiled a list of the LGBTQ+ children’s books Montgomery County parents didn’t want their children to read.,https://x.com/latimes/status/1939366251404447751,"['https://www.latimes.com/california/story/2025-06-27/9-lgbtq-childrens-books-supreme-court-montgomery-county-public-education', 'https://www.latimes.com/california/story/2025-06-27/9-lgbtq-childrens-books-supreme-court-montgomery-county-public-education']",Education,Education,
2025-06-29 16:40:04+00:00,LeBron James exercises $52.6 million option and will be first to play 23 NBA seasons,https://x.com/latimes/status/1939363246688891283,"['https://www.latimes.com/sports/lakers/story/2025-06-29/lebron-james-exercises-player-option-sets-nba-record', 'https://www.latimes.com/sports/lakers/story/2025-06-29/lebron-james-exercises-player-option-sets-nba-record']",Sports,Sports,
2025-06-29 16:10:04+00:00,Brad Pitt and 'F1 The Movie' zoom to $55.6 million in Apple's biggest box office debut,https://x.com/latimes/status/1939355696895586504,"['https://www.latimes.com/entertainment-arts/business/story/2025-06-29/brad-pitt-and-f1-the-movie-zoom-to-55-million-in-apples-biggest-box-office-debut', 'https://www.latimes.com/entertainment-arts/business/story/2025-06-29/brad-pitt-and-f1-the-movie-zoom-to-55-million-in-apples-biggest-box-office-debut']",Entertainment,Entertainment,
2025-06-29 15:56:02+00:00,"The legend of Snuffy: Reputed Mexican Mafia figure charged in plot to kill rapper

A portrait of a new kind of gangster, a savvy operator who parlayed the Mexican Mafia’s power behind bars into widening influence on the street.",https://x.com/latimes/status/1939352165509906453,"['https://www.latimes.com/california/story/2025-06-29/manuel-quintero-snuffy-mexican-mafia', 'https://www.latimes.com/california/story/2025-06-29/manuel-quintero-snuffy-mexican-mafia']",Crime,Crime,
2025-06-29 15:14:03+00:00,"If you want to bring L.A. to Paris Fashion Week, you're going to have to drop a pin",https://x.com/latimes/status/1939341602603852069,"['https://www.latimes.com/lifestyle/image/story/2025-06-29/an-l-a-picnic-paris-fashion-week', 'https://www.latimes.com/lifestyle/image/story/2025-06-29/an-l-a-picnic-paris-fashion-week']",Fashion,Arts & Culture,
2025-06-29 14:04:05+00:00,"Letters to the Editor: ICE's presence on California's streets isn't making this reader feel any safer (via 
@latimesopinion
 )",https://x.com/latimes/status/1939323994336878703,"['https://www.latimes.com/opinion/letters-to-the-editor/story/2025-06-29/ices-presence-on-californias-streets-isnt-making-this-reader-feel-any-safer', 'https://www.latimes.com/opinion/letters-to-the-editor/story/2025-06-29/ices-presence-on-californias-streets-isnt-making-this-reader-feel-any-safer']",Opinion,Opinion,
2025-06-29 13:46:04+00:00,Candace Parker: From top prospect to WNBA champion with three teams,https://x.com/latimes/status/1939319458595504237,"['https://www.latimes.com/sports/sparks/story/2025-06-29/candace-parker-jersey-retirement-look-back-at-her-career', 'https://www.latimes.com/sports/sparks/story/2025-06-29/candace-parker-jersey-retirement-look-back-at-her-career']",Sports,Sports,
2025-06-28 12:35:01+00:00,Having theme galleries is like banishing the alphabet that organizes the encyclopedia on your shelf. Chronology and geography are not some imperialistic scheme dominating global art.,https://x.com/latimes/status/1938939188751278458,"['https://www.latimes.com/entertainment-arts/story/2025-06-27/new-lacma-david-geffen-galleries-building-review', 'https://www.latimes.com/entertainment-arts/story/2025-06-27/new-lacma-david-geffen-galleries-building-review']",Art,Arts & Culture,
2025-06-29 13:31:04+00:00,Plaschke: Rob Pelinka and JJ Redick should be safe under Dodgers regime … for now,https://x.com/latimes/status/1939315685286371665,"['https://www.latimes.com/sports/lakers/story/2025-06-29/rob-pelinka-jj-redick-should-be-safe-under-dodgers-regime', 'https://www.latimes.com/sports/lakers/story/2025-06-29/rob-pelinka-jj-redick-should-be-safe-under-dodgers-regime']",Sports,Sports,
2025-06-29 13:16:04+00:00,"Contributor: The California story we keep erasing (via 
@latimesopinion
 )",https://x.com/latimes/status/1939311909729153424,"['https://www.latimes.com/opinion/story/2025-06-29/california-indigenous-native-americans-berkeley', 'https://www.latimes.com/opinion/story/2025-06-29/california-indigenous-native-americans-berkeley']",Opinion,Opinion,
2025-06-29 13:00:08+00:00,"Abcarian: RFK Jr. is dismantling trust in vaccines, the crown jewel of American public health (via 
@latimesopinion
 )",https://x.com/latimes/status/1939307901304066444,"['https://www.latimes.com/opinion/story/2025-06-29/robert-kennedy-jr-vaccine-cdc-thimerosal-autism', 'https://www.latimes.com/opinion/story/2025-06-29/robert-kennedy-jr-vaccine-cdc-thimerosal-autism']",Opinion,Opinion,
2025-06-29 12:45:04+00:00,'Nautilus' gives Capt. Nemo a swashbuckling origin story,https://x.com/latimes/status/1939304106562048262,"['https://www.latimes.com/entertainment-arts/tv/story/2025-06-29/nautilus-review-amc-captain-nemo-jules-verne', 'https://www.latimes.com/entertainment-arts/tv/story/2025-06-29/nautilus-review-amc-captain-nemo-jules-verne']",Entertainment,Entertainment,
