date,content,tweet_url,embedded_links,section,merged_section
2025-07-01 18:40:10+00:00,Russia jails senior defence official for 13 years in corruption trial http://reut.rs/44H5mHU,https://x.com/Reuters/status/1940118247115780214,"['https://www.reuters.com/business/aerospace-defense/former-russian-deputy-defence-minister-is-sentenced-13-years-corruption-tass-2025-07-01/?taid=68642b8a53c2eb00011978ea&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/business/aerospace-defense/former-russian-deputy-defence-minister-is-sentenced-13-years-corruption-tass-2025-07-01/?taid=68642b8a53c2eb00011978ea&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/business/aerospace-defense/former-russian-deputy-defence-minister-is-sentenced-13-years-corruption-tass-2025-07-01/?taid=68642b8a53c2eb00011978ea&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",Politics,Politics
2025-07-01 18:35:04+00:00,How Novo Nordisk misread the US market for its weight loss sensation http://reut.rs/4kgmTLK,https://x.com/Reuters/status/1940116965021962454,"['https://www.reuters.com/sustainability/boards-policy-regulation/how-novo-nordisk-misread-us-market-its-weight-loss-sensation-2025-07-01/?taid=68642a58e09b0c000186dfc6&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/sustainability/boards-policy-regulation/how-novo-nordisk-misread-us-market-its-weight-loss-sensation-2025-07-01/?taid=68642a58e09b0c000186dfc6&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/sustainability/boards-policy-regulation/how-novo-nordisk-misread-us-market-its-weight-loss-sensation-2025-07-01/?taid=68642a58e09b0c000186dfc6&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",Business,Business
2025-07-01 18:30:18+00:00,"Musk will oversee Tesla's Europe, US sales after Afshar exit, Bloomberg News reports http://reut.rs/4nrUzsr",https://x.com/Reuters/status/1940115763844599917,"['https://www.reuters.com/business/autos-transportation/musk-will-oversee-teslas-europe-us-sales-after-afshar-exit-bloomberg-news-2025-07-01/?taid=6864293a93c51600010af7e6&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/business/autos-transportation/musk-will-oversee-teslas-europe-us-sales-after-afshar-exit-bloomberg-news-2025-07-01/?taid=6864293a93c51600010af7e6&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/business/autos-transportation/musk-will-oversee-teslas-europe-us-sales-after-afshar-exit-bloomberg-news-2025-07-01/?taid=6864293a93c51600010af7e6&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",Business,Business
2025-07-01 18:25:07+00:00, Reuters Econ World podcast is out on all audio platforms. Host Carmel Crimmins and her guests pick apart a key economic principle behind the world's news. This week: debt relief https://reut.rs/4njOkH7,https://x.com/Reuters/status/1940114461932519465,['https://podcasts.apple.com/gb/podcast/debt-relief/id1746360591?i=1000714520444'],Economics,Economics
2025-07-01 18:25:04+00:00,High-speed trains to Spain's Andalusia resume after power cable failure http://reut.rs/3TkhY1h,https://x.com/Reuters/status/1940114449014169764,"['https://www.reuters.com/world/high-speed-train-line-spains-andalusia-cut-after-power-cable-failure-2025-07-01/?taid=68642800e09b0c000186df50&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/world/high-speed-train-line-spains-andalusia-cut-after-power-cable-failure-2025-07-01/?taid=68642800e09b0c000186df50&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/world/high-speed-train-line-spains-andalusia-cut-after-power-cable-failure-2025-07-01/?taid=68642800e09b0c000186df50&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",Transportation,Transportation
2025-07-01 18:20:00+00:00,"The Trump administration canceled a contract to supply emergency kits for rape survivors in Congo as violence surged in the east this year, leaving thousands without access to life-saving medication https://reut.rs/44EetsZ",https://x.com/Reuters/status/1940113171584622852,['https://www.reuters.com/business/healthcare-pharmaceuticals/usaid-cancelled-rape-survivor-kits-congo-conflict-erupted-2025-07-01/'],Health,Health
2025-07-01 18:15:08+00:00,China ready to discuss tariffs and subsidies with US at WTO http://reut.rs/4002L9s,https://x.com/Reuters/status/1940111946038063522,"['https://www.reuters.com/world/china/china-ready-discuss-tariffs-subsidies-with-us-wto-2025-07-01/?taid=686425ab6360160001572851&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/world/china/china-ready-discuss-tariffs-subsidies-with-us-wto-2025-07-01/?taid=686425ab6360160001572851&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/world/china/china-ready-discuss-tariffs-subsidies-with-us-wto-2025-07-01/?taid=686425ab6360160001572851&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",Economy,Economy
2025-07-01 17:15:59+00:00,JUST IN: US judge blocks Trump administration move to overhaul health agencies https://reut.rs/45Q8mD2,https://x.com/ReutersLegal/status/1940097061640446435,['https://www.reuters.com/legal/litigation/us-judge-blocks-trump-administration-move-overhaul-health-agencies-2025-07-01/'],Politics,Politics
2025-07-01 18:10:05+00:00,UK police arrest three hospital managers in Lucy Letby investigation http://reut.rs/3IqvDl2,https://x.com/Reuters/status/1940110678120915200,"['https://www.reuters.com/world/uk/uk-police-arrest-three-senior-health-officials-over-killer-nurse-letby-case-2025-07-01/?taid=6864247d93c51600010af788&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/world/uk/uk-police-arrest-three-senior-health-officials-over-killer-nurse-letby-case-2025-07-01/?taid=6864247d93c51600010af788&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/world/uk/uk-police-arrest-three-senior-health-officials-over-killer-nurse-letby-case-2025-07-01/?taid=6864247d93c51600010af788&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",Crime,Law & Order
2025-07-01 18:10:00+00:00,"The US Senate passed President Donald Trump's tax and spending bill, signing off on a massive package that would enshrine many of his top domestic priorities into law while adding $3.3 trillion to the national debt https://reut.rs/3GmZRoD",https://x.com/Reuters/status/1940110654855422233,['https://www.reuters.com/world/us/senate-vote-a-rama-pass-trumps-33-trillion-bill-extends-into-second-day-2025-07-01/'],Politics,Politics
2025-07-01 18:05:05+00:00,Tesla quarterly deliveries seen falling again http://reut.rs/45QJPOe,https://x.com/Reuters/status/1940109416382021641,"['https://www.reuters.com/business/autos-transportation/tesla-quarterly-deliveries-seen-falling-again-2025-07-01/?taid=68642350e09b0c000186def6&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/business/autos-transportation/tesla-quarterly-deliveries-seen-falling-again-2025-07-01/?taid=68642350e09b0c000186def6&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/business/autos-transportation/tesla-quarterly-deliveries-seen-falling-again-2025-07-01/?taid=68642350e09b0c000186def6&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",Business,Business
2025-07-01 18:00:26+00:00,Thailand's political chaos: what happens next? http://reut.rs/4nzHyxo,https://x.com/Reuters/status/1940108248935276821,"['https://www.reuters.com/world/asia-pacific/thailands-political-chaos-what-happens-next-2025-07-01/?taid=6864223a930c7e00011bd66e&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/world/asia-pacific/thailands-political-chaos-what-happens-next-2025-07-01/?taid=6864223a930c7e00011bd66e&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/world/asia-pacific/thailands-political-chaos-what-happens-next-2025-07-01/?taid=6864223a930c7e00011bd66e&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",Politics,Politics
2025-07-01 18:00:01+00:00,"Euro zone inflation edged up last month to the European Central Bank's 2% target, shifting policymaker focus to trade war-induced economic volatility https://reut.rs/3TP3oPt",https://x.com/Reuters/status/1940108144358957490,['https://www.reuters.com/world/europe/euro-zone-inflation-picks-up-ecb-target-2025-07-01/'],Economy,Economy
2025-07-01 17:50:06+00:00,US Senate strikes AI regulation ban from Trump megabill http://reut.rs/44axkM9,https://x.com/Reuters/status/1940105647065800918,"['https://www.reuters.com/legal/government/us-senate-strikes-ai-regulation-ban-trump-megabill-2025-07-01/?taid=68641fce53c2eb0001197758&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/legal/government/us-senate-strikes-ai-regulation-ban-trump-megabill-2025-07-01/?taid=68641fce53c2eb0001197758&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/legal/government/us-senate-strikes-ai-regulation-ban-trump-megabill-2025-07-01/?taid=68641fce53c2eb0001197758&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",Technology,Technology
2025-07-01 17:50:00+00:00,"Tesla sales rose in Norway and Spain in June, an early sign that some are buying its newly-revamped Model Y vehicle. However, sales dropped for a sixth straight month in Sweden and Denmark https://reut.rs/4lC0mKp",https://x.com/Reuters/status/1940105621682233536,['https://www.reuters.com/business/autos-transportation/tesla-sales-drop-over-60-sweden-denmark-2025-07-01/'],Automotive News,Automotive News
2025-07-01 17:48:40+00:00,LA mayor speaks on Trump immigration crackdown,https://x.com/Reuters/status/1940105286209216595,[],Politics,Politics
2025-07-01 17:45:08+00:00,"Lebanon drafts reply to US demand for Hezbollah to disarm, sources say http://reut.rs/44rs8lL",https://x.com/Reuters/status/1940104397645615257,"['https://www.reuters.com/world/middle-east/lebanon-drafts-reply-us-demand-hezbollah-disarm-sources-say-2025-07-01/?taid=68641ea46360160001572716&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/world/middle-east/lebanon-drafts-reply-us-demand-hezbollah-disarm-sources-say-2025-07-01/?taid=68641ea46360160001572716&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/world/middle-east/lebanon-drafts-reply-us-demand-hezbollah-disarm-sources-say-2025-07-01/?taid=68641ea46360160001572716&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",International News,International News
2025-07-01 17:40:11+00:00,"X, India spar over lawyer's 'Tom, Dick, and Harry' remark for government officials http://reut.rs/4npH6BH",https://x.com/Reuters/status/1940103151660535937,"['https://www.reuters.com/legal/litigation/x-india-spar-over-lawyers-tom-dick-harry-remark-government-officials-2025-07-01/?taid=68641d7bcecb2500018a0e64&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/legal/litigation/x-india-spar-over-lawyers-tom-dick-harry-remark-government-officials-2025-07-01/?taid=68641d7bcecb2500018a0e64&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/legal/litigation/x-india-spar-over-lawyers-tom-dick-harry-remark-government-officials-2025-07-01/?taid=68641d7bcecb2500018a0e64&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",Politics,Politics
2025-07-01 17:40:00+00:00,"In the Swiss Alpine resort of Kandersteg, a glacier collapsed and massive rockslide buried a neighboring village weeks ago. Officials have been preparing for the event of a disaster https://reut.rs/44Ix1Z5",https://x.com/Reuters/status/1940103105804161447,['https://www.reuters.com/sustainability/cop/swiss-villages-loss-rockslide-puts-focus-alpine-disaster-readiness-kandersteg-2025-07-01/'],Natural Disasters,Natural Disasters
2025-07-01 17:35:06+00:00,EU approves Vertex's next-generation cystic fibrosis drug http://reut.rs/4ljQF3m,https://x.com/Reuters/status/1940101871311458724,"['https://www.reuters.com/business/healthcare-pharmaceuticals/vertexs-next-generation-cystic-fibrosis-drug-gets-eu-approval-2025-07-01/?taid=68641c49cecb2500018a0e55&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/business/healthcare-pharmaceuticals/vertexs-next-generation-cystic-fibrosis-drug-gets-eu-approval-2025-07-01/?taid=68641c49cecb2500018a0e55&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/business/healthcare-pharmaceuticals/vertexs-next-generation-cystic-fibrosis-drug-gets-eu-approval-2025-07-01/?taid=68641c49cecb2500018a0e55&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",Health,Health
2025-07-01 17:30:00+00:00,"After 14 years of civil war in Syria and a devastating earthquake, mountains of rubble clog the streets of Aleppo, hindering reconstruction and threatening public health",https://x.com/Reuters/status/1940100590832689282,[],World News,World News
2025-07-01 17:25:05+00:00,HSBC raises average gold price forecasts for 2025 and 2026 http://reut.rs/44u1Pf2,https://x.com/Reuters/status/1940099351545626668,"['https://www.reuters.com/business/hsbc-raises-average-gold-price-forecasts-2025-2026-2025-07-01/?taid=686419f1e09b0c000186dd79&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/business/hsbc-raises-average-gold-price-forecasts-2025-2026-2025-07-01/?taid=686419f1e09b0c000186dd79&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/business/hsbc-raises-average-gold-price-forecasts-2025-2026-2025-07-01/?taid=686419f1e09b0c000186dd79&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",Finance,Finance
2025-07-01 17:20:00+00:00,"Joby Aviation conducted the first test flight of its fully-electric air taxi in Dubai this week, a major milestone in the city's efforts to integrate airborne transport into existing mobility networks as early as next year https://reut.rs/3G7ElEm",https://x.com/Reuters/status/1940098072983347546,['https://www.reuters.com/world/middle-east/dubai-aims-beat-traffic-with-2026-joby-air-taxi-liftoff-2025-07-01/'],Transportation,Transportation
2025-07-01 17:15:10+00:00,Bessent says US trade deal with India is very close http://reut.rs/4kdWPAR,https://x.com/Reuters/status/1940096854651179246,"['https://www.reuters.com/world/india/we-are-very-close-with-india-trade-deal-bessent-tells-fox-news-2025-07-01/?taid=6864179db5242f0001e2efb6&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/world/india/we-are-very-close-with-india-trade-deal-bessent-tells-fox-news-2025-07-01/?taid=6864179db5242f0001e2efb6&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/world/india/we-are-very-close-with-india-trade-deal-bessent-tells-fox-news-2025-07-01/?taid=6864179db5242f0001e2efb6&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",Business,Business
2025-07-01 17:11:50+00:00,British lawmakers debate and vote on the Welfare Bill,https://x.com/Reuters/status/1940096017288065517,[],Politics,Politics
2025-07-01 17:10:09+00:00,"Nasdaq prevails over NYSE in first-half listings, buoyed by blockbuster IPOs http://reut.rs/4kgayak",https://x.com/Reuters/status/1940095592408961243,"['https://www.reuters.com/business/finance/nasdaq-prevails-over-nyse-first-half-listings-buoyed-by-blockbuster-ipos-2025-07-01/?taid=68641670cecb2500018a0dd2&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/business/finance/nasdaq-prevails-over-nyse-first-half-listings-buoyed-by-blockbuster-ipos-2025-07-01/?taid=68641670cecb2500018a0dd2&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/business/finance/nasdaq-prevails-over-nyse-first-half-listings-buoyed-by-blockbuster-ipos-2025-07-01/?taid=68641670cecb2500018a0dd2&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",Business,Business
2025-07-01 17:10:00+00:00,"In a blow for Thailand's government, the country's Constitutional Court suspended Prime Minister Paetongtarn Shinawatra from duty pending a case seeking her dismissal https://reut.rs/40ys1Ul",https://x.com/Reuters/status/1940095556056920462,['https://www.reuters.com/world/asia-pacific/thai-constitutional-court-weigh-petition-seeking-pms-dismissal-2025-07-01/'],Politics,Politics
2025-07-01 17:05:06+00:00,"Three dead, 35 injured in Ukrainian strike on factory in Russia's Izhevsk, governor says http://reut.rs/4kjJV4w",https://x.com/Reuters/status/1940094322717696487,"['https://www.reuters.com/world/europe/three-dead-35-injured-ukrainian-strike-factory-russias-izhevsk-governor-says-2025-07-01/?taid=68641542b5242f0001e2ef8c&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/world/europe/three-dead-35-injured-ukrainian-strike-factory-russias-izhevsk-governor-says-2025-07-01/?taid=68641542b5242f0001e2ef8c&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/world/europe/three-dead-35-injured-ukrainian-strike-factory-russias-izhevsk-governor-says-2025-07-01/?taid=68641542b5242f0001e2ef8c&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",World News,World News
2025-07-01 17:02:47+00:00,'Not a place I want to go hiking': President Trump toured a remote migrant detention center in the Everglades dubbed 'Alligator Alcatraz' as the Senate passed a sweeping immigration and tax spending bill that now heads to the House for approval,https://x.com/Reuters/status/1940093739097112648,"['https://www.reuters.com/world/us/trump-play-up-alligator-alcatraz-deportations-florida-ahead-bill-deadline-2025-07-01/', 'https://www.reuters.com/world/us/trump-play-up-alligator-alcatraz-deportations-florida-ahead-bill-deadline-2025-07-01/']",Politics,Politics
2025-07-01 17:00:07+00:00,As it happened: Fed Chair Powell and other central bankers at ECB Forum http://reut.rs/3TjAY00,https://x.com/Reuters/status/1940093069153460493,"['https://www.reuters.com/world/ecb-sintra-forum-live-fed-chair-powell-other-central-bankers-discuss-policy-2025-07-01/?taid=68641417cecb2500018a0d18&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/world/ecb-sintra-forum-live-fed-chair-powell-other-central-bankers-discuss-policy-2025-07-01/?taid=68641417cecb2500018a0d18&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/world/ecb-sintra-forum-live-fed-chair-powell-other-central-bankers-discuss-policy-2025-07-01/?taid=68641417cecb2500018a0d18&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",Economy,Economy
2025-07-01 17:00:01+00:00,"A recent fall-out between President Trump and Elon Musk took another turn after the Tesla CEO renewed his criticism of the sweeping tax-cut and spending bill, vowing to unseat lawmakers who supported it https://reut.rs/44mDnvP",https://x.com/Reuters/status/1940093042397999172,['https://www.reuters.com/business/autos-transportation/elon-musk-renews-criticism-trump-spending-bill-calls-new-political-party-2025-06-30/'],Politics,Politics
2025-07-01 16:50:04+00:00,Breakingviews - BBVA leaps into $16 bln hostile M&A high-wire act http://reut.rs/44shSKi,https://x.com/Reuters/status/1940090541716148723,"['https://www.reuters.com/commentary/breakingviews/bbva-leaps-into-16-bln-hostile-ma-high-wire-act-2025-07-01/?taid=686411bce09b0c000186dc4b&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/commentary/breakingviews/bbva-leaps-into-16-bln-hostile-ma-high-wire-act-2025-07-01/?taid=686411bce09b0c000186dc4b&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'https://www.reuters.com/commentary/breakingviews/bbva-leaps-into-16-bln-hostile-ma-high-wire-act-2025-07-01/?taid=686411bce09b0c000186dc4b&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']",Business,Business
