date,content,tweet_url,embedded_links,section,merged_section
2025-06-29 03:27:09+00:00,"President Trump's agenda bill clears key hurdle in the Senate, though Democrats are using a major delay tactic to slow its final passage",https://x.com/CNN/status/1939163704110498144,"['https://www.cnn.com/2025/06/28/politics/senate-gop-trump-agenda-bill?Date=20250629&Profile=CNN&utm_content=1751167626&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/28/politics/senate-gop-trump-agenda-bill?Date=20250629&Profile=CNN&utm_content=1751167626&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-06-28 00:14:50+00:00,The Senate rejected a Democrat-pushed resolution aiming to rein in President Trump's ability to use military action against Iran without congressional approval https://cnn.it/4l4Yt9p,https://x.com/CNN/status/1938752917307060347,['https://www.cnn.com/world/live-news/israel-iran-conflict-us-trump-06-27-25-intl-hnk?Date=20250628&Profile=CNN&utm_content=1751069678&utm_medium=social&utm_source=twitter'],Politics,Politics
2025-06-27 20:27:13+00:00,"S&P 500 hits new record high, reversing an almost $10 trillion loss in just weeks.",https://x.com/CNN/status/1938695634862645437,"['https://www.cnn.com/2025/06/27/investing/stock-market-record-dow-sandp?Date=20250627&Profile=CNN&utm_content=1751056024&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/27/investing/stock-market-record-dow-sandp?Date=20250627&Profile=CNN&utm_content=1751056024&utm_medium=social&utm_source=twitter']",Finance,Finance
2025-06-27 19:16:23+00:00,"University of Virginia president plans to resign as school comes under pressure from Trump administration over its DEI programs, source says",https://x.com/CNN/status/1938677809741758703,"['https://www.cnn.com/2025/06/27/us/university-of-virginia-president-resigns?Date=20250627&Profile=CNN&utm_content=1751051776&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/27/us/university-of-virginia-president-resigns?Date=20250627&Profile=CNN&utm_content=1751051776&utm_medium=social&utm_source=twitter']",Education,Education
2025-06-27 18:07:43+00:00,President Trump ends trade talks with Canada and will soon announce a new tariff the country will have to pay,https://x.com/CNN/status/1938660531172184161,"['https://www.cnn.com/2025/06/27/business/trump-breaks-off-canada-trade-talks', 'https://www.cnn.com/2025/06/27/business/trump-breaks-off-canada-trade-talks']",Economy,Economy
2025-06-27 15:10:11+00:00,"Supreme Court rules Maryland school policy barring opt-outs for LGBTQ books violates religious rights
https://cnn.it/4llRo3U",https://x.com/CNN/status/1938615853282406733,['https://www.cnn.com/politics/live-news/supreme-court-decisions-06-27-25?Date=20250627&Profile=cnnbrk&utm_content=1751036938&utm_medium=social&utm_source=twitter#cmcex7yel00183b6ojhiaauln'],Legal News,Legal News
2025-06-27 14:20:51+00:00,"Supreme Court limits courts' ability to issue nationwide injunctions, backing President Trump's efforts to prevent judges from blocking his agenda",https://x.com/CNN/status/1938603434854293842,"['https://www.cnn.com/politics/live-news/supreme-court-decisions-06-27-25?Date=20250627&Profile=cnnbrk&utm_content=1751034033&utm_medium=social&utm_source=twitter#cmceu1qsi00003b6olwwg19d6', 'https://www.cnn.com/politics/live-news/supreme-court-decisions-06-27-25?Date=20250627&Profile=cnnbrk&utm_content=1751034033&utm_medium=social&utm_source=twitter#cmceu1qsi00003b6olwwg19d6']",Legal News,Legal News
2025-06-27 05:13:46+00:00,"Japan executes Takahiro Shiraishi, a man dubbed the ""Twitter killer,"" in its first use of capital punishment since 2022",https://x.com/CNN/status/1938465759555953017,"['https://www.cnn.com/2025/06/26/asia/japan-takahiro-shiraishi-executed-intl-hnk?Date=20250627&Profile=cnnbrk&utm_content=1751001216&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/26/asia/japan-takahiro-shiraishi-executed-intl-hnk?Date=20250627&Profile=cnnbrk&utm_content=1751001216&utm_medium=social&utm_source=twitter']",Crime,Law & Order
2025-06-26 20:39:57+00:00,"Bill Moyers, former press secretary to President Johnson and longtime broadcast journalist, has died at 91",https://x.com/CNN/status/1938336452057629082,"['https://www.cnn.com/2025/06/26/media/bill-moyers-pbs-dead-obituary?Date=20250626&Profile=CNN&utm_content=1750970391&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/26/media/bill-moyers-pbs-dead-obituary?Date=20250626&Profile=CNN&utm_content=1750970391&utm_medium=social&utm_source=twitter']",Obituaries,Obituaries
2025-06-26 18:13:34+00:00,Anna Wintour steps down as the editor-in-chief of Vogue after nearly four decades in the role,https://x.com/CNN/status/1938299613871522099,"['https://www.cnn.com/2025/06/26/style/anna-wintour-steps-down-vogue-editor-in-chief?Date=20250626&Profile=CNN&utm_content=1750961610&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/26/style/anna-wintour-steps-down-vogue-editor-in-chief?Date=20250626&Profile=CNN&utm_content=1750961610&utm_medium=social&utm_source=twitter']",Fashion,Fashion
2025-06-26 14:10:28+00:00,"Pentagon says Iran strikes went as planned, adding Tehran tried to cover main shafts of the nuclear facilities with concrete. 

Follow live updates:",https://x.com/CNN/status/1938238437187899803,"['https://www.cnn.com/world/live-news/israel-iran-conflict-us-trump-06-26-25-intl-hnk?Date=20250626&Profile=CNN&utm_content=1750947028&utm_medium=social&utm_source=twitter#cmcdc6h2m00003b6omkvnaoff', 'https://www.cnn.com/world/live-news/israel-iran-conflict-us-trump-06-26-25-intl-hnk?Date=20250626&Profile=CNN&utm_content=1750947028&utm_medium=social&utm_source=twitter#cmcdc6h2m00003b6omkvnaoff']",International News,International News
2025-06-26 13:02:17+00:00,US economy shrank much faster in the first quarter than previously reported as consumers reined in their spending,https://x.com/CNN/status/1938221278613168506,"['https://www.cnn.com/2025/06/26/economy/us-gdp-q1-final?Date=20250626&Profile=cnnbrk&utm_content=1750942783&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/26/economy/us-gdp-q1-final?Date=20250626&Profile=cnnbrk&utm_content=1750942783&utm_medium=social&utm_source=twitter']",Economy,Economy
2025-06-26 11:06:12+00:00,"In his first comments since the ceasefire, Iran's supreme leader declares victory over Israel and says the US gained nothing from its strikes.

Follow live updates: https://cnn.it/4ewfmXV",https://x.com/CNN/status/1938192065499680823,['https://www.cnn.com/world/live-news/israel-iran-conflict-us-trump-06-26-25-intl-hnk?Date=20250626&Profile=CNN&utm_content=1750935821&utm_medium=social&utm_source=twitter#cmcd5mrgp00003b6ozkejy4s0'],International News,International News
2025-06-26 00:29:00+00:00,Duke phenom Cooper Flagg is selected by the Dallas Mavericks as the No. 1 overall pick in the NBA draft,https://x.com/CNN/status/1938031708990840974,"['https://www.cnn.com/2025/06/25/sport/cooper-flagg-dallas-mavericks-no-1-overall-nba-draft-spt/?Date=20250626&Profile=CNN&utm_content=1750897736&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/25/sport/cooper-flagg-dallas-mavericks-no-1-overall-nba-draft-spt/?Date=20250626&Profile=CNN&utm_content=1750897736&utm_medium=social&utm_source=twitter']",Sports,Sports
2025-06-25 23:56:54+00:00,The longest-serving man on Mississippi’s death row has been executed nearly five decades after he was sentenced,https://x.com/CNN/status/1938023628743799216,"['https://www.cnn.com/2025/06/25/us/mississippi-execution-richard-gerald-jordan?Date=20250625&Profile=CNN&utm_content=1750895811&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/25/us/mississippi-execution-richard-gerald-jordan?Date=20250625&Profile=CNN&utm_content=1750895811&utm_medium=social&utm_source=twitter']",Crime,Law & Order
2025-06-25 19:31:20+00:00,"Monster and CareerBuilder, once two of the most popular websites for job seekers at the height of the dot-com era, have filed for Chapter 11",https://x.com/CNN/status/1937956795756011930,"['https://www.cnn.com/2025/06/25/business/monster-careerbuilder-bankruptcy?Date=20250625&Profile=CNN&utm_content=1750879771&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/25/business/monster-careerbuilder-bankruptcy?Date=20250625&Profile=CNN&utm_content=1750879771&utm_medium=social&utm_source=twitter']",Business News,Business News
2025-06-25 18:23:14+00:00,"The suspect in the Boulder, Colorado, attack against people demonstrating in support of Israeli hostages has been charged with federal hate crimes",https://x.com/CNN/status/1937939656965869620,"['https://www.cnn.com/2025/06/25/politics/boulder-attack-suspect-charged-with-federal-hate-crimes?Date=20250625&Profile=CNN&utm_content=1750875788&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/25/politics/boulder-attack-suspect-charged-with-federal-hate-crimes?Date=20250625&Profile=CNN&utm_content=1750875788&utm_medium=social&utm_source=twitter']",Crime,Law & Order
2025-06-25 17:51:49+00:00,Democratic Rep. LaMonica McIver has pleaded not guilty to federal charges stemming from a chaotic scene last month outside a Newark detention facility,https://x.com/CNN/status/1937931751013187891,"['https://www.cnn.com/2025/06/25/politics/lamonica-mciver-plea-assault-charge?Date=20250625&Profile=CNN&utm_content=1750873839&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/25/politics/lamonica-mciver-plea-assault-charge?Date=20250625&Profile=CNN&utm_content=1750873839&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-06-25 02:09:28+00:00,"Zohran Mamdani, a 33-year-old democratic socialist, leads the New York Democratic mayoral primary as CNN projects ranked-choice votes will decide the race.",https://x.com/CNN/status/1937694602649022964,"['https://www.cnn.com/2025/06/24/politics/new-york-mayor-cuomo-mamdani-results?Date=20250625&Profile=CNN&utm_content=1750817299&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/24/politics/new-york-mayor-cuomo-mamdani-results?Date=20250625&Profile=CNN&utm_content=1750817299&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-06-24 20:24:01+00:00,"A man charged with supplying chemicals in a California fertility clinic bombing has died in custody, officials say.",https://x.com/CNN/status/1937607667448463728,"['https://www.cnn.com/2025/06/24/us/daniel-jongyon-park-death-washington?Date=20250624&Profile=CNN&utm_content=1750796632&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/24/us/daniel-jongyon-park-death-washington?Date=20250624&Profile=CNN&utm_content=1750796632&utm_medium=social&utm_source=twitter']",Crime,Law & Order
2025-06-24 19:44:38+00:00,"Sean ""Diddy"" Combs' defense rests its case in his sex-trafficking trial, calling zero witnesses.",https://x.com/CNN/status/1937597757272846782,"['https://www.cnn.com/entertainment/live-news/sean-diddy-combs-trial-06-24-25?Date=20250624&Profile=CNN&utm_content=1750794269&utm_medium=social&utm_source=twitter#cmcawt1no00053b6mq6y80lla', 'https://www.cnn.com/entertainment/live-news/sean-diddy-combs-trial-06-24-25?Date=20250624&Profile=CNN&utm_content=1750794269&utm_medium=social&utm_source=twitter#cmcawt1no00053b6mq6y80lla']",Entertainment News,Entertainment News
2025-06-24 19:02:51+00:00,"CNN Exclusive: Early US intel suggests American strikes did not destroy Iran's nuclear sites and likely only set the program back by months, sources say.",https://x.com/CNN/status/1937587242827948152,"['https://www.cnn.com/2025/06/24/politics/intel-assessment-us-strikes-iran-nuclear-sites?Date=20250624&Profile=CNN&utm_content=1750791758&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/24/politics/intel-assessment-us-strikes-iran-nuclear-sites?Date=20250624&Profile=CNN&utm_content=1750791758&utm_medium=social&utm_source=twitter']",International News,International News
2025-06-24 18:35:24+00:00,"Bobby Sherman, teen idol in the 1960s and '70s, and later a CPR teacher, has died at 81.",https://x.com/CNN/status/1937580331810402478,"['https://www.cnn.com/2025/06/24/entertainment/bobby-sherman-death?Date=20250624&Profile=CNN&utm_content=1750790116&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/24/entertainment/bobby-sherman-death?Date=20250624&Profile=CNN&utm_content=1750790116&utm_medium=social&utm_source=twitter']",Obituaries,Obituaries
2025-06-24 17:47:14+00:00,"Prosecution rests in Sean ""Diddy"" Combs' federal sex trafficking trial. Follow live updates:",https://x.com/CNN/status/1937568211416793180,"['https://www.cnn.com/entertainment/live-news/sean-diddy-combs-trial-06-24-25?Date=20250624&Profile=CNN&utm_content=1750787143&utm_medium=social&utm_source=twitter#cmcaspyev00053b6m3iww7o11', 'https://www.cnn.com/entertainment/live-news/sean-diddy-combs-trial-06-24-25?Date=20250624&Profile=CNN&utm_content=1750787143&utm_medium=social&utm_source=twitter#cmcaspyev00053b6m3iww7o11']",Crime,Law & Order
2025-06-24 14:53:32+00:00,Tropical Storm Andrea becomes the first named system of the 2025 Atlantic hurricane season. It is not a threat to land.,https://x.com/CNN/status/1937524496312701275,"['https://www.cnn.com/2025/06/24/weather/tropical-storm-andrea-atlantic-climate?Date=20250624&Profile=CNN&utm_content=1750776802&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/24/weather/tropical-storm-andrea-atlantic-climate?Date=20250624&Profile=CNN&utm_content=1750776802&utm_medium=social&utm_source=twitter']",Weather,Weather
2025-06-24 11:48:20+00:00,"""Do not drop those bombs"" on Iran, a furious President Trump warns Israel, as he accuses both sides of violating his ceasefire. Follow live updates: https://cnn.it/3T5ASsE",https://x.com/CNN/status/1937477892046242242,['https://www.cnn.com/world/live-news/israel-iran-conflict-us-trump-06-24-25-intl-hnk?Date=20250624&Profile=CNN&utm_content=1750765626&utm_medium=social&utm_source=twitter#cmcaf5mst00003b6prm250209'],World News,World News
2025-06-24 09:09:06+00:00,"Israel accuses Iran of firing missiles and vows to strike back, as Tehran denies violating ceasefire announced by Trump hours earlier

Follow live updates.",https://x.com/CNN/status/1937437819187646867,"['https://www.cnn.com/world/live-news/israel-iran-conflict-us-trump-06-24-25-intl-hnk?Date=20250624&Profile=cnnbrk&utm_content=1750756014&utm_medium=social&utm_source=twitter#cmca8qv4y000r3b6nnpu9p3pt', 'https://www.cnn.com/world/live-news/israel-iran-conflict-us-trump-06-24-25-intl-hnk?Date=20250624&Profile=cnnbrk&utm_content=1750756014&utm_medium=social&utm_source=twitter#cmca8qv4y000r3b6nnpu9p3pt']",International News,International News
2025-06-24 06:10:19+00:00,"President Trump says Israel-Iran ceasefire is “in effect."" Follow live updates.",https://x.com/CNN/status/1937392827706544315,"['https://www.cnn.com/world/live-news/israel-iran-conflict-us-trump-06-24-25-intl-hnk?Date=20250624&Profile=CNN&utm_content=1750745402&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/world/live-news/israel-iran-conflict-us-trump-06-24-25-intl-hnk?Date=20250624&Profile=CNN&utm_content=1750745402&utm_medium=social&utm_source=twitter']",World News,World News
2025-06-23 23:04:30+00:00,President Donald Trump says ceasefire agreement to begin between Israel and Iran that he hopes will become permanent https://cnn.it/44eYO1I,https://x.com/CNN/status/1937285665550434752,['https://www.cnn.com/world/live-news/israel-iran-us-strikes-06-23-25-intl-hnk?Date=20250623&Profile=CNN&utm_content=1750719845&utm_medium=social&utm_source=twitter#cmc9n6dee002l3b796qy5fa3c'],International News,International News
2025-06-23 20:57:56+00:00,"President Trump thanked Iran for ""early notice"" of missiles targeting a US base in Qatar and says he'll encourage Israel to seek peace in the region https://cnn.it/4ldQiXO",https://x.com/CNN/status/1937253814710497310,['https://www.cnn.com/world/live-news/israel-iran-us-strikes-06-23-25-intl-hnk?Date=20250623&Profile=CNN&utm_content=1750712238&utm_medium=social&utm_source=twitter#cmc9j23eo00003b6nu8rgz0c5'],Politics,Politics
2025-06-23 20:46:27+00:00,The Supreme Court granted President Trump's emergency request to resume deporting migrants to countries other than their homeland,https://x.com/CNN/status/1937250925543817246,"['https://www.cnn.com/2025/06/23/politics/supreme-court-migrants-south-sudan-turmoil-filled-countries?Date=20250623&Profile=CNN&utm_content=1750711553&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/23/politics/supreme-court-migrants-south-sudan-turmoil-filled-countries?Date=20250623&Profile=CNN&utm_content=1750711553&utm_medium=social&utm_source=twitter']",Immigration,Immigration
2025-06-23 18:26:31+00:00,The former leader of an anti-vaccine group founded by RFK Jr. will present at the first meeting of the CDC's new vaccine advisory committee,https://x.com/CNN/status/1937215707332096302,"['https://www.cnn.com/2025/06/23/health/cdc-vaccine-meeting-thimerosal-lyn-redwood?Date=20250623&Profile=CNN&utm_content=1750703111&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/23/health/cdc-vaccine-meeting-thimerosal-lyn-redwood?Date=20250623&Profile=CNN&utm_content=1750703111&utm_medium=social&utm_source=twitter']",Health,Health
2025-06-23 17:20:37+00:00,Iran says it fired missiles at US military bases in Qatar and Iraq. Follow live updates. https://cnn.it/46btpQv,https://x.com/CNN/status/1937199124165673376,['https://www.cnn.com/world/live-news/israel-iran-us-strikes-06-23-25-intl-hnk?Date=20250623&Profile=cnnbrk&utm_content=1750699186&utm_medium=social&utm_source=twitter#cmc9c6e4w000l3b70c5vm4saj'],World News,World News
2025-06-23 03:04:14+00:00,The Oklahoma City Thunder win the NBA championship after defeating Indiana Pacers in winner-take-all Game 7,https://x.com/CNN/status/1936983610726195297,"['https://www.cnn.com/sport/live-news/nba-finals-game-7-pacers-thunder-spt?Date=20250623&Profile=CNN&utm_content=1750647851&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/sport/live-news/nba-finals-game-7-pacers-thunder-spt?Date=20250623&Profile=CNN&utm_content=1750647851&utm_medium=social&utm_source=twitter']",Sports,Sports
2025-06-22 22:52:37+00:00,"Oil prices surge in the wake of US strikes in Iran, with US oil futures jumping 3.6% Sunday to about $76.47 per barrel",https://x.com/CNN/status/1936920288911855790,"['https://www.cnn.com/2025/06/22/business/oil-futures-stocks-iran', 'https://www.cnn.com/2025/06/22/business/oil-futures-stocks-iran']",Business,Business
2025-06-22 12:55:20+00:00,"Iran's nuclear ambitions ""obliterated"" after US strikes, Defense Secretary Hegseth says. ""Operation Midnight Hammer"" involved more than 125 aircraft, and B-2 bombers were deployed over the Pacific as a ""decoy,"" according to US officials. Follow live updates.",https://x.com/CNN/status/1936769978037846501,[],World News,World News
2025-06-22 11:13:04+00:00,"Iran's foreign minister says he doesn't know how ""much room is left for diplomacy"" and warns his country has to respond to US strikes on nuclear sites. Follow live updates.",https://x.com/CNN/status/1936744240685449539,"['https://www.cnn.com/world/live-news/israel-iran-conflict-06-22-25-intl-hnk?Date=20250622&Profile=CNN&utm_content=1750590580&utm_medium=social&utm_source=twitter#cmc7fans500053b6m9zpm1fbv', 'https://www.cnn.com/world/live-news/israel-iran-conflict-06-22-25-intl-hnk?Date=20250622&Profile=CNN&utm_content=1750590580&utm_medium=social&utm_source=twitter#cmc7fans500053b6m9zpm1fbv']",International News,International News
2025-06-22 02:28:07+00:00,"In White House address, President Trump says Iran's key nuclear facilities were ""totally obliterated"" in US strikes. Follow live updates.",https://x.com/CNN/status/1936612130192502933,"['https://www.cnn.com/world/live-news/israel-iran-conflict-06-21-25-intl-hnk?Date=20250622&Profile=CNN&utm_content=1750559275&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/world/live-news/israel-iran-conflict-06-21-25-intl-hnk?Date=20250622&Profile=CNN&utm_content=1750559275&utm_medium=social&utm_source=twitter']",World News,World News
2025-06-22 02:03:03+00:00,Happening now: President Trump addresses the nation after announcing strikes on nuclear sites in Iran. Watch CNN and follow live updates.,https://x.com/CNN/status/1936605822273945995,"['https://www.cnn.com/world/live-news/israel-iran-conflict-06-21-25-intl-hnk?Date=20250622&Profile=CNN&utm_content=1750557757&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/world/live-news/israel-iran-conflict-06-21-25-intl-hnk?Date=20250622&Profile=CNN&utm_content=1750557757&utm_medium=social&utm_source=twitter']",Breaking News,Breaking News
2025-06-22 01:00:08+00:00,"President Trump says he'll deliver an address from the White House at 10 p.m. ET, following operation that he says targeted Iranian nuclear sites. Follow live updates.",https://x.com/CNN/status/1936589991766794423,"['https://us.cnn.com/world/live-news/israel-iran-conflict-06-21-25-intl-hnk?Date=20250622&Profile=CNN&utm_content=1750554001&utm_medium=social&utm_source=twitter', 'https://us.cnn.com/world/live-news/israel-iran-conflict-06-21-25-intl-hnk?Date=20250622&Profile=CNN&utm_content=1750554001&utm_medium=social&utm_source=twitter']",Breaking News,Breaking News
2025-06-22 00:19:28+00:00,President Trump announces air strikes on three nuclear sites in Iran,https://x.com/CNN/status/1936579754997518845,"['https://www.cnn.com/2025/06/21/politics/trump-iran-air-strikes?Date=20250622&Profile=CNN&utm_content=1750551561&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/21/politics/trump-iran-air-strikes?Date=20250622&Profile=CNN&utm_content=1750551561&utm_medium=social&utm_source=twitter']",World News,World News
2025-06-21 19:27:43+00:00,"Flight-tracking data shows multiple B-2 bombers took off from a Missouri Air Force base, though US official says Iran operation is not imminent.",https://x.com/CNN/status/1936506335245316165,"['https://www.cnn.com/2025/06/21/politics/iran-b-2-bombers-trump?Date=20250621&Profile=CNN&utm_content=1750534042&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/21/politics/iran-b-2-bombers-trump?Date=20250621&Profile=CNN&utm_content=1750534042&utm_medium=social&utm_source=twitter']",Military News,Military News
2025-06-21 14:23:57+00:00,At least eight people are dead following an accident involving a hot air balloon in southern Brazil,https://x.com/CNN/status/1936429888019337713,"['https://www.cnn.com/2025/06/21/americas/dead-hot-air-balloon-accident-brazil-intl?Date=20250621&Profile=CNN&utm_content=1750515827&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/21/americas/dead-hot-air-balloon-accident-brazil-intl?Date=20250621&Profile=CNN&utm_content=1750515827&utm_medium=social&utm_source=twitter']",Breaking News,Breaking News
2025-06-21 00:01:32+00:00,Palestinian activist Mahmoud Khalil has been released after spending over three months at a Louisiana detention center,https://x.com/CNN/status/1936212854564118749,"['https://www.cnn.com/2025/06/20/us/mahmoud-khalil-ordered-released-by-judge?Date=20250621&Profile=CNN&utm_content=1750464090&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/20/us/mahmoud-khalil-ordered-released-by-judge?Date=20250621&Profile=CNN&utm_content=1750464090&utm_medium=social&utm_source=twitter']",News,News
2025-06-20 21:24:09+00:00,"President Trump says Harvard has acted ""appropriately"" during negotiations and a deal could soon be announced",https://x.com/CNN/status/1936173247520760081,"['https://www.cnn.com/2025/06/20/politics/harvard-trump-potential-deal?Date=20250620&Profile=CNN&utm_content=1750454643&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/20/politics/harvard-trump-potential-deal?Date=20250620&Profile=CNN&utm_content=1750454643&utm_medium=social&utm_source=twitter']",Politics,Politics
2025-06-20 19:45:49+00:00,A federal judge has indefinitely blocked the Trump administration from cutting off Harvard's ability to host international students,https://x.com/CNN/status/1936148500531618233,"['https://www.cnn.com/2025/06/20/politics/harvard-foreign-students-ruling?Date=20250620&Profile=CNN&utm_content=1750448746&utm_medium=social&utm_source=twitter', 'https://www.cnn.com/2025/06/20/politics/harvard-foreign-students-ruling?Date=20250620&Profile=CNN&utm_content=1750448746&utm_medium=social&utm_source=twitter']",Education,Education
